family,dataset,config_id,query_id,status,proven_optimal,trivial,gap,time_s,n_nodes,objective,solver,error
canonical,fiqa,pool20_ndcg20,72,optimal,True,False,0.0,0.019878625869750977,20,4.348110194221832,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,74,optimal,True,False,0.0,0.019683361053466797,20,12.373800391709153,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,75,optimal,True,False,0.0,0.019800186157226562,20,6.233421362459623,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,76,optimal,True,False,0.0,0.019703388214111328,20,8.884271506522921,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,78,optimal,True,False,0.0,0.019618511199951172,20,4.138357156368805,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,80,optimal,True,False,0.0,0.019761323928833008,20,8.410929490263825,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,81,optimal,True,False,0.0,0.020626544952392578,20,6.690105106480011,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,82,optimal,True,False,0.0,0.02029275894165039,20,3.610236306780454,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,83,optimal,True,False,0.0,0.01999831199645996,20,7.457670854278362,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,85,optimal,True,False,0.0,0.0197601318359375,20,7.759810214384672,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,86,optimal,True,False,0.0,0.019613027572631836,20,4.855203521028869,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,87,optimal,True,False,0.0,0.019858360290527344,20,16.556593716003576,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,88,optimal,True,False,0.0,0.019572734832763672,20,2.729493817806649,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,91,optimal,True,False,0.0,0.02324986457824707,20,9.8647235844673,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,92,optimal,True,False,0.0,0.022773265838623047,20,7.756820674026088,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,93,optimal,True,False,0.0,0.02051711082458496,20,4.47130657661603,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,95,optimal,True,False,0.0,0.021912813186645508,20,2.0375144117445814,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,96,optimal,True,False,0.0,0.020561933517456055,20,18.387116658833442,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,97,optimal,True,False,0.0,0.020409107208251953,20,8.229441839274159,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,99,optimal,True,False,0.0,0.020978689193725586,20,3.404719606198171,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,102,optimal,True,False,0.0,0.0203859806060791,20,0.7980314577933036,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,105,optimal,True,False,0.0,0.020170211791992188,20,0.4813526272889668,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,107,optimal,True,False,0.0,0.02068185806274414,20,13.762715591897546,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,108,optimal,True,False,0.0,0.020270824432373047,20,8.055447723787132,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,110,optimal,True,False,0.0,0.0205075740814209,20,1.659838815866415,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,111,optimal,True,False,0.0,0.020369768142700195,20,3.7559633655122475,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,112,optimal,True,False,0.0,0.020529508590698242,20,1.180481560441443,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,439,optimal,True,False,0.0,0.020294904708862305,20,1.213887267592611,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,442,optimal,True,False,0.0,0.0206298828125,20,4.504897456294337,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,443,optimal,True,False,0.0,0.01984429359436035,20,4.762474779374166,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,444,optimal,True,False,0.0,0.020220279693603516,20,3.350164562389267,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,445,optimal,True,False,0.0,0.02094554901123047,20,2.8960473040741377,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,446,optimal,True,False,0.0,0.019652843475341797,20,5.866821346821496,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,447,optimal,True,False,0.0,0.029468297958374023,20,10.388578749282587,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,448,optimal,True,False,0.0,0.021073341369628906,20,7.320330487910844,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,449,optimal,True,False,0.0,0.031203508377075195,20,8.529321750746636,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,450,optimal,True,False,0.0,0.021403789520263672,20,4.278991129910587,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,452,optimal,True,False,0.0,0.020885467529296875,20,5.938418092372373,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,453,optimal,True,False,0.0,0.020874977111816406,20,2.3387497216768125,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,454,optimal,True,False,0.0,0.06125211715698242,20,2.2679975170905315,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,456,optimal,True,False,0.0,0.020592689514160156,20,0.5527689607141557,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,457,optimal,True,False,0.0,0.020391464233398438,20,3.2657574077846476,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,458,optimal,True,False,0.0,0.021247148513793945,20,5.528000357994991,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,460,optimal,True,False,0.0,0.021448135375976562,20,4.2586233844112655,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,461,optimal,True,False,0.0,0.021198272705078125,20,7.532959850771668,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,462,optimal,True,False,0.0,0.02166295051574707,20,3.230524369959223,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,464,optimal,True,False,0.0,0.021327972412109375,20,3.9335572741125375,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,465,optimal,True,False,0.0,0.021143674850463867,20,1.7395791939908918,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,466,optimal,True,False,0.0,0.021459579467773438,20,10.623368169603474,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,467,optimal,True,False,0.0,0.020987749099731445,20,4.144954243950188,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,468,optimal,True,False,0.0,0.021022319793701172,20,1.785233907581656,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,470,optimal,True,False,0.0,0.020865917205810547,20,4.937890606574577,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,471,optimal,True,False,0.0,0.020805835723876953,20,8.911047228052826,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,472,optimal,True,False,0.0,0.02079629898071289,20,3.2376073140651798,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,473,optimal,True,False,0.0,0.021480083465576172,20,0.10786316350124991,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,474,optimal,True,False,0.0,0.0205991268157959,20,3.6430141299651027,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,478,optimal,True,False,0.0,0.020868301391601562,20,4.463219951759484,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,479,optimal,True,False,0.0,0.021073341369628906,20,4.520670694592539,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,480,optimal,True,False,0.0,0.021042346954345703,20,0.8300953890215652,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,481,optimal,True,False,0.0,0.02063298225402832,20,0.9340807980946408,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,482,optimal,True,False,0.0,0.020539045333862305,20,6.3624102668777525,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,485,optimal,True,False,0.0,0.020035266876220703,20,18.066709125548762,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,486,optimal,True,False,0.0,0.020297765731811523,20,4.155573202530562,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,487,optimal,True,False,0.0,0.022515296936035156,20,2.481168052604069,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,488,optimal,True,False,0.0,0.020705699920654297,20,4.563551264342507,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,489,optimal,True,False,0.0,0.021490097045898438,20,9.64138052116786,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,490,optimal,True,False,0.0,0.020602941513061523,20,11.511867686590868,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,491,optimal,True,True,0.0,0.0,20,0.0,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,493,optimal,True,False,0.0,0.021189212799072266,20,4.577372428797418,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,494,optimal,True,False,0.0,0.020908594131469727,20,4.7460394478203405,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,497,optimal,True,False,0.0,0.021498680114746094,20,5.30455796235222,pyscipopt/SCIP,
canonical,fiqa,pool20_ndcg20,498,optimal,True,False,0.0,0.021478891372680664,20,5.523035608618237,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5a8c7595554299585d9e36b6,optimal,True,True,0.0,0.0,10,0.0,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5a85ea095542994775f606a8,optimal,True,False,0.0,0.004662990570068359,10,2.3760071976140953,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5adbf0a255429947ff17385a,optimal,True,False,0.0,0.004475116729736328,10,0.5072376035988455,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5a8e3ea95542995a26add48d,optimal,True,True,0.0,0.0,10,0.0,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5a85b2d95542997b5ce40028,optimal,True,False,0.0,0.004311800003051758,10,0.04345399354772539,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5a87ab905542996e4f3088c1,optimal,True,False,0.0,0.003996133804321289,10,0.11544844063303294,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5a7bbb64554299042af8f7cc,optimal,True,False,0.0,0.003945112228393555,10,0.43735158244544436,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5a7166395542994082a3e814,optimal,True,False,0.0,0.0039882659912109375,10,0.3158695814265009,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5a877e5d5542993e715abf7d,optimal,True,True,0.0,0.0,10,0.0,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5ab3b0bf5542992ade7c6e39,optimal,True,False,0.0,0.004309177398681641,10,3.059821365309226,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5ab56e32554299637185c594,optimal,True,True,0.0,0.0,10,0.0,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5ab6d09255429954757d337d,optimal,True,False,0.0,0.004408121109008789,10,3.482657193785169,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5a75e05c55429976ec32bc5f,optimal,True,False,0.0,0.004446506500244141,10,1.016511935936486,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5ab3e45655429976abd1bcd4,optimal,True,True,0.0,0.0,10,0.0,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5ae0d4c9554299603e418468,optimal,True,False,0.0,0.004218101501464844,10,0.18694827197101205,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5a8133725542995ce29dcbdb,optimal,True,False,0.0,0.004013776779174805,10,5.466230148990448,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5ae6050f55429929b0807a5e,optimal,True,False,0.0,0.003907918930053711,10,2.794566795239719,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5adddccd5542997dc7907069,optimal,True,True,0.0,0.0,10,0.0,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5ae22b8d554299234fd0440f,optimal,True,False,0.0,0.0037543773651123047,10,1.8291427726502434,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5a722b8655429971e9dc9329,optimal,True,False,0.0,0.0037353038787841797,10,0.5873993785328739,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5adf37a95542995ec70e8f97,optimal,True,True,0.0,0.0,10,0.0,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5abd259d55429924427fcf1a,optimal,True,True,0.0,0.0,10,0.0,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5a828c8355429966c78a6a50,optimal,True,False,0.0,0.00442957878112793,10,0.05193059097336672,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5a8a3e745542996c9b8d5e70,optimal,True,True,0.0,0.0,10,0.0,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5ac23ff0554299636651994d,optimal,True,True,0.0,0.0,10,0.0,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5ae0361155429925eb1afc2c,optimal,True,False,0.0,0.0043942928314208984,10,1.8235684128609968,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5abc0a5d5542993f40c73c64,optimal,True,False,0.0,0.004146575927734375,10,1.1819052444629392,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5a7cc50e554299452d57ba3e,optimal,True,False,0.0,0.004180908203125,10,1.4875434567067103,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5abf63f15542997ec76fd3ea,optimal,True,False,0.0,0.003780364990234375,10,0.22300964552332658,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5a8ef2a75542995a26add583,optimal,True,True,0.0,0.0,10,0.0,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5a80721b554299485f5985ef,optimal,True,False,0.0,0.00392913818359375,10,1.377192178782476,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5ab51dae5542991779162d82,optimal,True,False,0.0,0.003770112991333008,10,0.8278541022813961,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5a7571135542992d0ec05f98,optimal,True,True,0.0,0.0,10,0.0,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5a7a0e1e5542990783324e1a,optimal,True,True,0.0,0.0,10,0.0,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5a74106b55429979e288289e,optimal,True,False,0.0,0.0050313472747802734,10,0.4734168826328844,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5a79311755429970f5fffe67,optimal,True,False,0.0,0.004383087158203125,10,2.486697004556241,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5ab2d3df554299194fa9352c,optimal,True,False,0.0,0.004015445709228516,10,2.034671915617958,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5a760ab65542994ccc918697,optimal,True,True,0.0,0.0,10,0.0,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5a7d54165542995f4f402256,optimal,True,False,0.0,0.004217386245727539,10,0.7452799781066801,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5ab859a955429934fafe6d7b,optimal,True,False,0.0,0.003977060317993164,10,0.3163601700046996,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5add61d65542995b365fab21,optimal,True,False,0.0,0.004070758819580078,10,4.950126001533729,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5abbf698554299114383a0b5,optimal,True,False,0.0,0.0038623809814453125,10,4.4047931702493095,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5ab84bf555429916710eb01f,optimal,True,False,0.0,0.0038080215454101562,10,1.0991805022002321,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5ab96ab755429970cfb8eacd,optimal,True,False,0.0,0.00411677360534668,10,4.0204662835146525,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5a8a43eb5542996c9b8d5e82,optimal,True,True,0.0,0.0,10,0.0,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5a7320565542991f9a20c61d,optimal,True,True,0.0,0.0,10,0.0,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5a8b20335542996c9b8d5fb3,optimal,True,False,0.0,0.004430532455444336,10,2.28778433873466,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5a85fb085542994775f606de,optimal,True,True,0.0,0.0,10,0.0,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5a8f4c8d554299458435d5a3,optimal,True,True,0.0,0.0,10,0.0,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5a80840f554299485f59863b,optimal,True,True,0.0,0.0,10,0.0,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5ae7ba7a5542993210983f12,optimal,True,False,0.0,0.004113197326660156,10,0.04604170020979126,pyscipopt/SCIP,
canonical,hotpotqa,pool10_ndcg10,5ac2acff55429921a00ab02b,optimal,True,False,0.0,0.0038225650787353516,10,0.7436996515917045,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:0,optimal,True,True,0.0,0.0,20,0.0,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:1,optimal,True,False,0.0,0.02162647247314453,20,2.014530827371118,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:2,optimal,True,False,0.0,0.02102828025817871,20,2.6576538787386017,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:3,optimal,True,False,0.0,0.021277904510498047,20,1.2272326793201795,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:4,optimal,True,False,0.0,0.02083277702331543,20,4.224828802439504,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:5,optimal,True,False,0.0,0.021007061004638672,20,2.648224377005292,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:6,optimal,True,False,0.0,0.021915912628173828,20,5.80813472176051,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:7,optimal,True,True,0.0,0.0,20,0.0,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:8,optimal,True,False,0.0,0.02149057388305664,20,1.9269053404491885,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:9,optimal,True,False,0.0,0.021010398864746094,20,2.00080027217129,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:10,optimal,True,False,0.0,0.02107977867126465,20,0.33624892876526324,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:11,optimal,True,False,0.0,0.02113199234008789,20,5.685012763900801,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:12,optimal,True,False,0.0,0.021680116653442383,20,7.353415940695347,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:13,optimal,True,False,0.0,0.020877838134765625,20,15.582665689181667,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:14,optimal,True,False,0.0,0.020929336547851562,20,0.12761242670125483,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:15,optimal,True,False,0.0,0.02198958396911621,20,2.5921035320138124,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:16,optimal,True,False,0.0,0.02125692367553711,20,0.6511365142082965,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:17,optimal,True,False,0.0,0.02156853675842285,20,2.4504585578630937,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:18,optimal,True,False,0.0,0.02106308937072754,20,2.075965294169361,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:19,optimal,True,False,0.0,0.021163463592529297,20,0.12057638961487704,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:20,optimal,True,False,0.0,0.02109980583190918,20,1.0312563624667224,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:21,optimal,True,False,0.0,0.02084660530090332,20,0.9588737293257878,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:22,optimal,True,False,0.0,0.02104806900024414,20,5.424379440051009,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:23,optimal,True,False,0.0,0.020807504653930664,20,0.13332600199921174,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:24,optimal,True,False,0.0,0.02162003517150879,20,0.24159983146479114,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:25,optimal,True,False,0.0,0.02167510986328125,20,9.62370552794238,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:26,optimal,True,False,0.0,0.021342039108276367,20,2.3626034273048298,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:27,optimal,True,False,0.0,0.02083873748779297,20,1.972609468007434,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:28,optimal,True,False,0.0,0.02114701271057129,20,2.2138708263995923,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:29,optimal,True,False,0.0,0.02303290367126465,20,14.29337804948267,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:30,optimal,True,False,0.0,0.02162480354309082,20,1.9054852832664793,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:31,optimal,True,False,0.0,0.02105259895324707,20,3.507304484429554,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:32,optimal,True,True,0.0,0.0,20,0.0,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:33,optimal,True,False,0.0,0.020869731903076172,20,2.803261269972854,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:34,optimal,True,False,0.0,0.02119731903076172,20,11.195561697112062,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:35,optimal,True,False,0.0,0.022179603576660156,20,6.620538897649876,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:36,optimal,True,False,0.0,0.02170085906982422,20,4.304348213589208,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:37,optimal,True,True,0.0,0.0,20,0.0,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:38,optimal,True,False,0.0,0.020740985870361328,20,0.40850867618631526,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:39,optimal,True,False,0.0,0.0212252140045166,20,2.670386710078077,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:40,optimal,True,False,0.0,0.02077460289001465,20,0.8502238507392086,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:41,optimal,True,False,0.0,0.020854711532592773,20,0.9766365477014745,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:42,optimal,True,False,0.0,0.0208590030670166,20,6.9377333349864685,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:43,optimal,True,False,0.0,0.02180957794189453,20,10.15787719378525,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:44,optimal,True,False,0.0,0.021340608596801758,20,2.683243777525668,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:45,optimal,True,False,0.0,0.021335601806640625,20,6.489820236087414,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:46,optimal,True,False,0.0,0.02146458625793457,20,0.4893604019230082,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:47,optimal,True,False,0.0,0.0212399959564209,20,3.9839901661122994,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:48,optimal,True,False,0.0,0.02189016342163086,20,1.0893557416548951,pyscipopt/SCIP,
canonical,bright,pool20_ndcg20,biology:49,optimal,True,False,0.0,0.02077960968017578,20,4.7540852374502265,pyscipopt/SCIP,
larger_pool,scidocs,pool50_ndcg5,78495383450e02c5fe817e408726134b3084905d,optimal,True,False,0.0,0.3423163890838623,50,2.091487234006081,pyscipopt/SCIP,
larger_pool,scidocs,pool50_ndcg5,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,optimal,True,False,0.0,0.3533823490142822,50,3.672126214334533,pyscipopt/SCIP,
larger_pool,scidocs,pool50_ndcg5,8c872ecd87945e71fcd9fa1b6cb1133cfe805bf2,optimal,True,False,0.0,0.35587263107299805,50,12.576348587343631,pyscipopt/SCIP,
larger_pool,scidocs,pool50_ndcg5,3a63667284dc8b9687ed1620406030bfe39af3c9,optimal,True,False,0.0,0.3099346160888672,50,10.98516882924089,pyscipopt/SCIP,
larger_pool,scidocs,pool50_ndcg5,071f47b7bc5830643e31dbed82e0375bf9b26559,optimal,True,False,0.0,0.3511693477630615,50,5.273006256273675,pyscipopt/SCIP,
larger_pool,scidocs,pool50_ndcg5,ee9596725d1db17f2b1e2207dd3ea260343bfe4f,optimal,True,False,0.0,0.35500240325927734,50,16.252354310543467,pyscipopt/SCIP,
larger_pool,scidocs,pool50_ndcg5,a65196dfff31425281c690a7f2ca65247147da6b,optimal,True,False,0.0,0.30729150772094727,50,11.528126714077928,pyscipopt/SCIP,
larger_pool,scidocs,pool50_ndcg5,a04b5b99f5d9d8748843e870536a4a9f65562012,optimal,True,False,0.0,0.3083195686340332,50,13.289007774396623,pyscipopt/SCIP,
larger_pool,scidocs,pool50_ndcg5,de8e80d409aaaa3244da4f2cb5b5bb053d453cee,optimal,True,False,0.0,0.3475806713104248,50,7.793438165155351,pyscipopt/SCIP,
larger_pool,scidocs,pool50_ndcg5,ae0fb9c6ebb8ce12610c477d2388447a13dc4694,optimal,True,False,0.0,0.3541755676269531,50,19.93951644462109,pyscipopt/SCIP,
larger_pool,scidocs,pool50_ndcg5,648678f1edab0d2139958070744b826d2b24c79e,optimal,True,False,0.0,0.30409741401672363,50,1.8880644005818255,pyscipopt/SCIP,
larger_pool,scidocs,pool50_ndcg5,8a6080396fa7195c7c627bea4b2aeeb9ca39b5f8,optimal,True,False,0.0,0.30795812606811523,50,0.8619748341373423,pyscipopt/SCIP,
larger_pool,scidocs,pool50_ndcg5,4715401473dca02ebaa5bdd4d4003705ed91c380,optimal,True,False,0.0,0.34985804557800293,50,24.39613343016609,pyscipopt/SCIP,
larger_pool,scidocs,pool50_ndcg5,6519bf5580fcdcc9c50fd72c6c8dc5d040d443e8,optimal,True,False,0.0,0.3475010395050049,50,7.302487379619244,pyscipopt/SCIP,
larger_pool,scidocs,pool50_ndcg5,3be10c45163c61dfb9f250412699b3f8cb0ada1d,optimal,True,False,0.0,0.30444955825805664,50,11.338737528211269,pyscipopt/SCIP,
larger_pool,scidocs,pool50_ndcg5,566c89a1ace18f57ac3212e6d62634b501990b31,optimal,True,False,0.0,0.30901670455932617,50,0.3052879825186068,pyscipopt/SCIP,
larger_pool,scidocs,pool50_ndcg5,370fda29c5aaff285311a87824c5f28db33da021,optimal,True,False,0.0,0.34621596336364746,50,17.02224687235409,pyscipopt/SCIP,
larger_pool,scidocs,pool50_ndcg5,6c89453c09abde95d998f5acd244f00519472ee0,optimal,True,False,0.0,0.35138821601867676,50,4.967049619878466,pyscipopt/SCIP,
larger_pool,scidocs,pool50_ndcg5,74d4bf32242a3d22df63e0cd3c7b5a0038220cd2,optimal,True,False,0.0,0.30910778045654297,50,37.77868578852713,pyscipopt/SCIP,
larger_pool,scidocs,pool50_ndcg5,714c194a2fc326151b905270558aa137f9f22730,optimal,True,False,0.0,0.3106067180633545,50,17.61383530918644,pyscipopt/SCIP,
larger_pool,scidocs,pool50_ndcg5,c79b88a8d8ba491cead38b431703d84015153a8f,optimal,True,False,0.0,0.35518956184387207,50,10.971594131230034,pyscipopt/SCIP,
