dataset,pool_label,pool_size,query_id,pair,direction_1_rankers,direction_2_rankers,configuration
scidocs,canonical,20,78495383450e02c5fe817e408726134b3084905d,2a43d3905699927ace64e880fe9ba8a730e14be1|86e87db2dab958f1bd5877dc7d5b8105d6e31e46,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,9e76a700f03ef476b964b27e23c071163e44c232,05a958194f1756fb91ddd3e2cd5794f9b0c312ce|e68a6132f5536aad264ba62052005d0eca3356d5,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,9e76a700f03ef476b964b27e23c071163e44c232,05a958194f1756fb91ddd3e2cd5794f9b0c312ce|0dc46bb1828cce90d3fbf240e4ed3a2249a5b79c,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,9e76a700f03ef476b964b27e23c071163e44c232,05a958194f1756fb91ddd3e2cd5794f9b0c312ce|6a0e23f27db603d0f6641455539d9a7e7f2f2cc4,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,9e76a700f03ef476b964b27e23c071163e44c232,05a958194f1756fb91ddd3e2cd5794f9b0c312ce|9ff32b1a8e4e0d0c0e6ac89b75ee1489b2430b36,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,9e76a700f03ef476b964b27e23c071163e44c232,05a958194f1756fb91ddd3e2cd5794f9b0c312ce|5eb0b19fa9434588222a41b8967f9830c305f38a,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,9e76a700f03ef476b964b27e23c071163e44c232,057de3e571a45631e0b2c3121f3f6b5e27c2e081|9ff32b1a8e4e0d0c0e6ac89b75ee1489b2430b36,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,9e76a700f03ef476b964b27e23c071163e44c232,057de3e571a45631e0b2c3121f3f6b5e27c2e081|5eb0b19fa9434588222a41b8967f9830c305f38a,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,9e76a700f03ef476b964b27e23c071163e44c232,9ff32b1a8e4e0d0c0e6ac89b75ee1489b2430b36|e8183b2be9b3a9ded6f63fc36905ff0bcd25a878,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,9e76a700f03ef476b964b27e23c071163e44c232,5eb0b19fa9434588222a41b8967f9830c305f38a|e8183b2be9b3a9ded6f63fc36905ff0bcd25a878,bm25+tfidf,minilm,lexical_pair_vs_minilm
scidocs,canonical,20,9e76a700f03ef476b964b27e23c071163e44c232,e66a39104d4962dfb4c82cb7e076f0b9918bd537|e8183b2be9b3a9ded6f63fc36905ff0bcd25a878,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,9e76a700f03ef476b964b27e23c071163e44c232,3939607e665159002391082cd4a8952374d6bd99|5eb0b19fa9434588222a41b8967f9830c305f38a,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,43da9037d50745002195abb864243ecc75d4b040,0a4bdc7ee4d07c7202a60641612dac1d9cfe0df2|a39faa00248abb3984317f2d6830f485cb5e1a0d,bm25,tfidf,single_voter_vs_single_voter
scidocs,canonical,20,43da9037d50745002195abb864243ecc75d4b040,bbc7119a04b60f2ca8432af3dea8a46662013729|d66274419204a068c861ce5a479e82c6fa3806cf,bm25,tfidf,single_voter_vs_single_voter
scidocs,canonical,20,43da9037d50745002195abb864243ecc75d4b040,75b5bee6f5d2cd8ef1928bf99da5e6d26addfe84|99077dec54d0e0c42523e885533947c0c27ba78e,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,43da9037d50745002195abb864243ecc75d4b040,26bea0df45f41161032f471c76c613a5ad623a7e|75b5bee6f5d2cd8ef1928bf99da5e6d26addfe84,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,43da9037d50745002195abb864243ecc75d4b040,75b5bee6f5d2cd8ef1928bf99da5e6d26addfe84|b82a8c5d0e11d4fc5f0eeb4631136b8174af98a5,bm25,tfidf,single_voter_vs_single_voter
scidocs,canonical,20,43da9037d50745002195abb864243ecc75d4b040,75b5bee6f5d2cd8ef1928bf99da5e6d26addfe84|bbc7119a04b60f2ca8432af3dea8a46662013729,bm25,tfidf,single_voter_vs_single_voter
scidocs,canonical,20,43da9037d50745002195abb864243ecc75d4b040,7405189a473ae9ff64aa63d615ad9e3cec6a5fcb|99077dec54d0e0c42523e885533947c0c27ba78e,bm25+tfidf,minilm,lexical_pair_vs_minilm
scidocs,canonical,20,43da9037d50745002195abb864243ecc75d4b040,99077dec54d0e0c42523e885533947c0c27ba78e|bbc7119a04b60f2ca8432af3dea8a46662013729,bm25,tfidf,single_voter_vs_single_voter
scidocs,canonical,20,43da9037d50745002195abb864243ecc75d4b040,7eac1eb85b919667c785b9ac4085d8ca68998d20|99077dec54d0e0c42523e885533947c0c27ba78e,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,43da9037d50745002195abb864243ecc75d4b040,26bea0df45f41161032f471c76c613a5ad623a7e|7405189a473ae9ff64aa63d615ad9e3cec6a5fcb,bm25+tfidf,minilm,lexical_pair_vs_minilm
scidocs,canonical,20,43da9037d50745002195abb864243ecc75d4b040,26bea0df45f41161032f471c76c613a5ad623a7e|b82a8c5d0e11d4fc5f0eeb4631136b8174af98a5,bm25,tfidf,single_voter_vs_single_voter
scidocs,canonical,20,43da9037d50745002195abb864243ecc75d4b040,26bea0df45f41161032f471c76c613a5ad623a7e|bbc7119a04b60f2ca8432af3dea8a46662013729,bm25,tfidf,single_voter_vs_single_voter
scidocs,canonical,20,43da9037d50745002195abb864243ecc75d4b040,26bea0df45f41161032f471c76c613a5ad623a7e|7eac1eb85b919667c785b9ac4085d8ca68998d20,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,43da9037d50745002195abb864243ecc75d4b040,0d3f6d650b1a878d5896e3b85914aeaeb9d78a4f|7eac1eb85b919667c785b9ac4085d8ca68998d20,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,43da9037d50745002195abb864243ecc75d4b040,aac1e9f591217c2dc4fbcbd2f048b54d7b7024cd|b82a8c5d0e11d4fc5f0eeb4631136b8174af98a5,bm25,tfidf,single_voter_vs_single_voter
scidocs,canonical,20,43da9037d50745002195abb864243ecc75d4b040,aac1e9f591217c2dc4fbcbd2f048b54d7b7024cd|bbc7119a04b60f2ca8432af3dea8a46662013729,bm25,tfidf,single_voter_vs_single_voter
scidocs,canonical,20,43da9037d50745002195abb864243ecc75d4b040,d66274419204a068c861ce5a479e82c6fa3806cf|d72642530cab7e8edeff459fd11b1e744e8ed03d,tfidf,minilm,single_voter_vs_single_voter
scidocs,canonical,20,43da9037d50745002195abb864243ecc75d4b040,75b5bee6f5d2cd8ef1928bf99da5e6d26addfe84|d72642530cab7e8edeff459fd11b1e744e8ed03d,tfidf,minilm,single_voter_vs_single_voter
scidocs,canonical,20,43da9037d50745002195abb864243ecc75d4b040,99077dec54d0e0c42523e885533947c0c27ba78e|d72642530cab7e8edeff459fd11b1e744e8ed03d,tfidf,minilm,single_voter_vs_single_voter
scidocs,canonical,20,43da9037d50745002195abb864243ecc75d4b040,26bea0df45f41161032f471c76c613a5ad623a7e|d72642530cab7e8edeff459fd11b1e744e8ed03d,tfidf,minilm,single_voter_vs_single_voter
scidocs,canonical,20,b21951a276dd940e052676b06e193f65fdc297f9,2d8acf4fa3ac825387ce416972af079b6562f5e0|df8902f8acb0b30a230dfaa1ead91e27f123472c,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,b21951a276dd940e052676b06e193f65fdc297f9,2ffe2450366f9d6ff704964297ea624ce30b0f4d|df8902f8acb0b30a230dfaa1ead91e27f123472c,bm25,tfidf,single_voter_vs_single_voter
scidocs,canonical,20,b21951a276dd940e052676b06e193f65fdc297f9,2d8acf4fa3ac825387ce416972af079b6562f5e0|3dd9793bc7b1f97115c45e90c8874f786262f466,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,b21951a276dd940e052676b06e193f65fdc297f9,2ffe2450366f9d6ff704964297ea624ce30b0f4d|3dd9793bc7b1f97115c45e90c8874f786262f466,bm25,tfidf,single_voter_vs_single_voter
scidocs,canonical,20,b21951a276dd940e052676b06e193f65fdc297f9,3dd9793bc7b1f97115c45e90c8874f786262f466|63503f37256d4eb059d4a1435e68e71b22da6867,bm25,tfidf,single_voter_vs_single_voter
scidocs,canonical,20,b21951a276dd940e052676b06e193f65fdc297f9,3dd9793bc7b1f97115c45e90c8874f786262f466|abeaf3f4cb5ee4acf9d13b5dfa0ee1e04ef1c620,bm25,tfidf,single_voter_vs_single_voter
scidocs,canonical,20,b21951a276dd940e052676b06e193f65fdc297f9,13bf13f019632a4edb967635e72e3e140f89e90e|2ffe2450366f9d6ff704964297ea624ce30b0f4d,bm25,tfidf,single_voter_vs_single_voter
scidocs,canonical,20,b21951a276dd940e052676b06e193f65fdc297f9,2d8acf4fa3ac825387ce416972af079b6562f5e0|2ffe2450366f9d6ff704964297ea624ce30b0f4d,bm25,tfidf,single_voter_vs_single_voter
scidocs,canonical,20,b21951a276dd940e052676b06e193f65fdc297f9,63503f37256d4eb059d4a1435e68e71b22da6867|f7255871755f4107ebc1f4d02b6de4c26c52f759,bm25,tfidf,single_voter_vs_single_voter
scidocs,canonical,20,b21951a276dd940e052676b06e193f65fdc297f9,abeaf3f4cb5ee4acf9d13b5dfa0ee1e04ef1c620|f7255871755f4107ebc1f4d02b6de4c26c52f759,bm25,tfidf,single_voter_vs_single_voter
scidocs,canonical,20,b21951a276dd940e052676b06e193f65fdc297f9,2ffe2450366f9d6ff704964297ea624ce30b0f4d|5400daa7c04f4dd144d7eab0d75f8a6f412c6763,bm25,tfidf,single_voter_vs_single_voter
scidocs,canonical,20,b21951a276dd940e052676b06e193f65fdc297f9,2ffe2450366f9d6ff704964297ea624ce30b0f4d|a250172e20563f689388ae6a5e4c0b572259fa58,bm25,tfidf,single_voter_vs_single_voter
scidocs,canonical,20,b21951a276dd940e052676b06e193f65fdc297f9,149d8514b026cca3b31ef8379e78aeb7c7795eb7|2ffe2450366f9d6ff704964297ea624ce30b0f4d,bm25,tfidf,single_voter_vs_single_voter
scidocs,canonical,20,b21951a276dd940e052676b06e193f65fdc297f9,2ffe2450366f9d6ff704964297ea624ce30b0f4d|5ac38297a3c256c88a67597fa8f5d0c44d5957c8,bm25,tfidf,single_voter_vs_single_voter
scidocs,canonical,20,b21951a276dd940e052676b06e193f65fdc297f9,2ffe2450366f9d6ff704964297ea624ce30b0f4d|516f842467cc89f0d6551823d6aa0af2c3233c75,bm25,tfidf,single_voter_vs_single_voter
scidocs,canonical,20,b21951a276dd940e052676b06e193f65fdc297f9,2ffe2450366f9d6ff704964297ea624ce30b0f4d|36cc47e2eb5c977836d5e06549221f1fba613274,bm25,tfidf,single_voter_vs_single_voter
scidocs,canonical,20,b21951a276dd940e052676b06e193f65fdc297f9,2ffe2450366f9d6ff704964297ea624ce30b0f4d|6fb7dac40259f62012178c2f06f312ba5b17e627,bm25,tfidf,single_voter_vs_single_voter
scidocs,canonical,20,b21951a276dd940e052676b06e193f65fdc297f9,2ffe2450366f9d6ff704964297ea624ce30b0f4d|d7b2cf873d0c4841887e82a2be0b54013b34080d,bm25,tfidf,single_voter_vs_single_voter
scidocs,canonical,20,b21951a276dd940e052676b06e193f65fdc297f9,2ffe2450366f9d6ff704964297ea624ce30b0f4d|6503cc8fd7d29e6d875bf9dc1a06c2cffcf03f9d,bm25,tfidf,single_voter_vs_single_voter
scidocs,canonical,20,b21951a276dd940e052676b06e193f65fdc297f9,516f842467cc89f0d6551823d6aa0af2c3233c75|abeaf3f4cb5ee4acf9d13b5dfa0ee1e04ef1c620,bm25,tfidf,single_voter_vs_single_voter
scidocs,canonical,20,b21951a276dd940e052676b06e193f65fdc297f9,63503f37256d4eb059d4a1435e68e71b22da6867|d7b2cf873d0c4841887e82a2be0b54013b34080d,bm25,tfidf,single_voter_vs_single_voter
scidocs,canonical,20,b21951a276dd940e052676b06e193f65fdc297f9,6fb7dac40259f62012178c2f06f312ba5b17e627|abeaf3f4cb5ee4acf9d13b5dfa0ee1e04ef1c620,bm25,tfidf,single_voter_vs_single_voter
scidocs,canonical,20,b21951a276dd940e052676b06e193f65fdc297f9,abeaf3f4cb5ee4acf9d13b5dfa0ee1e04ef1c620|d7b2cf873d0c4841887e82a2be0b54013b34080d,bm25,tfidf,single_voter_vs_single_voter
scidocs,canonical,20,b21951a276dd940e052676b06e193f65fdc297f9,6503cc8fd7d29e6d875bf9dc1a06c2cffcf03f9d|abeaf3f4cb5ee4acf9d13b5dfa0ee1e04ef1c620,bm25,tfidf,single_voter_vs_single_voter
scidocs,canonical,20,b9d502d98e3bb19f8179a4363e3f28c6b6def7a8,508d8c1dbc250732bd2067689565a8225013292f|9435022a8d60669468cc58331d09ba0a1c593b7e,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,b9d502d98e3bb19f8179a4363e3f28c6b6def7a8,87a851593965e371184cf3c3df5630f8d66bf49b|9435022a8d60669468cc58331d09ba0a1c593b7e,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,b9d502d98e3bb19f8179a4363e3f28c6b6def7a8,9435022a8d60669468cc58331d09ba0a1c593b7e|ed149963de1e756879cfa6707dd6e94935b5cd1c,bm25+tfidf,minilm,lexical_pair_vs_minilm
scidocs,canonical,20,b9d502d98e3bb19f8179a4363e3f28c6b6def7a8,508d8c1dbc250732bd2067689565a8225013292f|ed149963de1e756879cfa6707dd6e94935b5cd1c,bm25+tfidf,minilm,lexical_pair_vs_minilm
scidocs,canonical,20,b9d502d98e3bb19f8179a4363e3f28c6b6def7a8,543ad4f3b3ec891023af53ef6fa2200ce886694f|ed149963de1e756879cfa6707dd6e94935b5cd1c,bm25+tfidf,minilm,lexical_pair_vs_minilm
scidocs,canonical,20,b9d502d98e3bb19f8179a4363e3f28c6b6def7a8,46739eed6aefecd4591beed0d45b783cc0052a94|ed149963de1e756879cfa6707dd6e94935b5cd1c,bm25,tfidf,single_voter_vs_single_voter
scidocs,canonical,20,b9d502d98e3bb19f8179a4363e3f28c6b6def7a8,00514b5cd341ef128d216e86f2a795f218ef83db|f1e011307ccc62ce526849fc8ffd8487f452b5d4,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,b9d502d98e3bb19f8179a4363e3f28c6b6def7a8,543ad4f3b3ec891023af53ef6fa2200ce886694f|f1e011307ccc62ce526849fc8ffd8487f452b5d4,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,b9d502d98e3bb19f8179a4363e3f28c6b6def7a8,85aa1c6883d6b51171a80c57d82370207d4f1b89|f1e011307ccc62ce526849fc8ffd8487f452b5d4,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,b9d502d98e3bb19f8179a4363e3f28c6b6def7a8,00514b5cd341ef128d216e86f2a795f218ef83db|941a668cb77010e032a809861427fa8b1bee8ea0,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,b9d502d98e3bb19f8179a4363e3f28c6b6def7a8,543ad4f3b3ec891023af53ef6fa2200ce886694f|941a668cb77010e032a809861427fa8b1bee8ea0,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,b9d502d98e3bb19f8179a4363e3f28c6b6def7a8,33b04c2ca92aac756b221e96c1d2b4b714cca409|543ad4f3b3ec891023af53ef6fa2200ce886694f,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,b9d502d98e3bb19f8179a4363e3f28c6b6def7a8,85aa1c6883d6b51171a80c57d82370207d4f1b89|941a668cb77010e032a809861427fa8b1bee8ea0,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,b9d502d98e3bb19f8179a4363e3f28c6b6def7a8,85aa1c6883d6b51171a80c57d82370207d4f1b89|f040434dd7dbc965c04b386b6b206325698a635b,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,399acab2bee6eccbfffe4a2ce688b6b1075e9c5e,3fee0e4ed3116620983abf2e1147e676485408ae|5592c7e0225c956419a9a315718a87190b33f4c2,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,399acab2bee6eccbfffe4a2ce688b6b1075e9c5e,0d8b85953c25c23c512d4522d5597c8e3e0bb8c7|ecc5492d00b1c53ed30d830136c300d381ca2770,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,399acab2bee6eccbfffe4a2ce688b6b1075e9c5e,5592c7e0225c956419a9a315718a87190b33f4c2|ecc5492d00b1c53ed30d830136c300d381ca2770,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,4649e3279edf653135f1f31da3e242ba451a93de,5fc541e1431aea41261569af2f9473c8fbd0e5ec|f39fc7c420277616eea29754d0d367297c6f02c1,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,4649e3279edf653135f1f31da3e242ba451a93de,62a2b1956166ecd5fd8a6b2928f45765f41b76ed|f39fc7c420277616eea29754d0d367297c6f02c1,bm25,tfidf,single_voter_vs_single_voter
scidocs,canonical,20,4649e3279edf653135f1f31da3e242ba451a93de,18336c93fd1cf624a4e843925a648020e359c0ac|7628d73c73b8ae20c6cf866ce0865a1fb64612a3,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,4649e3279edf653135f1f31da3e242ba451a93de,18336c93fd1cf624a4e843925a648020e359c0ac|97a611717ddcb13a6fb5f19ebbc96dd005ed4887,bm25,tfidf,single_voter_vs_single_voter
scidocs,canonical,20,4649e3279edf653135f1f31da3e242ba451a93de,18336c93fd1cf624a4e843925a648020e359c0ac|ea2435d3b476516d93c871ccf0baa64a50503b1c,bm25,tfidf,single_voter_vs_single_voter
scidocs,canonical,20,4649e3279edf653135f1f31da3e242ba451a93de,5fc541e1431aea41261569af2f9473c8fbd0e5ec|7628d73c73b8ae20c6cf866ce0865a1fb64612a3,bm25+tfidf,minilm,lexical_pair_vs_minilm
scidocs,canonical,20,4649e3279edf653135f1f31da3e242ba451a93de,3607afdb204de9a5a9300ae98aa4635d9effcda2|7628d73c73b8ae20c6cf866ce0865a1fb64612a3,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,4649e3279edf653135f1f31da3e242ba451a93de,16326dd240c9a3ffd02237497ac868b6edb3147b|7628d73c73b8ae20c6cf866ce0865a1fb64612a3,bm25+tfidf,minilm,lexical_pair_vs_minilm
scidocs,canonical,20,4649e3279edf653135f1f31da3e242ba451a93de,7628d73c73b8ae20c6cf866ce0865a1fb64612a3|97a611717ddcb13a6fb5f19ebbc96dd005ed4887,bm25+tfidf,minilm,lexical_pair_vs_minilm
scidocs,canonical,20,4649e3279edf653135f1f31da3e242ba451a93de,5fc541e1431aea41261569af2f9473c8fbd0e5ec|97a611717ddcb13a6fb5f19ebbc96dd005ed4887,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,4649e3279edf653135f1f31da3e242ba451a93de,5fc541e1431aea41261569af2f9473c8fbd0e5ec|ea2435d3b476516d93c871ccf0baa64a50503b1c,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,4649e3279edf653135f1f31da3e242ba451a93de,3607afdb204de9a5a9300ae98aa4635d9effcda2|97a611717ddcb13a6fb5f19ebbc96dd005ed4887,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,4649e3279edf653135f1f31da3e242ba451a93de,3607afdb204de9a5a9300ae98aa4635d9effcda2|ea2435d3b476516d93c871ccf0baa64a50503b1c,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,4649e3279edf653135f1f31da3e242ba451a93de,16326dd240c9a3ffd02237497ac868b6edb3147b|97a611717ddcb13a6fb5f19ebbc96dd005ed4887,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,4649e3279edf653135f1f31da3e242ba451a93de,16326dd240c9a3ffd02237497ac868b6edb3147b|ea2435d3b476516d93c871ccf0baa64a50503b1c,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,4649e3279edf653135f1f31da3e242ba451a93de,18336c93fd1cf624a4e843925a648020e359c0ac|5fc541e1431aea41261569af2f9473c8fbd0e5ec,tfidf,minilm,single_voter_vs_single_voter
scidocs,canonical,20,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,a86c573322ed38db84f7d57a1ea41dae5955034b|d88c3f2fa212e4ec1254e98b33380928299fa02b,bm25,tfidf,single_voter_vs_single_voter
scidocs,canonical,20,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,44bcd20a481c00f5b92d55405f9bf70a12f99b8f|a86c573322ed38db84f7d57a1ea41dae5955034b,bm25,minilm+tfidf,single_voter_vs_two_voter
scidocs,canonical,20,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,a86c573322ed38db84f7d57a1ea41dae5955034b|ac4658f420e1d613d89291ce4b9a12845b0c38cb,bm25,minilm+tfidf,single_voter_vs_two_voter
scidocs,canonical,20,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,03c42879f25ca66a9ae906672a6e3649bb07ca03|a86c573322ed38db84f7d57a1ea41dae5955034b,bm25,minilm+tfidf,single_voter_vs_two_voter
scidocs,canonical,20,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,a86c573322ed38db84f7d57a1ea41dae5955034b|e91ac1c4539b7c9162d9907bc6f655a9bd43e705,bm25,minilm+tfidf,single_voter_vs_two_voter
scidocs,canonical,20,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,418750bf838ed1417a4b65ebf292d804371e3f67|ac4658f420e1d613d89291ce4b9a12845b0c38cb,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,03c42879f25ca66a9ae906672a6e3649bb07ca03|418750bf838ed1417a4b65ebf292d804371e3f67,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,418750bf838ed1417a4b65ebf292d804371e3f67|e91ac1c4539b7c9162d9907bc6f655a9bd43e705,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,418750bf838ed1417a4b65ebf292d804371e3f67|b55293a413ec8b432429d2ce11157b308cd79d65,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,418750bf838ed1417a4b65ebf292d804371e3f67|95609bd3a8a23bcf43871b486d352e51a60689a5,bm25,minilm+tfidf,single_voter_vs_two_voter
scidocs,canonical,20,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,418750bf838ed1417a4b65ebf292d804371e3f67|977ad29fc117946aa37e4e9b69a7d6cc00cb7388,bm25,minilm+tfidf,single_voter_vs_two_voter
scidocs,canonical,20,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,9828fe888d14bca6dd4577a104451dc2ef64f48c|ac4658f420e1d613d89291ce4b9a12845b0c38cb,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,03c42879f25ca66a9ae906672a6e3649bb07ca03|9828fe888d14bca6dd4577a104451dc2ef64f48c,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,9828fe888d14bca6dd4577a104451dc2ef64f48c|e91ac1c4539b7c9162d9907bc6f655a9bd43e705,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,9828fe888d14bca6dd4577a104451dc2ef64f48c|b55293a413ec8b432429d2ce11157b308cd79d65,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,824cd124da2067b5c0db37ddd6c929cd7036c480|9828fe888d14bca6dd4577a104451dc2ef64f48c,bm25,tfidf,single_voter_vs_single_voter
scidocs,canonical,20,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,6525b5e36a350791d5a90e029aa72053a0e3c2af|9828fe888d14bca6dd4577a104451dc2ef64f48c,bm25,minilm+tfidf,single_voter_vs_two_voter
scidocs,canonical,20,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,95609bd3a8a23bcf43871b486d352e51a60689a5|9828fe888d14bca6dd4577a104451dc2ef64f48c,bm25,minilm+tfidf,single_voter_vs_two_voter
scidocs,canonical,20,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,977ad29fc117946aa37e4e9b69a7d6cc00cb7388|9828fe888d14bca6dd4577a104451dc2ef64f48c,bm25,minilm+tfidf,single_voter_vs_two_voter
scidocs,canonical,20,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,824cd124da2067b5c0db37ddd6c929cd7036c480|ac4658f420e1d613d89291ce4b9a12845b0c38cb,bm25+tfidf,minilm,lexical_pair_vs_minilm
scidocs,canonical,20,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,43d4b77ca6f9a29993bce5bade90aa2b8e4d2cac|ac4658f420e1d613d89291ce4b9a12845b0c38cb,bm25+tfidf,minilm,lexical_pair_vs_minilm
scidocs,canonical,20,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,691564e0f19d5f62597adc0720d0e51ddbce9b89|ac4658f420e1d613d89291ce4b9a12845b0c38cb,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,03c42879f25ca66a9ae906672a6e3649bb07ca03|824cd124da2067b5c0db37ddd6c929cd7036c480,bm25+tfidf,minilm,lexical_pair_vs_minilm
scidocs,canonical,20,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,03c42879f25ca66a9ae906672a6e3649bb07ca03|43d4b77ca6f9a29993bce5bade90aa2b8e4d2cac,bm25+tfidf,minilm,lexical_pair_vs_minilm
scidocs,canonical,20,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,03c42879f25ca66a9ae906672a6e3649bb07ca03|691564e0f19d5f62597adc0720d0e51ddbce9b89,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,48289b7d57e43bb5a001c334cf96694e933f7001|e91ac1c4539b7c9162d9907bc6f655a9bd43e705,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,48289b7d57e43bb5a001c334cf96694e933f7001|b55293a413ec8b432429d2ce11157b308cd79d65,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,48289b7d57e43bb5a001c334cf96694e933f7001|95609bd3a8a23bcf43871b486d352e51a60689a5,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,48289b7d57e43bb5a001c334cf96694e933f7001|977ad29fc117946aa37e4e9b69a7d6cc00cb7388,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,824cd124da2067b5c0db37ddd6c929cd7036c480|e91ac1c4539b7c9162d9907bc6f655a9bd43e705,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,43d4b77ca6f9a29993bce5bade90aa2b8e4d2cac|e91ac1c4539b7c9162d9907bc6f655a9bd43e705,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,691564e0f19d5f62597adc0720d0e51ddbce9b89|e91ac1c4539b7c9162d9907bc6f655a9bd43e705,bm25,minilm,single_voter_vs_single_voter
scidocs,canonical,20,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,3f623aed8de2c45820eab2e4591b1207b3a65c13|e91ac1c4539b7c9162d9907bc6f655a9bd43e705,bm25,minilm,single_voter_vs_single_voter
