dataset,query_id,provider,model,prompt,orientation,judgment_mode,top_k,n_candidates,n_judgments,is_cyclic,n_cycles,n_scc,largest_scc,has_qrels,cell_status,policy,repair,fas_weight_removed,exact_status,ndcg_at_k,n_calls,token_cost,utility
scidocs,78495383450e02c5fe817e408726134b3084905d,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,13,3,True,complete,exact_copeland,exact,1.0,optimal,0.9512312000626861,105,,0.9512312000626861
scidocs,78495383450e02c5fe817e408726134b3084905d,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,13,3,True,complete,exact_balance,exact,1.0,optimal,0.9512312000626861,105,,0.9512312000626861
scidocs,78495383450e02c5fe817e408726134b3084905d,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,13,3,True,complete,hybrid_exact_copeland_a03,exact,1.0,optimal,0.9512312000626861,105,,0.9512312000626861
scidocs,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,6,True,complete,unrepaired_copeland,none,0.0,,0.9068250379649666,105,,0.9068250379649666
scidocs,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,6,True,complete,unrepaired_balance,none,0.0,,0.9068250379649666,105,,0.9068250379649666
scidocs,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,6,True,complete,hybrid_unrepaired_copeland_a03,none,0.0,,0.9068250379649666,105,,0.9068250379649666
scidocs,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,6,True,complete,greedy_copeland,greedy,5.0,,0.9068250379649666,105,,0.9068250379649666
scidocs,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,6,True,complete,greedy_balance,greedy,5.0,,0.9068250379649666,105,,0.9068250379649666
scidocs,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,6,True,complete,hybrid_greedy_copeland_a03,greedy,5.0,,0.9068250379649666,105,,0.9068250379649666
scidocs,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,6,True,complete,exact_copeland,exact,3.0,optimal,0.9068250379649666,105,,0.9068250379649666
scidocs,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,6,True,complete,exact_balance,exact,3.0,optimal,0.9068250379649666,105,,0.9068250379649666
scidocs,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,6,True,complete,hybrid_exact_copeland_a03,exact,3.0,optimal,0.9068250379649666,105,,0.9068250379649666
scidocs,866b1a9819f662ac2499be231965ded8e0323c7f,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,9,7,True,complete,unrepaired_copeland,none,0.0,,1.0,105,,1.0
scidocs,866b1a9819f662ac2499be231965ded8e0323c7f,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,9,7,True,complete,unrepaired_balance,none,0.0,,1.0,105,,1.0
scidocs,866b1a9819f662ac2499be231965ded8e0323c7f,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,9,7,True,complete,hybrid_unrepaired_copeland_a03,none,0.0,,1.0,105,,1.0
scidocs,866b1a9819f662ac2499be231965ded8e0323c7f,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,9,7,True,complete,greedy_copeland,greedy,5.0,,1.0,105,,1.0
scidocs,866b1a9819f662ac2499be231965ded8e0323c7f,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,9,7,True,complete,greedy_balance,greedy,5.0,,1.0,105,,1.0
scidocs,866b1a9819f662ac2499be231965ded8e0323c7f,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,9,7,True,complete,hybrid_greedy_copeland_a03,greedy,5.0,,1.0,105,,1.0
scidocs,866b1a9819f662ac2499be231965ded8e0323c7f,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,9,7,True,complete,exact_copeland,exact,3.0,optimal,1.0,105,,1.0
scidocs,866b1a9819f662ac2499be231965ded8e0323c7f,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,9,7,True,complete,exact_balance,exact,3.0,optimal,1.0,105,,1.0
scidocs,866b1a9819f662ac2499be231965ded8e0323c7f,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,9,7,True,complete,hybrid_exact_copeland_a03,exact,3.0,optimal,1.0,105,,1.0
scidocs,8bb3a478db8951f42198a885d7245d58036ba55c,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,8,8,True,complete,unrepaired_copeland,none,0.0,,1.0,105,,1.0
scidocs,8bb3a478db8951f42198a885d7245d58036ba55c,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,8,8,True,complete,unrepaired_balance,none,0.0,,1.0,105,,1.0
scidocs,8bb3a478db8951f42198a885d7245d58036ba55c,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,8,8,True,complete,hybrid_unrepaired_copeland_a03,none,0.0,,1.0,105,,1.0
scidocs,8bb3a478db8951f42198a885d7245d58036ba55c,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,8,8,True,complete,greedy_copeland,greedy,5.0,,0.9818483242455303,105,,0.9818483242455303
scidocs,8bb3a478db8951f42198a885d7245d58036ba55c,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,8,8,True,complete,greedy_balance,greedy,5.0,,0.9818483242455303,105,,0.9818483242455303
scidocs,8bb3a478db8951f42198a885d7245d58036ba55c,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,8,8,True,complete,hybrid_greedy_copeland_a03,greedy,5.0,,0.9896062251871525,105,,0.9896062251871525
scidocs,8bb3a478db8951f42198a885d7245d58036ba55c,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,8,8,True,complete,exact_copeland,exact,3.0,optimal,0.9896062251871525,105,,0.9896062251871525
scidocs,8bb3a478db8951f42198a885d7245d58036ba55c,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,8,8,True,complete,exact_balance,exact,3.0,optimal,0.9896062251871525,105,,0.9896062251871525
scidocs,8bb3a478db8951f42198a885d7245d58036ba55c,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,8,8,True,complete,hybrid_exact_copeland_a03,exact,3.0,optimal,0.9896062251871525,105,,0.9896062251871525
scidocs,8bb49c0658d7b7cff42c655a6d7e005372ad32ea,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,6,10,True,complete,unrepaired_copeland,none,0.0,,1.0,105,,1.0
scidocs,8bb49c0658d7b7cff42c655a6d7e005372ad32ea,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,6,10,True,complete,unrepaired_balance,none,0.0,,1.0,105,,1.0
scidocs,8bb49c0658d7b7cff42c655a6d7e005372ad32ea,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,6,10,True,complete,hybrid_unrepaired_copeland_a03,none,0.0,,1.0,105,,1.0
scidocs,8bb49c0658d7b7cff42c655a6d7e005372ad32ea,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,6,10,True,complete,greedy_copeland,greedy,16.0,,1.0,105,,1.0
scidocs,8bb49c0658d7b7cff42c655a6d7e005372ad32ea,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,6,10,True,complete,greedy_balance,greedy,16.0,,1.0,105,,1.0
scidocs,8bb49c0658d7b7cff42c655a6d7e005372ad32ea,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,6,10,True,complete,hybrid_greedy_copeland_a03,greedy,16.0,,1.0,105,,1.0
scidocs,8bb49c0658d7b7cff42c655a6d7e005372ad32ea,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,6,10,True,complete,exact_copeland,exact,7.0,optimal,1.0,105,,1.0
scidocs,8bb49c0658d7b7cff42c655a6d7e005372ad32ea,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,6,10,True,complete,exact_balance,exact,7.0,optimal,1.0,105,,1.0
scidocs,8bb49c0658d7b7cff42c655a6d7e005372ad32ea,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,6,10,True,complete,hybrid_exact_copeland_a03,exact,7.0,optimal,1.0,105,,1.0
scidocs,8d37da5a9f05ee71d06cc6afcc1b14f8ff83147f,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,11,5,True,complete,unrepaired_copeland,none,0.0,,1.0,105,,1.0
scidocs,8d37da5a9f05ee71d06cc6afcc1b14f8ff83147f,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,11,5,True,complete,unrepaired_balance,none,0.0,,1.0,105,,1.0
scidocs,8d37da5a9f05ee71d06cc6afcc1b14f8ff83147f,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,11,5,True,complete,hybrid_unrepaired_copeland_a03,none,0.0,,1.0,105,,1.0
scidocs,8d37da5a9f05ee71d06cc6afcc1b14f8ff83147f,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,11,5,True,complete,greedy_copeland,greedy,3.0,,1.0,105,,1.0
scidocs,8d37da5a9f05ee71d06cc6afcc1b14f8ff83147f,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,11,5,True,complete,greedy_balance,greedy,3.0,,1.0,105,,1.0
scidocs,8d37da5a9f05ee71d06cc6afcc1b14f8ff83147f,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,11,5,True,complete,hybrid_greedy_copeland_a03,greedy,3.0,,1.0,105,,1.0
scidocs,8d37da5a9f05ee71d06cc6afcc1b14f8ff83147f,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,11,5,True,complete,exact_copeland,exact,2.0,optimal,1.0,105,,1.0
scidocs,8d37da5a9f05ee71d06cc6afcc1b14f8ff83147f,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,11,5,True,complete,exact_balance,exact,2.0,optimal,1.0,105,,1.0
scidocs,8d37da5a9f05ee71d06cc6afcc1b14f8ff83147f,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,11,5,True,complete,hybrid_exact_copeland_a03,exact,2.0,optimal,1.0,105,,1.0
scidocs,9003fb79e7848ced3be975c3d87a9348a4b8d377,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,7,9,True,complete,unrepaired_copeland,none,0.0,,0.9828920819566879,105,,0.9828920819566879
scidocs,9003fb79e7848ced3be975c3d87a9348a4b8d377,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,7,9,True,complete,unrepaired_balance,none,0.0,,0.9828920819566879,105,,0.9828920819566879
scidocs,9003fb79e7848ced3be975c3d87a9348a4b8d377,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,7,9,True,complete,hybrid_unrepaired_copeland_a03,none,0.0,,0.9828920819566879,105,,0.9828920819566879
scidocs,9003fb79e7848ced3be975c3d87a9348a4b8d377,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,7,9,True,complete,greedy_copeland,greedy,17.0,,0.9828920819566879,105,,0.9828920819566879
scidocs,9003fb79e7848ced3be975c3d87a9348a4b8d377,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,7,9,True,complete,greedy_balance,greedy,17.0,,0.9828920819566879,105,,0.9828920819566879
scidocs,9003fb79e7848ced3be975c3d87a9348a4b8d377,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,7,9,True,complete,hybrid_greedy_copeland_a03,greedy,17.0,,0.9828920819566879,105,,0.9828920819566879
scidocs,9003fb79e7848ced3be975c3d87a9348a4b8d377,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,7,9,True,complete,exact_copeland,exact,3.0,optimal,0.9828920819566879,105,,0.9828920819566879
scidocs,9003fb79e7848ced3be975c3d87a9348a4b8d377,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,7,9,True,complete,exact_balance,exact,3.0,optimal,0.9828920819566879,105,,0.9828920819566879
scidocs,9003fb79e7848ced3be975c3d87a9348a4b8d377,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,7,9,True,complete,hybrid_exact_copeland_a03,exact,3.0,optimal,0.9828920819566879,105,,0.9828920819566879
scidocs,9e76a700f03ef476b964b27e23c071163e44c232,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,11,5,True,complete,unrepaired_copeland,none,0.0,,1.0,105,,1.0
scidocs,9e76a700f03ef476b964b27e23c071163e44c232,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,11,5,True,complete,unrepaired_balance,none,0.0,,1.0,105,,1.0
scidocs,9e76a700f03ef476b964b27e23c071163e44c232,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,11,5,True,complete,hybrid_unrepaired_copeland_a03,none,0.0,,1.0,105,,1.0
scidocs,9e76a700f03ef476b964b27e23c071163e44c232,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,11,5,True,complete,greedy_copeland,greedy,2.0,,1.0,105,,1.0
scidocs,9e76a700f03ef476b964b27e23c071163e44c232,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,11,5,True,complete,greedy_balance,greedy,2.0,,1.0,105,,1.0
scidocs,9e76a700f03ef476b964b27e23c071163e44c232,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,11,5,True,complete,hybrid_greedy_copeland_a03,greedy,2.0,,1.0,105,,1.0
scidocs,9e76a700f03ef476b964b27e23c071163e44c232,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,11,5,True,complete,exact_copeland,exact,2.0,optimal,1.0,105,,1.0
scidocs,9e76a700f03ef476b964b27e23c071163e44c232,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,11,5,True,complete,exact_balance,exact,2.0,optimal,1.0,105,,1.0
scidocs,9e76a700f03ef476b964b27e23c071163e44c232,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,11,5,True,complete,hybrid_exact_copeland_a03,exact,2.0,optimal,1.0,105,,1.0
scidocs,a829c1093eb4d78a198ebb9b4a33a8137b0359df,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,5,11,True,complete,unrepaired_copeland,none,0.0,,0.9374130297304558,105,,0.9374130297304558
scidocs,a829c1093eb4d78a198ebb9b4a33a8137b0359df,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,5,11,True,complete,unrepaired_balance,none,0.0,,0.9374130297304558,105,,0.9374130297304558
scidocs,a829c1093eb4d78a198ebb9b4a33a8137b0359df,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,5,11,True,complete,hybrid_unrepaired_copeland_a03,none,0.0,,0.9374130297304558,105,,0.9374130297304558
scidocs,a829c1093eb4d78a198ebb9b4a33a8137b0359df,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,5,11,True,complete,greedy_copeland,greedy,22.0,,0.9083053473410256,105,,0.9083053473410256
scidocs,a829c1093eb4d78a198ebb9b4a33a8137b0359df,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,5,11,True,complete,greedy_balance,greedy,22.0,,0.9083053473410256,105,,0.9083053473410256
scidocs,a829c1093eb4d78a198ebb9b4a33a8137b0359df,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,5,11,True,complete,hybrid_greedy_copeland_a03,greedy,22.0,,0.9374130297304558,105,,0.9374130297304558
scidocs,a829c1093eb4d78a198ebb9b4a33a8137b0359df,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,5,11,True,complete,exact_copeland,exact,5.0,optimal,0.9512312000626861,105,,0.9512312000626861
scidocs,a829c1093eb4d78a198ebb9b4a33a8137b0359df,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,5,11,True,complete,exact_balance,exact,5.0,optimal,0.9512312000626861,105,,0.9512312000626861
scidocs,a829c1093eb4d78a198ebb9b4a33a8137b0359df,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,5,11,True,complete,hybrid_exact_copeland_a03,exact,5.0,optimal,0.9512312000626861,105,,0.9512312000626861
scidocs,ac24b99a5db633ce45f053287ca806157fff9663,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,11,5,True,complete,unrepaired_copeland,none,0.0,,0.725124396546942,105,,0.725124396546942
scidocs,ac24b99a5db633ce45f053287ca806157fff9663,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,11,5,True,complete,unrepaired_balance,none,0.0,,0.725124396546942,105,,0.725124396546942
scidocs,ac24b99a5db633ce45f053287ca806157fff9663,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,11,5,True,complete,hybrid_unrepaired_copeland_a03,none,0.0,,0.725124396546942,105,,0.725124396546942
scidocs,ac24b99a5db633ce45f053287ca806157fff9663,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,11,5,True,complete,greedy_copeland,greedy,2.0,,0.725124396546942,105,,0.725124396546942
scidocs,ac24b99a5db633ce45f053287ca806157fff9663,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,11,5,True,complete,greedy_balance,greedy,2.0,,0.725124396546942,105,,0.725124396546942
scidocs,ac24b99a5db633ce45f053287ca806157fff9663,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,11,5,True,complete,hybrid_greedy_copeland_a03,greedy,2.0,,0.725124396546942,105,,0.725124396546942
scidocs,ac24b99a5db633ce45f053287ca806157fff9663,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,11,5,True,complete,exact_copeland,exact,2.0,optimal,0.725124396546942,105,,0.725124396546942
scidocs,ac24b99a5db633ce45f053287ca806157fff9663,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,11,5,True,complete,exact_balance,exact,2.0,optimal,0.725124396546942,105,,0.725124396546942
scidocs,ac24b99a5db633ce45f053287ca806157fff9663,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,11,5,True,complete,hybrid_exact_copeland_a03,exact,2.0,optimal,0.725124396546942,105,,0.725124396546942
scidocs,b045f045e331700cdef309e0d40b15a64cdf5b8a,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,4,10,True,complete,unrepaired_copeland,none,0.0,,1.0,105,,1.0
scidocs,b045f045e331700cdef309e0d40b15a64cdf5b8a,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,4,10,True,complete,unrepaired_balance,none,0.0,,1.0,105,,1.0
scidocs,b045f045e331700cdef309e0d40b15a64cdf5b8a,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,4,10,True,complete,hybrid_unrepaired_copeland_a03,none,0.0,,1.0,105,,1.0
scidocs,b045f045e331700cdef309e0d40b15a64cdf5b8a,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,4,10,True,complete,greedy_copeland,greedy,12.0,,1.0,105,,1.0
scidocs,b045f045e331700cdef309e0d40b15a64cdf5b8a,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,4,10,True,complete,greedy_balance,greedy,12.0,,1.0,105,,1.0
scidocs,b045f045e331700cdef309e0d40b15a64cdf5b8a,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,4,10,True,complete,hybrid_greedy_copeland_a03,greedy,12.0,,1.0,105,,1.0
scidocs,b045f045e331700cdef309e0d40b15a64cdf5b8a,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,4,10,True,complete,exact_copeland,exact,5.0,optimal,1.0,105,,1.0
scidocs,b045f045e331700cdef309e0d40b15a64cdf5b8a,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,4,10,True,complete,exact_balance,exact,5.0,optimal,1.0,105,,1.0
scidocs,b045f045e331700cdef309e0d40b15a64cdf5b8a,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,4,10,True,complete,hybrid_exact_copeland_a03,exact,5.0,optimal,1.0,105,,1.0
scidocs,b37225fc67e1aeeb7877c4691f9036ed5cc01efa,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,4,True,complete,unrepaired_copeland,none,0.0,,0.9896062251871525,105,,0.9896062251871525
scidocs,b37225fc67e1aeeb7877c4691f9036ed5cc01efa,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,4,True,complete,unrepaired_balance,none,0.0,,0.9896062251871525,105,,0.9896062251871525
scidocs,b37225fc67e1aeeb7877c4691f9036ed5cc01efa,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,4,True,complete,hybrid_unrepaired_copeland_a03,none,0.0,,0.9896062251871525,105,,0.9896062251871525
scidocs,b37225fc67e1aeeb7877c4691f9036ed5cc01efa,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,4,True,complete,greedy_copeland,greedy,3.0,,0.9896062251871525,105,,0.9896062251871525
scidocs,b37225fc67e1aeeb7877c4691f9036ed5cc01efa,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,4,True,complete,greedy_balance,greedy,3.0,,0.9896062251871525,105,,0.9896062251871525
scidocs,b37225fc67e1aeeb7877c4691f9036ed5cc01efa,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,4,True,complete,hybrid_greedy_copeland_a03,greedy,3.0,,0.9896062251871525,105,,0.9896062251871525
scidocs,b37225fc67e1aeeb7877c4691f9036ed5cc01efa,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,4,True,complete,exact_copeland,exact,2.0,optimal,0.9896062251871525,105,,0.9896062251871525
scidocs,b37225fc67e1aeeb7877c4691f9036ed5cc01efa,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,4,True,complete,exact_balance,exact,2.0,optimal,0.9896062251871525,105,,0.9896062251871525
scidocs,b37225fc67e1aeeb7877c4691f9036ed5cc01efa,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,10,4,True,complete,hybrid_exact_copeland_a03,exact,2.0,optimal,0.9896062251871525,105,,0.9896062251871525
scidocs,b47402a9a68f23b548ae6e0349700ea651b7a373,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,6,10,True,complete,unrepaired_copeland,none,0.0,,0.9818483242455303,105,,0.9818483242455303
scidocs,b47402a9a68f23b548ae6e0349700ea651b7a373,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,6,10,True,complete,unrepaired_balance,none,0.0,,0.9818483242455303,105,,0.9818483242455303
scidocs,b47402a9a68f23b548ae6e0349700ea651b7a373,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,6,10,True,complete,hybrid_unrepaired_copeland_a03,none,0.0,,0.9818483242455303,105,,0.9818483242455303
scidocs,b47402a9a68f23b548ae6e0349700ea651b7a373,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,6,10,True,complete,greedy_copeland,greedy,12.0,,0.975788054854922,105,,0.975788054854922
scidocs,b47402a9a68f23b548ae6e0349700ea651b7a373,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,6,10,True,complete,greedy_balance,greedy,12.0,,0.975788054854922,105,,0.975788054854922
scidocs,b47402a9a68f23b548ae6e0349700ea651b7a373,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,6,10,True,complete,hybrid_greedy_copeland_a03,greedy,12.0,,0.9818483242455303,105,,0.9818483242455303
scidocs,b47402a9a68f23b548ae6e0349700ea651b7a373,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,6,10,True,complete,exact_copeland,exact,3.0,optimal,0.9896062251871525,105,,0.9896062251871525
scidocs,b47402a9a68f23b548ae6e0349700ea651b7a373,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,6,10,True,complete,exact_balance,exact,3.0,optimal,0.9896062251871525,105,,0.9896062251871525
scidocs,b47402a9a68f23b548ae6e0349700ea651b7a373,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,6,10,True,complete,hybrid_exact_copeland_a03,exact,3.0,optimal,0.9896062251871525,105,,0.9896062251871525
scidocs,b8397b4418bb1d576210d9a39d44725d6ffb2a44,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,5,8,True,complete,unrepaired_copeland,none,0.0,,0.943473299121064,105,,0.943473299121064
scidocs,b8397b4418bb1d576210d9a39d44725d6ffb2a44,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,5,8,True,complete,unrepaired_balance,none,0.0,,0.943473299121064,105,,0.943473299121064
scidocs,b8397b4418bb1d576210d9a39d44725d6ffb2a44,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,5,8,True,complete,hybrid_unrepaired_copeland_a03,none,0.0,,0.943473299121064,105,,0.943473299121064
scidocs,b8397b4418bb1d576210d9a39d44725d6ffb2a44,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,5,8,True,complete,greedy_copeland,greedy,10.0,,0.9043980816456215,105,,0.9043980816456215
scidocs,b8397b4418bb1d576210d9a39d44725d6ffb2a44,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,5,8,True,complete,greedy_balance,greedy,10.0,,0.9043980816456215,105,,0.9043980816456215
scidocs,b8397b4418bb1d576210d9a39d44725d6ffb2a44,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,5,8,True,complete,hybrid_greedy_copeland_a03,greedy,10.0,,0.9330795243082165,105,,0.9330795243082165
scidocs,b8397b4418bb1d576210d9a39d44725d6ffb2a44,openai,gpt-4o-mini,legacy_pairwise,none,pairwise,15,15,105,True,-1,5,8,True,complete,exact_copeland,exact,3.0,optimal,0.9512312000626861,105,,0.9512312000626861
