dataset,query_id,method,n_candidates,is_cyclic,n_fas_removed,ndcg_at_k,map_at_k,precision_at_k,recall_at_k,backward_edge_weight,pairwise_inconsistency
scidocs,7445178858159988f2b17aa21376e13767fce5a6,greedy_fas_topological,15,True,9,1.0,1.0,0.333333,1.0,8.0,8
scidocs,7445178858159988f2b17aa21376e13767fce5a6,greedy_fas_weighted_balance,15,True,9,1.0,1.0,0.333333,1.0,9.0,9
scidocs,7445178858159988f2b17aa21376e13767fce5a6,greedy_fas_copeland,15,True,9,1.0,1.0,0.333333,1.0,9.0,9
scidocs,7445178858159988f2b17aa21376e13767fce5a6,hybrid_rrf_repaired_copeland_a03,15,True,9,1.0,1.0,0.333333,1.0,6.0,6
scidocs,7445178858159988f2b17aa21376e13767fce5a6,hybrid_rrf_unrepaired_copeland_a03,15,True,9,1.0,1.0,0.333333,1.0,4.0,4
scidocs,7445178858159988f2b17aa21376e13767fce5a6,hybrid_rrf_repaired_balance_a03,15,True,9,1.0,1.0,0.333333,1.0,6.0,6
scidocs,7445178858159988f2b17aa21376e13767fce5a6,hybrid_rrf_unrepaired_balance_a03,15,True,9,1.0,1.0,0.333333,1.0,4.0,4
scidocs,b47402a9a68f23b548ae6e0349700ea651b7a373,llm_pairwise_copeland,15,True,12,0.981848,0.942857,0.333333,1.0,5.0,5
scidocs,b47402a9a68f23b548ae6e0349700ea651b7a373,bt_from_llm,15,True,12,0.981848,0.942857,0.333333,1.0,5.0,5
scidocs,b47402a9a68f23b548ae6e0349700ea651b7a373,win_rate_from_llm,15,True,12,0.981848,0.942857,0.333333,1.0,5.0,5
scidocs,b47402a9a68f23b548ae6e0349700ea651b7a373,markov_from_llm,15,True,12,0.989606,0.966667,0.333333,1.0,6.0,6
scidocs,b47402a9a68f23b548ae6e0349700ea651b7a373,tournament_sort_from_llm,15,True,12,0.989606,0.966667,0.333333,1.0,6.0,6
scidocs,b47402a9a68f23b548ae6e0349700ea651b7a373,greedy_fas_topological,15,True,12,0.963401,0.890909,0.333333,1.0,9.0,9
scidocs,b47402a9a68f23b548ae6e0349700ea651b7a373,greedy_fas_weighted_balance,15,True,12,0.975788,0.925,0.333333,1.0,11.0,11
scidocs,b47402a9a68f23b548ae6e0349700ea651b7a373,greedy_fas_copeland,15,True,12,0.975788,0.925,0.333333,1.0,11.0,11
scidocs,b47402a9a68f23b548ae6e0349700ea651b7a373,hybrid_rrf_repaired_copeland_a03,15,True,12,0.981848,0.942857,0.333333,1.0,8.0,8
scidocs,b47402a9a68f23b548ae6e0349700ea651b7a373,hybrid_rrf_unrepaired_copeland_a03,15,True,12,0.981848,0.942857,0.333333,1.0,5.0,5
scidocs,b47402a9a68f23b548ae6e0349700ea651b7a373,hybrid_rrf_repaired_balance_a03,15,True,12,0.981848,0.942857,0.333333,1.0,8.0,8
scidocs,b47402a9a68f23b548ae6e0349700ea651b7a373,hybrid_rrf_unrepaired_balance_a03,15,True,12,0.981848,0.942857,0.333333,1.0,5.0,5
scidocs,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,llm_pairwise_copeland,15,True,9,0.989606,0.966667,0.333333,1.0,5.0,5
scidocs,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,bt_from_llm,15,True,9,0.989606,0.966667,0.333333,1.0,6.0,6
scidocs,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,win_rate_from_llm,15,True,9,0.989606,0.966667,0.333333,1.0,5.0,5
scidocs,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,markov_from_llm,15,True,9,0.989606,0.966667,0.333333,1.0,5.0,5
scidocs,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,tournament_sort_from_llm,15,True,9,0.989606,0.966667,0.333333,1.0,5.0,5
scidocs,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,greedy_fas_topological,15,True,9,0.989606,0.966667,0.333333,1.0,6.0,6
scidocs,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,greedy_fas_weighted_balance,15,True,9,0.989606,0.966667,0.333333,1.0,7.0,7
scidocs,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,greedy_fas_copeland,15,True,9,0.989606,0.966667,0.333333,1.0,7.0,7
scidocs,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,hybrid_rrf_repaired_copeland_a03,15,True,9,0.989606,0.966667,0.333333,1.0,4.0,4
scidocs,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,hybrid_rrf_unrepaired_copeland_a03,15,True,9,0.989606,0.966667,0.333333,1.0,5.0,5
scidocs,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,hybrid_rrf_repaired_balance_a03,15,True,9,0.989606,0.966667,0.333333,1.0,4.0,4
scidocs,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,hybrid_rrf_unrepaired_balance_a03,15,True,9,0.989606,0.966667,0.333333,1.0,5.0,5
scidocs,ac24b99a5db633ce45f053287ca806157fff9663,llm_pairwise_copeland,15,True,2,0.725124,0.59619,0.333333,1.0,3.0,3
scidocs,ac24b99a5db633ce45f053287ca806157fff9663,bt_from_llm,15,True,2,0.725124,0.59619,0.333333,1.0,3.0,3
scidocs,ac24b99a5db633ce45f053287ca806157fff9663,win_rate_from_llm,15,True,2,0.725124,0.59619,0.333333,1.0,3.0,3
scidocs,ac24b99a5db633ce45f053287ca806157fff9663,markov_from_llm,15,True,2,0.725124,0.59619,0.333333,1.0,3.0,3
scidocs,ac24b99a5db633ce45f053287ca806157fff9663,tournament_sort_from_llm,15,True,2,0.725124,0.59619,0.333333,1.0,2.0,2
scidocs,ac24b99a5db633ce45f053287ca806157fff9663,greedy_fas_topological,15,True,2,0.725124,0.59619,0.333333,1.0,2.0,2
scidocs,ac24b99a5db633ce45f053287ca806157fff9663,greedy_fas_weighted_balance,15,True,2,0.725124,0.59619,0.333333,1.0,3.0,3
scidocs,ac24b99a5db633ce45f053287ca806157fff9663,greedy_fas_copeland,15,True,2,0.725124,0.59619,0.333333,1.0,3.0,3
scidocs,ac24b99a5db633ce45f053287ca806157fff9663,hybrid_rrf_repaired_copeland_a03,15,True,2,0.725124,0.59619,0.333333,1.0,3.0,3
scidocs,ac24b99a5db633ce45f053287ca806157fff9663,hybrid_rrf_unrepaired_copeland_a03,15,True,2,0.725124,0.59619,0.333333,1.0,3.0,3
scidocs,ac24b99a5db633ce45f053287ca806157fff9663,hybrid_rrf_repaired_balance_a03,15,True,2,0.725124,0.59619,0.333333,1.0,3.0,3
scidocs,ac24b99a5db633ce45f053287ca806157fff9663,hybrid_rrf_unrepaired_balance_a03,15,True,2,0.725124,0.59619,0.333333,1.0,3.0,3
scidocs,4a343313042b654c7d85313de3d88486a1d0e9de,llm_pairwise_copeland,15,True,8,1.0,1.0,0.266667,1.0,7.0,7
scidocs,4a343313042b654c7d85313de3d88486a1d0e9de,bt_from_llm,15,True,8,1.0,1.0,0.266667,1.0,9.0,9
scidocs,4a343313042b654c7d85313de3d88486a1d0e9de,win_rate_from_llm,15,True,8,1.0,1.0,0.266667,1.0,7.0,7
scidocs,4a343313042b654c7d85313de3d88486a1d0e9de,markov_from_llm,15,True,8,1.0,1.0,0.266667,1.0,5.0,5
scidocs,4a343313042b654c7d85313de3d88486a1d0e9de,tournament_sort_from_llm,15,True,8,1.0,1.0,0.266667,1.0,5.0,5
scidocs,4a343313042b654c7d85313de3d88486a1d0e9de,greedy_fas_topological,15,True,8,1.0,1.0,0.266667,1.0,5.0,5
scidocs,4a343313042b654c7d85313de3d88486a1d0e9de,greedy_fas_weighted_balance,15,True,8,1.0,1.0,0.266667,1.0,7.0,7
scidocs,4a343313042b654c7d85313de3d88486a1d0e9de,greedy_fas_copeland,15,True,8,1.0,1.0,0.266667,1.0,7.0,7
scidocs,4a343313042b654c7d85313de3d88486a1d0e9de,hybrid_rrf_repaired_copeland_a03,15,True,8,1.0,1.0,0.266667,1.0,6.0,6
scidocs,4a343313042b654c7d85313de3d88486a1d0e9de,hybrid_rrf_unrepaired_copeland_a03,15,True,8,1.0,1.0,0.266667,1.0,7.0,7
scidocs,4a343313042b654c7d85313de3d88486a1d0e9de,hybrid_rrf_repaired_balance_a03,15,True,8,1.0,1.0,0.266667,1.0,6.0,6
scidocs,4a343313042b654c7d85313de3d88486a1d0e9de,hybrid_rrf_unrepaired_balance_a03,15,True,8,1.0,1.0,0.266667,1.0,7.0,7
