dataset,query_id,flip_prob,method,ndcg_at_k
scidocs,c28b8b5e57bab5c8fa91654c7137c1dd21b3da18,0.0,greedy_fas_topological,1.0
scidocs,c28b8b5e57bab5c8fa91654c7137c1dd21b3da18,0.0,greedy_fas_weighted_balance,1.0
scidocs,c28b8b5e57bab5c8fa91654c7137c1dd21b3da18,0.0,greedy_fas_copeland,1.0
scidocs,c28b8b5e57bab5c8fa91654c7137c1dd21b3da18,0.0,bt_aggregation,1.0
scidocs,c28b8b5e57bab5c8fa91654c7137c1dd21b3da18,0.0,win_rate_aggregation,1.0
scidocs,c28b8b5e57bab5c8fa91654c7137c1dd21b3da18,0.0,markov_aggregation,1.0
scidocs,c28b8b5e57bab5c8fa91654c7137c1dd21b3da18,0.0,tournament_sort_aggregation,0.576138
scidocs,7ff20fc82c95eda6645ff2570279251bb8435ec5,0.0,score_sum,1.0
scidocs,7ff20fc82c95eda6645ff2570279251bb8435ec5,0.0,borda,1.0
scidocs,7ff20fc82c95eda6645ff2570279251bb8435ec5,0.0,copeland_unrepaired,1.0
scidocs,7ff20fc82c95eda6645ff2570279251bb8435ec5,0.0,pagerank,1.0
scidocs,7ff20fc82c95eda6645ff2570279251bb8435ec5,0.0,greedy_fas_topological,1.0
scidocs,7ff20fc82c95eda6645ff2570279251bb8435ec5,0.0,greedy_fas_weighted_balance,1.0
scidocs,7ff20fc82c95eda6645ff2570279251bb8435ec5,0.0,greedy_fas_copeland,1.0
scidocs,7ff20fc82c95eda6645ff2570279251bb8435ec5,0.0,bt_aggregation,1.0
scidocs,7ff20fc82c95eda6645ff2570279251bb8435ec5,0.0,win_rate_aggregation,1.0
scidocs,7ff20fc82c95eda6645ff2570279251bb8435ec5,0.0,markov_aggregation,1.0
scidocs,7ff20fc82c95eda6645ff2570279251bb8435ec5,0.0,tournament_sort_aggregation,0.547056
scidocs,7600ac55ddd8d955eeb96c12b226f1a2bc9e8817,0.0,score_sum,1.0
scidocs,7600ac55ddd8d955eeb96c12b226f1a2bc9e8817,0.0,borda,1.0
scidocs,7600ac55ddd8d955eeb96c12b226f1a2bc9e8817,0.0,copeland_unrepaired,1.0
scidocs,7600ac55ddd8d955eeb96c12b226f1a2bc9e8817,0.0,pagerank,1.0
scidocs,7600ac55ddd8d955eeb96c12b226f1a2bc9e8817,0.0,greedy_fas_topological,1.0
scidocs,7600ac55ddd8d955eeb96c12b226f1a2bc9e8817,0.0,greedy_fas_weighted_balance,1.0
scidocs,7600ac55ddd8d955eeb96c12b226f1a2bc9e8817,0.0,greedy_fas_copeland,1.0
scidocs,7600ac55ddd8d955eeb96c12b226f1a2bc9e8817,0.0,bt_aggregation,1.0
scidocs,7600ac55ddd8d955eeb96c12b226f1a2bc9e8817,0.0,win_rate_aggregation,1.0
scidocs,7600ac55ddd8d955eeb96c12b226f1a2bc9e8817,0.0,markov_aggregation,1.0
scidocs,7600ac55ddd8d955eeb96c12b226f1a2bc9e8817,0.0,tournament_sort_aggregation,0.913402
scidocs,ccdc79b2aec687beef2cd3526cf47dd79b9ec220,0.0,score_sum,1.0
scidocs,ccdc79b2aec687beef2cd3526cf47dd79b9ec220,0.0,borda,1.0
scidocs,ccdc79b2aec687beef2cd3526cf47dd79b9ec220,0.0,copeland_unrepaired,1.0
scidocs,ccdc79b2aec687beef2cd3526cf47dd79b9ec220,0.0,pagerank,1.0
scidocs,ccdc79b2aec687beef2cd3526cf47dd79b9ec220,0.0,greedy_fas_topological,1.0
scidocs,ccdc79b2aec687beef2cd3526cf47dd79b9ec220,0.0,greedy_fas_weighted_balance,1.0
scidocs,ccdc79b2aec687beef2cd3526cf47dd79b9ec220,0.0,greedy_fas_copeland,1.0
scidocs,ccdc79b2aec687beef2cd3526cf47dd79b9ec220,0.0,bt_aggregation,1.0
scidocs,ccdc79b2aec687beef2cd3526cf47dd79b9ec220,0.0,win_rate_aggregation,1.0
scidocs,ccdc79b2aec687beef2cd3526cf47dd79b9ec220,0.0,markov_aggregation,1.0
scidocs,ccdc79b2aec687beef2cd3526cf47dd79b9ec220,0.0,tournament_sort_aggregation,0.765671
scidocs,725f8182eac9bd6f9fa428ba90f43cbce891ac78,0.0,score_sum,1.0
scidocs,725f8182eac9bd6f9fa428ba90f43cbce891ac78,0.0,borda,1.0
scidocs,725f8182eac9bd6f9fa428ba90f43cbce891ac78,0.0,copeland_unrepaired,1.0
scidocs,725f8182eac9bd6f9fa428ba90f43cbce891ac78,0.0,pagerank,1.0
scidocs,725f8182eac9bd6f9fa428ba90f43cbce891ac78,0.0,greedy_fas_topological,1.0
scidocs,725f8182eac9bd6f9fa428ba90f43cbce891ac78,0.0,greedy_fas_weighted_balance,1.0
scidocs,725f8182eac9bd6f9fa428ba90f43cbce891ac78,0.0,greedy_fas_copeland,1.0
scidocs,725f8182eac9bd6f9fa428ba90f43cbce891ac78,0.0,bt_aggregation,1.0
scidocs,725f8182eac9bd6f9fa428ba90f43cbce891ac78,0.0,win_rate_aggregation,1.0
scidocs,725f8182eac9bd6f9fa428ba90f43cbce891ac78,0.0,markov_aggregation,1.0
scidocs,725f8182eac9bd6f9fa428ba90f43cbce891ac78,0.0,tournament_sort_aggregation,0.83192
scidocs,1ba7a9c0e658a0d98253f999bf43c2e98c07f4e0,0.0,score_sum,1.0
scidocs,1ba7a9c0e658a0d98253f999bf43c2e98c07f4e0,0.0,borda,1.0
scidocs,1ba7a9c0e658a0d98253f999bf43c2e98c07f4e0,0.0,copeland_unrepaired,1.0
scidocs,1ba7a9c0e658a0d98253f999bf43c2e98c07f4e0,0.0,pagerank,1.0
scidocs,1ba7a9c0e658a0d98253f999bf43c2e98c07f4e0,0.0,greedy_fas_topological,1.0
scidocs,1ba7a9c0e658a0d98253f999bf43c2e98c07f4e0,0.0,greedy_fas_weighted_balance,1.0
scidocs,1ba7a9c0e658a0d98253f999bf43c2e98c07f4e0,0.0,greedy_fas_copeland,1.0
scidocs,1ba7a9c0e658a0d98253f999bf43c2e98c07f4e0,0.0,bt_aggregation,1.0
scidocs,1ba7a9c0e658a0d98253f999bf43c2e98c07f4e0,0.0,win_rate_aggregation,1.0
scidocs,1ba7a9c0e658a0d98253f999bf43c2e98c07f4e0,0.0,markov_aggregation,1.0
scidocs,1ba7a9c0e658a0d98253f999bf43c2e98c07f4e0,0.0,tournament_sort_aggregation,0.874855
scidocs,6d1a69023e48422b25202a5ad823d12975291666,0.0,score_sum,1.0
scidocs,6d1a69023e48422b25202a5ad823d12975291666,0.0,borda,1.0
scidocs,6d1a69023e48422b25202a5ad823d12975291666,0.0,copeland_unrepaired,1.0
scidocs,6d1a69023e48422b25202a5ad823d12975291666,0.0,pagerank,1.0
scidocs,6d1a69023e48422b25202a5ad823d12975291666,0.0,greedy_fas_topological,1.0
scidocs,6d1a69023e48422b25202a5ad823d12975291666,0.0,greedy_fas_weighted_balance,1.0
scidocs,6d1a69023e48422b25202a5ad823d12975291666,0.0,greedy_fas_copeland,1.0
scidocs,6d1a69023e48422b25202a5ad823d12975291666,0.0,bt_aggregation,1.0
scidocs,6d1a69023e48422b25202a5ad823d12975291666,0.0,win_rate_aggregation,1.0
scidocs,6d1a69023e48422b25202a5ad823d12975291666,0.0,markov_aggregation,1.0
scidocs,6d1a69023e48422b25202a5ad823d12975291666,0.0,tournament_sort_aggregation,0.957875
scidocs,20704643278111342011c702aedf66c04a2c8e63,0.0,score_sum,1.0
scidocs,20704643278111342011c702aedf66c04a2c8e63,0.0,borda,1.0
scidocs,20704643278111342011c702aedf66c04a2c8e63,0.0,copeland_unrepaired,1.0
scidocs,20704643278111342011c702aedf66c04a2c8e63,0.0,pagerank,1.0
scidocs,20704643278111342011c702aedf66c04a2c8e63,0.0,greedy_fas_topological,1.0
scidocs,20704643278111342011c702aedf66c04a2c8e63,0.0,greedy_fas_weighted_balance,1.0
scidocs,20704643278111342011c702aedf66c04a2c8e63,0.0,greedy_fas_copeland,1.0
scidocs,20704643278111342011c702aedf66c04a2c8e63,0.0,bt_aggregation,1.0
scidocs,20704643278111342011c702aedf66c04a2c8e63,0.0,win_rate_aggregation,1.0
scidocs,20704643278111342011c702aedf66c04a2c8e63,0.0,markov_aggregation,1.0
scidocs,20704643278111342011c702aedf66c04a2c8e63,0.0,tournament_sort_aggregation,0.755446
scidocs,071f47b7bc5830643e31dbed82e0375bf9b26559,0.0,score_sum,1.0
scidocs,071f47b7bc5830643e31dbed82e0375bf9b26559,0.0,borda,1.0
scidocs,071f47b7bc5830643e31dbed82e0375bf9b26559,0.0,copeland_unrepaired,1.0
scidocs,071f47b7bc5830643e31dbed82e0375bf9b26559,0.0,pagerank,1.0
scidocs,071f47b7bc5830643e31dbed82e0375bf9b26559,0.0,greedy_fas_topological,1.0
scidocs,071f47b7bc5830643e31dbed82e0375bf9b26559,0.0,greedy_fas_weighted_balance,1.0
scidocs,071f47b7bc5830643e31dbed82e0375bf9b26559,0.0,greedy_fas_copeland,1.0
scidocs,071f47b7bc5830643e31dbed82e0375bf9b26559,0.0,bt_aggregation,1.0
scidocs,071f47b7bc5830643e31dbed82e0375bf9b26559,0.0,win_rate_aggregation,1.0
scidocs,071f47b7bc5830643e31dbed82e0375bf9b26559,0.0,markov_aggregation,1.0
scidocs,071f47b7bc5830643e31dbed82e0375bf9b26559,0.0,tournament_sort_aggregation,0.76064
scidocs,e0a8b67880070624ef8787a08bbbd5aa178d65ac,0.0,score_sum,1.0
scidocs,e0a8b67880070624ef8787a08bbbd5aa178d65ac,0.0,borda,1.0
scidocs,e0a8b67880070624ef8787a08bbbd5aa178d65ac,0.0,copeland_unrepaired,1.0
scidocs,e0a8b67880070624ef8787a08bbbd5aa178d65ac,0.0,pagerank,1.0
scidocs,e0a8b67880070624ef8787a08bbbd5aa178d65ac,0.0,greedy_fas_topological,1.0
scidocs,e0a8b67880070624ef8787a08bbbd5aa178d65ac,0.0,greedy_fas_weighted_balance,1.0
scidocs,e0a8b67880070624ef8787a08bbbd5aa178d65ac,0.0,greedy_fas_copeland,1.0
scidocs,e0a8b67880070624ef8787a08bbbd5aa178d65ac,0.0,bt_aggregation,1.0
scidocs,e0a8b67880070624ef8787a08bbbd5aa178d65ac,0.0,win_rate_aggregation,1.0
scidocs,e0a8b67880070624ef8787a08bbbd5aa178d65ac,0.0,markov_aggregation,1.0
scidocs,e0a8b67880070624ef8787a08bbbd5aa178d65ac,0.0,tournament_sort_aggregation,0.612535
scidocs,1bf06b2bbf53089180fd3676720d80cbaed5975d,0.0,score_sum,1.0
scidocs,1bf06b2bbf53089180fd3676720d80cbaed5975d,0.0,borda,1.0
scidocs,1bf06b2bbf53089180fd3676720d80cbaed5975d,0.0,copeland_unrepaired,1.0
scidocs,1bf06b2bbf53089180fd3676720d80cbaed5975d,0.0,pagerank,1.0
scidocs,1bf06b2bbf53089180fd3676720d80cbaed5975d,0.0,greedy_fas_topological,1.0
scidocs,1bf06b2bbf53089180fd3676720d80cbaed5975d,0.0,greedy_fas_weighted_balance,1.0
scidocs,1bf06b2bbf53089180fd3676720d80cbaed5975d,0.0,greedy_fas_copeland,1.0
scidocs,1bf06b2bbf53089180fd3676720d80cbaed5975d,0.0,bt_aggregation,1.0
scidocs,1bf06b2bbf53089180fd3676720d80cbaed5975d,0.0,win_rate_aggregation,1.0
scidocs,1bf06b2bbf53089180fd3676720d80cbaed5975d,0.0,markov_aggregation,1.0
scidocs,1bf06b2bbf53089180fd3676720d80cbaed5975d,0.0,tournament_sort_aggregation,0.641643
scidocs,89bb989b6ec9fe52fcbcc94bf0923a14ed6bf245,0.0,score_sum,1.0
scidocs,89bb989b6ec9fe52fcbcc94bf0923a14ed6bf245,0.0,borda,1.0
scidocs,89bb989b6ec9fe52fcbcc94bf0923a14ed6bf245,0.0,copeland_unrepaired,1.0
scidocs,89bb989b6ec9fe52fcbcc94bf0923a14ed6bf245,0.0,pagerank,1.0
scidocs,89bb989b6ec9fe52fcbcc94bf0923a14ed6bf245,0.0,greedy_fas_topological,1.0
scidocs,89bb989b6ec9fe52fcbcc94bf0923a14ed6bf245,0.0,greedy_fas_weighted_balance,1.0
scidocs,89bb989b6ec9fe52fcbcc94bf0923a14ed6bf245,0.0,greedy_fas_copeland,1.0
scidocs,89bb989b6ec9fe52fcbcc94bf0923a14ed6bf245,0.0,bt_aggregation,1.0
scidocs,89bb989b6ec9fe52fcbcc94bf0923a14ed6bf245,0.0,win_rate_aggregation,1.0
scidocs,89bb989b6ec9fe52fcbcc94bf0923a14ed6bf245,0.0,markov_aggregation,1.0
scidocs,89bb989b6ec9fe52fcbcc94bf0923a14ed6bf245,0.0,tournament_sort_aggregation,0.923379
scidocs,0f10c6f57e7b640a2e89e94b5ca7d2b0d46d3925,0.0,score_sum,1.0
scidocs,0f10c6f57e7b640a2e89e94b5ca7d2b0d46d3925,0.0,borda,1.0
scidocs,0f10c6f57e7b640a2e89e94b5ca7d2b0d46d3925,0.0,copeland_unrepaired,1.0
scidocs,0f10c6f57e7b640a2e89e94b5ca7d2b0d46d3925,0.0,pagerank,1.0
scidocs,0f10c6f57e7b640a2e89e94b5ca7d2b0d46d3925,0.0,greedy_fas_topological,1.0
scidocs,0f10c6f57e7b640a2e89e94b5ca7d2b0d46d3925,0.0,greedy_fas_weighted_balance,1.0
scidocs,0f10c6f57e7b640a2e89e94b5ca7d2b0d46d3925,0.0,greedy_fas_copeland,1.0
scidocs,0f10c6f57e7b640a2e89e94b5ca7d2b0d46d3925,0.0,bt_aggregation,1.0
scidocs,0f10c6f57e7b640a2e89e94b5ca7d2b0d46d3925,0.0,win_rate_aggregation,1.0
scidocs,0f10c6f57e7b640a2e89e94b5ca7d2b0d46d3925,0.0,markov_aggregation,1.0
scidocs,0f10c6f57e7b640a2e89e94b5ca7d2b0d46d3925,0.0,tournament_sort_aggregation,0.876091
scidocs,d4d19261e9047b54e14d38cd99cd0f27dc9d0926,0.0,score_sum,1.0
scidocs,d4d19261e9047b54e14d38cd99cd0f27dc9d0926,0.0,borda,1.0
scidocs,d4d19261e9047b54e14d38cd99cd0f27dc9d0926,0.0,copeland_unrepaired,1.0
scidocs,d4d19261e9047b54e14d38cd99cd0f27dc9d0926,0.0,pagerank,1.0
scidocs,d4d19261e9047b54e14d38cd99cd0f27dc9d0926,0.0,greedy_fas_topological,1.0
scidocs,d4d19261e9047b54e14d38cd99cd0f27dc9d0926,0.0,greedy_fas_weighted_balance,1.0
scidocs,d4d19261e9047b54e14d38cd99cd0f27dc9d0926,0.0,greedy_fas_copeland,1.0
scidocs,d4d19261e9047b54e14d38cd99cd0f27dc9d0926,0.0,bt_aggregation,1.0
scidocs,d4d19261e9047b54e14d38cd99cd0f27dc9d0926,0.0,win_rate_aggregation,1.0
scidocs,d4d19261e9047b54e14d38cd99cd0f27dc9d0926,0.0,markov_aggregation,1.0
scidocs,d4d19261e9047b54e14d38cd99cd0f27dc9d0926,0.0,tournament_sort_aggregation,0.781651
scidocs,81efd70fcc216b6528d48efa758671d9862b21c3,0.0,score_sum,1.0
scidocs,81efd70fcc216b6528d48efa758671d9862b21c3,0.0,borda,1.0
scidocs,81efd70fcc216b6528d48efa758671d9862b21c3,0.0,copeland_unrepaired,1.0
scidocs,81efd70fcc216b6528d48efa758671d9862b21c3,0.0,pagerank,1.0
scidocs,81efd70fcc216b6528d48efa758671d9862b21c3,0.0,greedy_fas_topological,1.0
scidocs,81efd70fcc216b6528d48efa758671d9862b21c3,0.0,greedy_fas_weighted_balance,1.0
scidocs,81efd70fcc216b6528d48efa758671d9862b21c3,0.0,greedy_fas_copeland,1.0
scidocs,81efd70fcc216b6528d48efa758671d9862b21c3,0.0,bt_aggregation,1.0
scidocs,81efd70fcc216b6528d48efa758671d9862b21c3,0.0,win_rate_aggregation,1.0
scidocs,81efd70fcc216b6528d48efa758671d9862b21c3,0.0,markov_aggregation,1.0
scidocs,81efd70fcc216b6528d48efa758671d9862b21c3,0.0,tournament_sort_aggregation,0.91943
scidocs,027e7780dbda48d99f3654e77b4a63063224950e,0.0,score_sum,1.0
scidocs,027e7780dbda48d99f3654e77b4a63063224950e,0.0,borda,1.0
scidocs,027e7780dbda48d99f3654e77b4a63063224950e,0.0,copeland_unrepaired,1.0
scidocs,027e7780dbda48d99f3654e77b4a63063224950e,0.0,pagerank,1.0
scidocs,027e7780dbda48d99f3654e77b4a63063224950e,0.0,greedy_fas_topological,1.0
scidocs,027e7780dbda48d99f3654e77b4a63063224950e,0.0,greedy_fas_weighted_balance,1.0
scidocs,027e7780dbda48d99f3654e77b4a63063224950e,0.0,greedy_fas_copeland,1.0
scidocs,027e7780dbda48d99f3654e77b4a63063224950e,0.0,bt_aggregation,1.0
scidocs,027e7780dbda48d99f3654e77b4a63063224950e,0.0,win_rate_aggregation,1.0
scidocs,027e7780dbda48d99f3654e77b4a63063224950e,0.0,markov_aggregation,1.0
scidocs,027e7780dbda48d99f3654e77b4a63063224950e,0.0,tournament_sort_aggregation,0.611867
scidocs,e66ab9039b49b6dd0ecce124a71f1044750107d2,0.0,score_sum,1.0
scidocs,e66ab9039b49b6dd0ecce124a71f1044750107d2,0.0,borda,1.0
scidocs,e66ab9039b49b6dd0ecce124a71f1044750107d2,0.0,copeland_unrepaired,1.0
scidocs,e66ab9039b49b6dd0ecce124a71f1044750107d2,0.0,pagerank,1.0
scidocs,e66ab9039b49b6dd0ecce124a71f1044750107d2,0.0,greedy_fas_topological,1.0
scidocs,e66ab9039b49b6dd0ecce124a71f1044750107d2,0.0,greedy_fas_weighted_balance,1.0
scidocs,e66ab9039b49b6dd0ecce124a71f1044750107d2,0.0,greedy_fas_copeland,1.0
scidocs,e66ab9039b49b6dd0ecce124a71f1044750107d2,0.0,bt_aggregation,1.0
scidocs,e66ab9039b49b6dd0ecce124a71f1044750107d2,0.0,win_rate_aggregation,1.0
scidocs,e66ab9039b49b6dd0ecce124a71f1044750107d2,0.0,markov_aggregation,1.0
scidocs,e66ab9039b49b6dd0ecce124a71f1044750107d2,0.0,tournament_sort_aggregation,0.81206
scidocs,937d42a0ab3f703e7041e277804e0b34bbe6bacb,0.0,score_sum,1.0
scidocs,937d42a0ab3f703e7041e277804e0b34bbe6bacb,0.0,borda,1.0
scidocs,937d42a0ab3f703e7041e277804e0b34bbe6bacb,0.0,copeland_unrepaired,1.0
scidocs,937d42a0ab3f703e7041e277804e0b34bbe6bacb,0.0,pagerank,1.0
scidocs,937d42a0ab3f703e7041e277804e0b34bbe6bacb,0.0,greedy_fas_topological,1.0
scidocs,937d42a0ab3f703e7041e277804e0b34bbe6bacb,0.0,greedy_fas_weighted_balance,1.0
scidocs,937d42a0ab3f703e7041e277804e0b34bbe6bacb,0.0,greedy_fas_copeland,1.0
scidocs,937d42a0ab3f703e7041e277804e0b34bbe6bacb,0.0,bt_aggregation,1.0
scidocs,937d42a0ab3f703e7041e277804e0b34bbe6bacb,0.0,win_rate_aggregation,1.0
scidocs,937d42a0ab3f703e7041e277804e0b34bbe6bacb,0.0,markov_aggregation,1.0
scidocs,937d42a0ab3f703e7041e277804e0b34bbe6bacb,0.0,tournament_sort_aggregation,0.547219
scidocs,63e1dffc19c3b4e99ae22ec60d10eaaafd608bcb,0.0,score_sum,1.0
scidocs,63e1dffc19c3b4e99ae22ec60d10eaaafd608bcb,0.0,borda,1.0
scidocs,63e1dffc19c3b4e99ae22ec60d10eaaafd608bcb,0.0,copeland_unrepaired,1.0
scidocs,63e1dffc19c3b4e99ae22ec60d10eaaafd608bcb,0.0,pagerank,1.0
scidocs,63e1dffc19c3b4e99ae22ec60d10eaaafd608bcb,0.0,greedy_fas_topological,1.0
scidocs,63e1dffc19c3b4e99ae22ec60d10eaaafd608bcb,0.0,greedy_fas_weighted_balance,1.0
scidocs,63e1dffc19c3b4e99ae22ec60d10eaaafd608bcb,0.0,greedy_fas_copeland,1.0
scidocs,63e1dffc19c3b4e99ae22ec60d10eaaafd608bcb,0.0,bt_aggregation,1.0
scidocs,63e1dffc19c3b4e99ae22ec60d10eaaafd608bcb,0.0,win_rate_aggregation,1.0
scidocs,63e1dffc19c3b4e99ae22ec60d10eaaafd608bcb,0.0,markov_aggregation,1.0
scidocs,63e1dffc19c3b4e99ae22ec60d10eaaafd608bcb,0.0,tournament_sort_aggregation,0.888673
scidocs,aa50a595878ee67d0eb0a9b0f17a6132c0552434,0.0,score_sum,1.0
scidocs,aa50a595878ee67d0eb0a9b0f17a6132c0552434,0.0,borda,1.0
scidocs,aa50a595878ee67d0eb0a9b0f17a6132c0552434,0.0,copeland_unrepaired,1.0
scidocs,aa50a595878ee67d0eb0a9b0f17a6132c0552434,0.0,pagerank,1.0
scidocs,aa50a595878ee67d0eb0a9b0f17a6132c0552434,0.0,greedy_fas_topological,1.0
scidocs,aa50a595878ee67d0eb0a9b0f17a6132c0552434,0.0,greedy_fas_weighted_balance,1.0
scidocs,aa50a595878ee67d0eb0a9b0f17a6132c0552434,0.0,greedy_fas_copeland,1.0
scidocs,aa50a595878ee67d0eb0a9b0f17a6132c0552434,0.0,bt_aggregation,1.0
scidocs,aa50a595878ee67d0eb0a9b0f17a6132c0552434,0.0,win_rate_aggregation,1.0
scidocs,aa50a595878ee67d0eb0a9b0f17a6132c0552434,0.0,markov_aggregation,1.0
scidocs,aa50a595878ee67d0eb0a9b0f17a6132c0552434,0.0,tournament_sort_aggregation,0.963401
scidocs,2a88541448be2eb1b953ac2c0c54da240b47dd8a,0.0,score_sum,1.0
scidocs,2a88541448be2eb1b953ac2c0c54da240b47dd8a,0.0,borda,1.0
scidocs,2a88541448be2eb1b953ac2c0c54da240b47dd8a,0.0,copeland_unrepaired,1.0
scidocs,2a88541448be2eb1b953ac2c0c54da240b47dd8a,0.0,pagerank,1.0
scidocs,2a88541448be2eb1b953ac2c0c54da240b47dd8a,0.0,greedy_fas_topological,1.0
scidocs,2a88541448be2eb1b953ac2c0c54da240b47dd8a,0.0,greedy_fas_weighted_balance,1.0
scidocs,2a88541448be2eb1b953ac2c0c54da240b47dd8a,0.0,greedy_fas_copeland,1.0
scidocs,2a88541448be2eb1b953ac2c0c54da240b47dd8a,0.0,bt_aggregation,1.0
scidocs,2a88541448be2eb1b953ac2c0c54da240b47dd8a,0.0,win_rate_aggregation,1.0
scidocs,2a88541448be2eb1b953ac2c0c54da240b47dd8a,0.0,markov_aggregation,1.0
scidocs,2a88541448be2eb1b953ac2c0c54da240b47dd8a,0.0,tournament_sort_aggregation,0.974743
scidocs,b3c8eeed23cc8b472ceefe64888a2036dd7df4d2,0.0,score_sum,1.0
scidocs,b3c8eeed23cc8b472ceefe64888a2036dd7df4d2,0.0,borda,1.0
scidocs,b3c8eeed23cc8b472ceefe64888a2036dd7df4d2,0.0,copeland_unrepaired,1.0
scidocs,b3c8eeed23cc8b472ceefe64888a2036dd7df4d2,0.0,pagerank,1.0
scidocs,b3c8eeed23cc8b472ceefe64888a2036dd7df4d2,0.0,greedy_fas_topological,1.0
scidocs,b3c8eeed23cc8b472ceefe64888a2036dd7df4d2,0.0,greedy_fas_weighted_balance,1.0
scidocs,b3c8eeed23cc8b472ceefe64888a2036dd7df4d2,0.0,greedy_fas_copeland,1.0
scidocs,b3c8eeed23cc8b472ceefe64888a2036dd7df4d2,0.0,bt_aggregation,1.0
scidocs,b3c8eeed23cc8b472ceefe64888a2036dd7df4d2,0.0,win_rate_aggregation,1.0
scidocs,b3c8eeed23cc8b472ceefe64888a2036dd7df4d2,0.0,markov_aggregation,1.0
scidocs,b3c8eeed23cc8b472ceefe64888a2036dd7df4d2,0.0,tournament_sort_aggregation,0.671994
scidocs,8f03f545ff791a70455ad4624208357e41dcfc0c,0.0,score_sum,1.0
scidocs,8f03f545ff791a70455ad4624208357e41dcfc0c,0.0,borda,1.0
scidocs,8f03f545ff791a70455ad4624208357e41dcfc0c,0.0,copeland_unrepaired,1.0
scidocs,8f03f545ff791a70455ad4624208357e41dcfc0c,0.0,pagerank,1.0
scidocs,8f03f545ff791a70455ad4624208357e41dcfc0c,0.0,greedy_fas_topological,1.0
scidocs,8f03f545ff791a70455ad4624208357e41dcfc0c,0.0,greedy_fas_weighted_balance,1.0
scidocs,8f03f545ff791a70455ad4624208357e41dcfc0c,0.0,greedy_fas_copeland,1.0
scidocs,8f03f545ff791a70455ad4624208357e41dcfc0c,0.0,bt_aggregation,1.0
scidocs,8f03f545ff791a70455ad4624208357e41dcfc0c,0.0,win_rate_aggregation,1.0
scidocs,8f03f545ff791a70455ad4624208357e41dcfc0c,0.0,markov_aggregation,1.0
scidocs,8f03f545ff791a70455ad4624208357e41dcfc0c,0.0,tournament_sort_aggregation,0.953585
scidocs,81da438cb67600f6cb2920021e2327bb4c1d482d,0.0,score_sum,1.0
scidocs,81da438cb67600f6cb2920021e2327bb4c1d482d,0.0,borda,1.0
scidocs,81da438cb67600f6cb2920021e2327bb4c1d482d,0.0,copeland_unrepaired,1.0
scidocs,81da438cb67600f6cb2920021e2327bb4c1d482d,0.0,pagerank,1.0
scidocs,81da438cb67600f6cb2920021e2327bb4c1d482d,0.0,greedy_fas_topological,1.0
scidocs,81da438cb67600f6cb2920021e2327bb4c1d482d,0.0,greedy_fas_weighted_balance,1.0
scidocs,81da438cb67600f6cb2920021e2327bb4c1d482d,0.0,greedy_fas_copeland,1.0
scidocs,81da438cb67600f6cb2920021e2327bb4c1d482d,0.0,bt_aggregation,1.0
scidocs,81da438cb67600f6cb2920021e2327bb4c1d482d,0.0,win_rate_aggregation,1.0
scidocs,81da438cb67600f6cb2920021e2327bb4c1d482d,0.0,markov_aggregation,1.0
scidocs,81da438cb67600f6cb2920021e2327bb4c1d482d,0.0,tournament_sort_aggregation,0.532465
scidocs,04ca5de59edbdd49a9c0502c58331524d220bc8c,0.0,score_sum,1.0
scidocs,04ca5de59edbdd49a9c0502c58331524d220bc8c,0.0,borda,1.0
scidocs,04ca5de59edbdd49a9c0502c58331524d220bc8c,0.0,copeland_unrepaired,1.0
scidocs,04ca5de59edbdd49a9c0502c58331524d220bc8c,0.0,pagerank,1.0
scidocs,04ca5de59edbdd49a9c0502c58331524d220bc8c,0.0,greedy_fas_topological,1.0
scidocs,04ca5de59edbdd49a9c0502c58331524d220bc8c,0.0,greedy_fas_weighted_balance,1.0
scidocs,04ca5de59edbdd49a9c0502c58331524d220bc8c,0.0,greedy_fas_copeland,1.0
scidocs,04ca5de59edbdd49a9c0502c58331524d220bc8c,0.0,bt_aggregation,1.0
scidocs,04ca5de59edbdd49a9c0502c58331524d220bc8c,0.0,win_rate_aggregation,1.0
scidocs,04ca5de59edbdd49a9c0502c58331524d220bc8c,0.0,markov_aggregation,1.0
scidocs,04ca5de59edbdd49a9c0502c58331524d220bc8c,0.0,tournament_sort_aggregation,0.893007
scidocs,b095b4625733f8521439e54db09bed2b9970a808,0.0,score_sum,1.0
scidocs,b095b4625733f8521439e54db09bed2b9970a808,0.0,borda,1.0
scidocs,b095b4625733f8521439e54db09bed2b9970a808,0.0,copeland_unrepaired,1.0
scidocs,b095b4625733f8521439e54db09bed2b9970a808,0.0,pagerank,1.0
scidocs,b095b4625733f8521439e54db09bed2b9970a808,0.0,greedy_fas_topological,1.0
scidocs,b095b4625733f8521439e54db09bed2b9970a808,0.0,greedy_fas_weighted_balance,1.0
scidocs,b095b4625733f8521439e54db09bed2b9970a808,0.0,greedy_fas_copeland,1.0
scidocs,b095b4625733f8521439e54db09bed2b9970a808,0.0,bt_aggregation,1.0
scidocs,b095b4625733f8521439e54db09bed2b9970a808,0.0,win_rate_aggregation,1.0
scidocs,b095b4625733f8521439e54db09bed2b9970a808,0.0,markov_aggregation,1.0
scidocs,b095b4625733f8521439e54db09bed2b9970a808,0.0,tournament_sort_aggregation,0.906825
scidocs,e1f53305791150a2109b7070bd7dce8071aafac7,0.0,score_sum,1.0
