dataset,query_id,method,preference_source,n_candidates,ndcg_at_k,map_at_k,precision_at_k,recall_at_k,backward_edge_weight,pairwise_inconsistency
bright,theoremqa_questions:TheoremQA_wenhuchen/kepler's_law3.json,bt_from_qrels,qrels,3,1.0,1.0,0.666667,1.0,0.0,0
bright,leetcode:63,bt_from_qrels,qrels,38,1.0,1.0,0.05,1.0,0.0,0
bright,aops:aops_1971_Canadian_MO_Problems/Problem_1,bt_from_qrels,qrels,33,1.0,1.0,0.35,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_wenhuchen/viterbi1.json,bt_from_qrels,qrels,39,1.0,1.0,0.05,1.0,0.0,0
bright,leetcode:26,bt_from_qrels,qrels,34,1.0,1.0,0.2,1.0,0.0,0
bright,leetcode:135,bt_from_qrels,qrels,34,1.0,1.0,0.05,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_wenhuchen/euler's_method2.json,bt_from_qrels,qrels,39,1.0,1.0,0.05,1.0,0.0,0
bright,aops:aops_2019_AMC_12A_Problems/Problem_17,bt_from_qrels,qrels,38,1.0,1.0,0.1,1.0,0.0,0
bright,leetcode:3,bt_from_qrels,qrels,34,1.0,1.0,0.1,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_maxku/fourier1-FS.json,bt_from_qrels,qrels,35,1.0,1.0,0.25,1.0,0.0,0
bright,leetcode:51,bt_from_qrels,qrels,38,1.0,1.0,0.05,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_wenhuchen/L'Hôpital_rule1.json,bt_from_qrels,qrels,36,1.0,1.0,0.15,1.0,0.0,0
bright,aops:math_train_geometry_6105,bt_from_qrels,qrels,38,1.0,1.0,0.1,1.0,0.0,0
bright,aops:math_train_counting_and_probability_5024,bt_from_qrels,qrels,38,1.0,1.0,0.1,1.0,0.0,0
bright,aops:aops_2000_AMC_12_Problems/Problem_14,bt_from_qrels,qrels,37,1.0,1.0,0.15,1.0,0.0,0
bright,aops:aops_2020_AMC_10B_Problems/Problem_25,win_rate_from_qrels,qrels,31,1.0,1.0,0.4,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_elainewan/math_abstact_algebra_7_5.json,win_rate_from_qrels,qrels,38,1.0,1.0,0.1,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_xueguangma/effective_rates_1.json,win_rate_from_qrels,qrels,2,1.0,1.0,0.5,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_wenhuchen/definite_matrix1.json,win_rate_from_qrels,qrels,39,1.0,1.0,0.05,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_xinyi/dag_1.json,win_rate_from_qrels,qrels,38,1.0,1.0,0.1,1.0,0.0,0
bright,leetcode:43,win_rate_from_qrels,qrels,38,1.0,1.0,0.1,1.0,0.0,0
bright,leetcode:71,win_rate_from_qrels,qrels,34,1.0,1.0,0.1,1.0,0.0,0
bright,leetcode:96,win_rate_from_qrels,qrels,30,1.0,1.0,0.15,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_xueguangma/present_value_2.json,win_rate_from_qrels,qrels,2,1.0,1.0,0.5,1.0,0.0,0
bright,aops:math_test_counting_and_probability_838,win_rate_from_qrels,qrels,36,1.0,1.0,0.2,1.0,0.0,0
bright,aops:math_train_number_theory_7066,win_rate_from_qrels,qrels,36,1.0,1.0,0.2,1.0,0.0,0
bright,leetcode:118,win_rate_from_qrels,qrels,37,1.0,1.0,0.05,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_jianyu_xu/Binomial_5.json,win_rate_from_qrels,qrels,33,1.0,1.0,0.35,1.0,0.0,0
bright,leetcode:82,win_rate_from_qrels,qrels,18,1.0,1.0,0.055556,1.0,0.0,0
bright,aops:aops_2022_AMC_10B_Problems/Problem_9,win_rate_from_qrels,qrels,37,1.0,1.0,0.15,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_jianyu_xu/Cayley_3.json,win_rate_from_qrels,qrels,39,1.0,1.0,0.05,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_wenhuchen/Poisson_process2.json,win_rate_from_qrels,qrels,39,1.0,1.0,0.05,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_wenhuchen/determinant1.json,win_rate_from_qrels,qrels,37,1.0,1.0,0.15,1.0,0.0,0
bright,leetcode:55,win_rate_from_qrels,qrels,37,1.0,1.0,0.05,1.0,0.0,0
bright,leetcode:88,win_rate_from_qrels,qrels,29,1.0,1.0,0.1,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_maxku/cv-imageprocessing9-digital-image.json,win_rate_from_qrels,qrels,2,1.0,1.0,0.5,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_maxku/ipnetwork21-ip-2.json,win_rate_from_qrels,qrels,3,1.0,1.0,0.666667,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_tonyxia/particle4.json,win_rate_from_qrels,qrels,3,1.0,1.0,0.666667,1.0,0.0,0
bright,leetcode:45,win_rate_from_qrels,qrels,16,1.0,1.0,0.0625,1.0,0.0,0
bright,aops:math_train_intermediate_algebra_2060,win_rate_from_qrels,qrels,38,1.0,1.0,0.1,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_wenhuchen/t_test3.json,win_rate_from_qrels,qrels,38,1.0,1.0,0.1,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_xueguangma/present_value_1.json,win_rate_from_qrels,qrels,2,1.0,1.0,0.5,1.0,0.0,0
bright,leetcode:57,win_rate_from_qrels,qrels,23,1.0,1.0,0.05,1.0,0.0,0
bright,leetcode:23,win_rate_from_qrels,qrels,33,1.0,1.0,0.05,1.0,0.0,0
bright,aops:aops_2002_AIME_I_Problems/Problem_6,win_rate_from_qrels,qrels,37,1.0,1.0,0.15,1.0,0.0,0
bright,aops:math_test_intermediate_algebra_1179,win_rate_from_qrels,qrels,38,1.0,1.0,0.1,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_jianyu_xu/Multinomial_2.json,win_rate_from_qrels,qrels,36,1.0,1.0,0.2,1.0,0.0,0
bright,leetcode:24,win_rate_from_qrels,qrels,28,1.0,1.0,0.05,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_mingyin/Lebesgue-measure1.json,win_rate_from_qrels,qrels,37,1.0,1.0,0.05,1.0,0.0,0
bright,aops:math_train_geometry_6116,win_rate_from_qrels,qrels,32,1.0,1.0,0.4,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_elainewan/econ_micro_7_2.json,win_rate_from_qrels,qrels,38,1.0,1.0,0.1,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_elainewan/math_calculus_2_7.json,win_rate_from_qrels,qrels,37,1.0,1.0,0.1,1.0,0.0,0
bright,aops:aops_2016_AIME_II_Problems/Problem_10,win_rate_from_qrels,qrels,33,1.0,1.0,0.35,1.0,0.0,0
bright,aops:aops_2007_AIME_I_Problems/Problem_10,win_rate_from_qrels,qrels,31,1.0,1.0,0.4,1.0,0.0,0
bright,aops:aops_2016_AMC_10A_Problems/Problem_19,win_rate_from_qrels,qrels,32,1.0,1.0,0.4,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_wenhuchen/Rolle's_theorem.json,win_rate_from_qrels,qrels,38,1.0,1.0,0.05,1.0,0.0,0
bright,aops:math_train_intermediate_algebra_477,win_rate_from_qrels,qrels,36,1.0,1.0,0.2,1.0,0.0,0
bright,leetcode:16,win_rate_from_qrels,qrels,32,1.0,1.0,0.05,1.0,0.0,0
bright,aops:aops_1994_AIME_Problems/Problem_9,win_rate_from_qrels,qrels,37,1.0,1.0,0.15,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_wenhuchen/ODE3.json,win_rate_from_qrels,qrels,39,1.0,1.0,0.05,1.0,0.0,0
bright,leetcode:99,win_rate_from_qrels,qrels,39,1.0,1.0,0.05,1.0,0.0,0
bright,aops:aops_2020_AMC_10A_Problems/Problem_24,win_rate_from_qrels,qrels,36,1.0,1.0,0.2,1.0,0.0,0
bright,aops:aops_2022_AIME_I_Problems/Problem_11,win_rate_from_qrels,qrels,33,1.0,1.0,0.35,1.0,0.0,0
bright,leetcode:80,win_rate_from_qrels,qrels,36,1.0,1.0,0.2,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_xueguangma/dividend_discount_model_2.json,win_rate_from_qrels,qrels,4,1.0,1.0,0.75,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_maxku/cv-cnn4.json,win_rate_from_qrels,qrels,3,1.0,1.0,0.666667,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_elainewan/econ_micro_7.json,win_rate_from_qrels,qrels,38,1.0,1.0,0.1,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_xueguangma/binomial_model_2.json,win_rate_from_qrels,qrels,2,1.0,1.0,0.5,1.0,0.0,0
bright,aops:math_train_intermediate_algebra_1822,win_rate_from_qrels,qrels,37,1.0,1.0,0.15,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_maxku/graphtheory11-shortestpath-hard.json,win_rate_from_qrels,qrels,37,1.0,1.0,0.15,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_jianyu_xu/Catalan_1.json,win_rate_from_qrels,qrels,38,1.0,1.0,0.05,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_wenhuchen/kepler's_law3.json,win_rate_from_qrels,qrels,3,1.0,1.0,0.666667,1.0,0.0,0
bright,leetcode:63,win_rate_from_qrels,qrels,38,1.0,1.0,0.05,1.0,0.0,0
bright,aops:aops_1971_Canadian_MO_Problems/Problem_1,win_rate_from_qrels,qrels,33,1.0,1.0,0.35,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_wenhuchen/viterbi1.json,win_rate_from_qrels,qrels,39,1.0,1.0,0.05,1.0,0.0,0
bright,leetcode:26,win_rate_from_qrels,qrels,34,1.0,1.0,0.2,1.0,0.0,0
bright,leetcode:135,win_rate_from_qrels,qrels,34,1.0,1.0,0.05,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_wenhuchen/euler's_method2.json,win_rate_from_qrels,qrels,39,1.0,1.0,0.05,1.0,0.0,0
bright,aops:aops_2019_AMC_12A_Problems/Problem_17,win_rate_from_qrels,qrels,38,1.0,1.0,0.1,1.0,0.0,0
bright,leetcode:3,win_rate_from_qrels,qrels,34,1.0,1.0,0.1,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_maxku/fourier1-FS.json,win_rate_from_qrels,qrels,35,1.0,1.0,0.25,1.0,0.0,0
bright,leetcode:51,win_rate_from_qrels,qrels,38,1.0,1.0,0.05,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_wenhuchen/L'Hôpital_rule1.json,win_rate_from_qrels,qrels,36,1.0,1.0,0.15,1.0,0.0,0
bright,aops:math_train_geometry_6105,win_rate_from_qrels,qrels,38,1.0,1.0,0.1,1.0,0.0,0
bright,aops:math_train_counting_and_probability_5024,win_rate_from_qrels,qrels,38,1.0,1.0,0.1,1.0,0.0,0
bright,aops:aops_2000_AMC_12_Problems/Problem_14,win_rate_from_qrels,qrels,37,1.0,1.0,0.15,1.0,0.0,0
bright,aops:aops_2020_AMC_10B_Problems/Problem_25,markov_from_qrels,qrels,31,1.0,1.0,0.4,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_elainewan/math_abstact_algebra_7_5.json,markov_from_qrels,qrels,38,1.0,1.0,0.1,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_xueguangma/effective_rates_1.json,markov_from_qrels,qrels,2,1.0,1.0,0.5,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_wenhuchen/definite_matrix1.json,markov_from_qrels,qrels,39,1.0,1.0,0.05,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_xinyi/dag_1.json,markov_from_qrels,qrels,38,1.0,1.0,0.1,1.0,0.0,0
bright,leetcode:43,markov_from_qrels,qrels,38,1.0,1.0,0.1,1.0,0.0,0
bright,leetcode:71,markov_from_qrels,qrels,34,1.0,1.0,0.1,1.0,0.0,0
bright,leetcode:96,markov_from_qrels,qrels,30,1.0,1.0,0.15,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_xueguangma/present_value_2.json,markov_from_qrels,qrels,2,1.0,1.0,0.5,1.0,0.0,0
bright,aops:math_test_counting_and_probability_838,markov_from_qrels,qrels,36,1.0,1.0,0.2,1.0,0.0,0
bright,aops:math_train_number_theory_7066,markov_from_qrels,qrels,36,1.0,1.0,0.2,1.0,0.0,0
bright,leetcode:118,markov_from_qrels,qrels,37,1.0,1.0,0.05,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_jianyu_xu/Binomial_5.json,markov_from_qrels,qrels,33,1.0,1.0,0.35,1.0,0.0,0
bright,leetcode:82,markov_from_qrels,qrels,18,1.0,1.0,0.055556,1.0,0.0,0
bright,aops:aops_2022_AMC_10B_Problems/Problem_9,markov_from_qrels,qrels,37,1.0,1.0,0.15,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_jianyu_xu/Cayley_3.json,markov_from_qrels,qrels,39,1.0,1.0,0.05,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_wenhuchen/Poisson_process2.json,markov_from_qrels,qrels,39,1.0,1.0,0.05,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_wenhuchen/determinant1.json,markov_from_qrels,qrels,37,1.0,1.0,0.15,1.0,0.0,0
bright,leetcode:55,markov_from_qrels,qrels,37,1.0,1.0,0.05,1.0,0.0,0
bright,leetcode:88,markov_from_qrels,qrels,29,1.0,1.0,0.1,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_maxku/cv-imageprocessing9-digital-image.json,markov_from_qrels,qrels,2,1.0,1.0,0.5,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_maxku/ipnetwork21-ip-2.json,markov_from_qrels,qrels,3,1.0,1.0,0.666667,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_tonyxia/particle4.json,markov_from_qrels,qrels,3,1.0,1.0,0.666667,1.0,0.0,0
bright,leetcode:45,markov_from_qrels,qrels,16,1.0,1.0,0.0625,1.0,0.0,0
bright,aops:math_train_intermediate_algebra_2060,markov_from_qrels,qrels,38,1.0,1.0,0.1,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_wenhuchen/t_test3.json,markov_from_qrels,qrels,38,1.0,1.0,0.1,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_xueguangma/present_value_1.json,markov_from_qrels,qrels,2,1.0,1.0,0.5,1.0,0.0,0
bright,leetcode:57,markov_from_qrels,qrels,23,1.0,1.0,0.05,1.0,0.0,0
bright,leetcode:23,markov_from_qrels,qrels,33,1.0,1.0,0.05,1.0,0.0,0
bright,aops:aops_2002_AIME_I_Problems/Problem_6,markov_from_qrels,qrels,37,1.0,1.0,0.15,1.0,0.0,0
bright,aops:math_test_intermediate_algebra_1179,markov_from_qrels,qrels,38,1.0,1.0,0.1,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_jianyu_xu/Multinomial_2.json,markov_from_qrels,qrels,36,1.0,1.0,0.2,1.0,0.0,0
bright,leetcode:24,markov_from_qrels,qrels,28,1.0,1.0,0.05,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_mingyin/Lebesgue-measure1.json,markov_from_qrels,qrels,37,1.0,1.0,0.05,1.0,0.0,0
bright,aops:math_train_geometry_6116,markov_from_qrels,qrels,32,1.0,1.0,0.4,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_elainewan/econ_micro_7_2.json,markov_from_qrels,qrels,38,1.0,1.0,0.1,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_elainewan/math_calculus_2_7.json,markov_from_qrels,qrels,37,1.0,1.0,0.1,1.0,0.0,0
bright,aops:aops_2016_AIME_II_Problems/Problem_10,markov_from_qrels,qrels,33,1.0,1.0,0.35,1.0,0.0,0
bright,aops:aops_2007_AIME_I_Problems/Problem_10,markov_from_qrels,qrels,31,1.0,1.0,0.4,1.0,0.0,0
bright,aops:aops_2016_AMC_10A_Problems/Problem_19,markov_from_qrels,qrels,32,1.0,1.0,0.4,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_wenhuchen/Rolle's_theorem.json,markov_from_qrels,qrels,38,1.0,1.0,0.05,1.0,0.0,0
bright,aops:math_train_intermediate_algebra_477,markov_from_qrels,qrels,36,1.0,1.0,0.2,1.0,0.0,0
bright,leetcode:16,markov_from_qrels,qrels,32,1.0,1.0,0.05,1.0,0.0,0
bright,aops:aops_1994_AIME_Problems/Problem_9,markov_from_qrels,qrels,37,1.0,1.0,0.15,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_wenhuchen/ODE3.json,markov_from_qrels,qrels,39,1.0,1.0,0.05,1.0,0.0,0
bright,leetcode:99,markov_from_qrels,qrels,39,1.0,1.0,0.05,1.0,0.0,0
bright,aops:aops_2020_AMC_10A_Problems/Problem_24,markov_from_qrels,qrels,36,1.0,1.0,0.2,1.0,0.0,0
bright,aops:aops_2022_AIME_I_Problems/Problem_11,markov_from_qrels,qrels,33,1.0,1.0,0.35,1.0,0.0,0
bright,leetcode:80,markov_from_qrels,qrels,36,1.0,1.0,0.2,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_xueguangma/dividend_discount_model_2.json,markov_from_qrels,qrels,4,1.0,1.0,0.75,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_maxku/cv-cnn4.json,markov_from_qrels,qrels,3,1.0,1.0,0.666667,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_elainewan/econ_micro_7.json,markov_from_qrels,qrels,38,1.0,1.0,0.1,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_xueguangma/binomial_model_2.json,markov_from_qrels,qrels,2,1.0,1.0,0.5,1.0,0.0,0
bright,aops:math_train_intermediate_algebra_1822,markov_from_qrels,qrels,37,1.0,1.0,0.15,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_maxku/graphtheory11-shortestpath-hard.json,markov_from_qrels,qrels,37,1.0,1.0,0.15,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_jianyu_xu/Catalan_1.json,markov_from_qrels,qrels,38,1.0,1.0,0.05,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_wenhuchen/kepler's_law3.json,markov_from_qrels,qrels,3,1.0,1.0,0.666667,1.0,0.0,0
bright,leetcode:63,markov_from_qrels,qrels,38,1.0,1.0,0.05,1.0,0.0,0
bright,aops:aops_1971_Canadian_MO_Problems/Problem_1,markov_from_qrels,qrels,33,1.0,1.0,0.35,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_wenhuchen/viterbi1.json,markov_from_qrels,qrels,39,1.0,1.0,0.05,1.0,0.0,0
bright,leetcode:26,markov_from_qrels,qrels,34,1.0,1.0,0.2,1.0,0.0,0
bright,leetcode:135,markov_from_qrels,qrels,34,1.0,1.0,0.05,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_wenhuchen/euler's_method2.json,markov_from_qrels,qrels,39,1.0,1.0,0.05,1.0,0.0,0
bright,aops:aops_2019_AMC_12A_Problems/Problem_17,markov_from_qrels,qrels,38,1.0,1.0,0.1,1.0,0.0,0
bright,leetcode:3,markov_from_qrels,qrels,34,1.0,1.0,0.1,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_maxku/fourier1-FS.json,markov_from_qrels,qrels,35,1.0,1.0,0.25,1.0,0.0,0
bright,leetcode:51,markov_from_qrels,qrels,38,1.0,1.0,0.05,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_wenhuchen/L'Hôpital_rule1.json,markov_from_qrels,qrels,36,1.0,1.0,0.15,1.0,0.0,0
bright,aops:math_train_geometry_6105,markov_from_qrels,qrels,38,1.0,1.0,0.1,1.0,0.0,0
bright,aops:math_train_counting_and_probability_5024,markov_from_qrels,qrels,38,1.0,1.0,0.1,1.0,0.0,0
bright,aops:aops_2000_AMC_12_Problems/Problem_14,markov_from_qrels,qrels,37,1.0,1.0,0.15,1.0,0.0,0
bright,aops:aops_2020_AMC_10B_Problems/Problem_25,tournament_sort_from_qrels,qrels,31,0.92452,0.77036,0.4,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_elainewan/math_abstact_algebra_7_5.json,tournament_sort_from_qrels,qrels,38,1.0,1.0,0.1,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_xueguangma/effective_rates_1.json,tournament_sort_from_qrels,qrels,2,1.0,1.0,0.5,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_wenhuchen/definite_matrix1.json,tournament_sort_from_qrels,qrels,39,0.63093,0.5,0.05,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_xinyi/dag_1.json,tournament_sort_from_qrels,qrels,38,0.693426,0.583333,0.1,1.0,0.0,0
bright,leetcode:43,tournament_sort_from_qrels,qrels,38,0.281464,0.076316,0.1,1.0,0.0,0
bright,leetcode:71,tournament_sort_from_qrels,qrels,34,0.303294,0.095833,0.1,1.0,6.0,6
bright,leetcode:96,tournament_sort_from_qrels,qrels,30,0.533517,0.280952,0.15,1.0,10.0,10
bright,theoremqa_questions:TheoremQA_xueguangma/present_value_2.json,tournament_sort_from_qrels,qrels,2,1.0,1.0,0.5,1.0,0.0,0
bright,aops:math_test_counting_and_probability_838,tournament_sort_from_qrels,qrels,36,0.92075,0.8,0.2,1.0,0.0,0
bright,aops:math_train_number_theory_7066,tournament_sort_from_qrels,qrels,36,0.92075,0.8,0.2,1.0,0.0,0
bright,leetcode:118,tournament_sort_from_qrels,qrels,37,0.22767,0.05,0.05,1.0,2.0,2
bright,theoremqa_questions:TheoremQA_jianyu_xu/Binomial_5.json,tournament_sort_from_qrels,qrels,33,0.980377,0.937925,0.35,1.0,0.0,0
bright,leetcode:82,tournament_sort_from_qrels,qrels,18,1.0,1.0,0.055556,1.0,0.0,0
bright,aops:aops_2022_AMC_10B_Problems/Problem_9,tournament_sort_from_qrels,qrels,37,0.872201,0.716667,0.15,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_jianyu_xu/Cayley_3.json,tournament_sort_from_qrels,qrels,39,0.63093,0.5,0.05,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_wenhuchen/Poisson_process2.json,tournament_sort_from_qrels,qrels,39,0.63093,0.5,0.05,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_wenhuchen/determinant1.json,tournament_sort_from_qrels,qrels,37,0.967468,0.916667,0.15,1.0,0.0,0
bright,leetcode:55,tournament_sort_from_qrels,qrels,37,0.270238,0.083333,0.05,1.0,0.0,0
bright,leetcode:88,tournament_sort_from_qrels,qrels,29,0.455605,0.266667,0.1,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_maxku/cv-imageprocessing9-digital-image.json,tournament_sort_from_qrels,qrels,2,1.0,1.0,0.5,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_maxku/ipnetwork21-ip-2.json,tournament_sort_from_qrels,qrels,3,1.0,1.0,0.666667,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_tonyxia/particle4.json,tournament_sort_from_qrels,qrels,3,1.0,1.0,0.666667,1.0,0.0,0
bright,leetcode:45,tournament_sort_from_qrels,qrels,16,1.0,1.0,0.0625,1.0,0.0,0
bright,aops:math_train_intermediate_algebra_2060,tournament_sort_from_qrels,qrels,38,0.281464,0.076316,0.1,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_wenhuchen/t_test3.json,tournament_sort_from_qrels,qrels,38,1.0,1.0,0.1,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_xueguangma/present_value_1.json,tournament_sort_from_qrels,qrels,2,1.0,1.0,0.5,1.0,0.0,0
bright,leetcode:57,tournament_sort_from_qrels,qrels,23,1.0,1.0,0.05,1.0,0.0,0
bright,leetcode:23,tournament_sort_from_qrels,qrels,33,0.22767,0.05,0.05,1.0,6.0,6
bright,aops:aops_2002_AIME_I_Problems/Problem_6,tournament_sort_from_qrels,qrels,37,0.637562,0.438889,0.15,1.0,0.0,0
bright,aops:math_test_intermediate_algebra_1179,tournament_sort_from_qrels,qrels,38,0.526448,0.3,0.1,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_jianyu_xu/Multinomial_2.json,tournament_sort_from_qrels,qrels,36,0.904717,0.804167,0.2,1.0,0.0,0
bright,leetcode:24,tournament_sort_from_qrels,qrels,28,0.278943,0.090909,0.05,1.0,5.0,5
bright,theoremqa_questions:TheoremQA_mingyin/Lebesgue-measure1.json,tournament_sort_from_qrels,qrels,37,0.63093,0.5,0.05,1.0,0.0,0
bright,aops:math_train_geometry_6116,tournament_sort_from_qrels,qrels,32,0.566669,0.333462,0.4,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_elainewan/econ_micro_7_2.json,tournament_sort_from_qrels,qrels,38,1.0,1.0,0.1,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_elainewan/math_calculus_2_7.json,tournament_sort_from_qrels,qrels,37,1.0,1.0,0.1,1.0,0.0,0
bright,aops:aops_2016_AIME_II_Problems/Problem_10,tournament_sort_from_qrels,qrels,33,0.665354,0.492347,0.35,1.0,0.0,0
bright,aops:aops_2007_AIME_I_Problems/Problem_10,tournament_sort_from_qrels,qrels,31,0.855031,0.65161,0.4,1.0,0.0,0
bright,aops:aops_2016_AMC_10A_Problems/Problem_19,tournament_sort_from_qrels,qrels,32,0.552408,0.309157,0.4,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_wenhuchen/Rolle's_theorem.json,tournament_sort_from_qrels,qrels,38,0.63093,0.5,0.05,1.0,0.0,0
bright,aops:math_train_intermediate_algebra_477,tournament_sort_from_qrels,qrels,36,0.92075,0.8,0.2,1.0,0.0,0
bright,leetcode:16,tournament_sort_from_qrels,qrels,32,0.356207,0.166667,0.05,1.0,1.0,1
bright,aops:aops_1994_AIME_Problems/Problem_9,tournament_sort_from_qrels,qrels,37,0.637562,0.438889,0.15,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_wenhuchen/ODE3.json,tournament_sort_from_qrels,qrels,39,1.0,1.0,0.05,1.0,0.0,0
bright,leetcode:99,tournament_sort_from_qrels,qrels,39,0.22767,0.05,0.05,1.0,0.0,0
bright,aops:aops_2020_AMC_10A_Problems/Problem_24,tournament_sort_from_qrels,qrels,36,0.654327,0.45,0.2,1.0,0.0,0
bright,aops:aops_2022_AIME_I_Problems/Problem_11,tournament_sort_from_qrels,qrels,33,0.692112,0.534524,0.35,1.0,0.0,0
bright,leetcode:80,tournament_sort_from_qrels,qrels,36,0.36472,0.131957,0.2,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_xueguangma/dividend_discount_model_2.json,tournament_sort_from_qrels,qrels,4,1.0,1.0,0.75,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_maxku/cv-cnn4.json,tournament_sort_from_qrels,qrels,3,1.0,1.0,0.666667,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_elainewan/econ_micro_7.json,tournament_sort_from_qrels,qrels,38,0.919721,0.833333,0.1,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_xueguangma/binomial_model_2.json,tournament_sort_from_qrels,qrels,2,1.0,1.0,0.5,1.0,0.0,0
bright,aops:math_train_intermediate_algebra_1822,tournament_sort_from_qrels,qrels,37,0.6847,0.418421,0.15,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_maxku/graphtheory11-shortestpath-hard.json,tournament_sort_from_qrels,qrels,37,0.906025,0.805556,0.15,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_jianyu_xu/Catalan_1.json,tournament_sort_from_qrels,qrels,38,0.63093,0.5,0.05,1.0,0.0,0
bright,theoremqa_questions:TheoremQA_wenhuchen/kepler's_law3.json,tournament_sort_from_qrels,qrels,3,1.0,1.0,0.666667,1.0,0.0,0
bright,leetcode:63,tournament_sort_from_qrels,qrels,38,0.22767,0.05,0.05,1.0,1.0,1
