family,n_tests_in_family,protocol,protocol_label,dataset,regime,pair_name,n_queries,mean_delta_ndcg,raw_pvalue,holm_adjusted_pvalue,bh_adjusted_pvalue,reject_holm_0p05,reject_bh_0p05
F2_all_legitimate,240,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),hotpotqa,ms1_drop_mutual,balance_graph,52,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),hotpotqa,ms1_drop_mutual,balance_hybrid,52,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),hotpotqa,ms1_drop_mutual,copeland_graph,52,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),hotpotqa,ms1_drop_mutual,copeland_hybrid,52,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),hotpotqa,ms1_drop_mutual,markov_graph,52,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),bright,ms2,balance_graph,50,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),bright,ms2,balance_hybrid,50,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),bright,ms2,copeland_graph,50,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),bright,ms2,copeland_hybrid,50,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),bright,ms2,markov_graph,50,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),bright,ms1,balance_graph,50,0.0002809807257418517,0.9142085791420858,1.0,1.0,False,False
F2_all_legitimate,240,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),bright,ms1,balance_hybrid,50,-0.0004609350266490736,0.849015098490151,1.0,1.0,False,False
F2_all_legitimate,240,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),bright,ms1,copeland_graph,50,-0.013847112859148627,0.09429057094290572,1.0,1.0,False,False
F2_all_legitimate,240,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),bright,ms1,copeland_hybrid,50,-0.003171535172715648,0.2268773122687731,1.0,1.0,False,False
F2_all_legitimate,240,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),bright,ms1,markov_graph,50,-0.003697484493705947,0.3320667933206679,1.0,1.0,False,False
F2_all_legitimate,240,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),bright,ms1_drop_mutual,balance_graph,50,0.0005617193131090637,0.873012698730127,1.0,1.0,False,False
F2_all_legitimate,240,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),bright,ms1_drop_mutual,balance_hybrid,50,-3.281765393398528e-05,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),bright,ms1_drop_mutual,copeland_graph,50,6.965412330330877e-05,0.8742125787421258,1.0,1.0,False,False
F2_all_legitimate,240,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),bright,ms1_drop_mutual,copeland_hybrid,50,-6.235845779463011e-05,0.9031096890310969,1.0,1.0,False,False
F2_all_legitimate,240,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),bright,ms1_drop_mutual,markov_graph,50,0.000129005625764812,0.6281371862813718,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),scidocs,ms2,balance_graph,120,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),scidocs,ms2,balance_hybrid,120,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),scidocs,ms2,copeland_graph,120,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),scidocs,ms2,copeland_hybrid,120,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),scidocs,ms2,markov_graph,120,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),scidocs,ms1,balance_graph,120,-0.003816198526380224,0.15278472152784722,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),scidocs,ms1,balance_hybrid,120,-0.00013916483791145314,0.7182281771822818,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),scidocs,ms1,copeland_graph,120,-0.0036541601544384764,0.18808119188081193,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),scidocs,ms1,copeland_hybrid,120,-0.006848738091575952,0.10638936106389361,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),scidocs,ms1,markov_graph,120,0.002168234721748556,0.6571342865713429,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),scidocs,ms1_drop_mutual,balance_graph,120,0.0001292522572342104,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),scidocs,ms1_drop_mutual,balance_hybrid,120,-2.05951043060588e-05,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),scidocs,ms1_drop_mutual,copeland_graph,120,-0.00040595133326087884,0.25147485251474855,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),scidocs,ms1_drop_mutual,copeland_hybrid,120,-3.9541170983089605e-05,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),scidocs,ms1_drop_mutual,markov_graph,120,-0.00033823949982886016,0.25147485251474855,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),fiqa,ms2,balance_graph,120,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),fiqa,ms2,balance_hybrid,120,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),fiqa,ms2,copeland_graph,120,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),fiqa,ms2,copeland_hybrid,120,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),fiqa,ms2,markov_graph,120,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),fiqa,ms1,balance_graph,120,0.001432916133643874,0.09659034096590341,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),fiqa,ms1,balance_hybrid,120,-0.0002140880561598927,0.43115688431156884,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),fiqa,ms1,copeland_graph,120,0.003356632906034009,0.0100989901009899,1.0,0.575942405759424,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),fiqa,ms1,copeland_hybrid,120,0.0001879278757661515,0.8666133386661334,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),fiqa,ms1,markov_graph,120,0.006212324512703706,0.047795220477952205,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),fiqa,ms1_drop_mutual,balance_graph,120,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),fiqa,ms1_drop_mutual,balance_hybrid,120,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),fiqa,ms1_drop_mutual,copeland_graph,120,0.00036527436205687305,0.2526747325267473,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),fiqa,ms1_drop_mutual,copeland_hybrid,120,-0.00013577842178280248,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),fiqa,ms1_drop_mutual,markov_graph,120,0.00011900108014586871,0.49665033496650335,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),hotpotqa,ms2,balance_graph,52,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),hotpotqa,ms2,balance_hybrid,52,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),hotpotqa,ms2,copeland_graph,52,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),hotpotqa,ms2,copeland_hybrid,52,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),hotpotqa,ms2,markov_graph,52,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),hotpotqa,ms1,balance_graph,52,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),hotpotqa,ms1,balance_hybrid,52,0.000361351460598695,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),hotpotqa,ms1,copeland_graph,52,0.0011354034738542162,0.9355064493550644,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),hotpotqa,ms1,copeland_hybrid,52,-0.006736153278411737,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),hotpotqa,ms1,markov_graph,52,0.00522807634309337,0.9021097890210978,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),hotpotqa,ms1_drop_mutual,balance_graph,52,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),hotpotqa,ms1_drop_mutual,balance_hybrid,52,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),hotpotqa,ms1_drop_mutual,copeland_graph,52,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),hotpotqa,ms1_drop_mutual,copeland_hybrid,52,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),hotpotqa,ms1_drop_mutual,markov_graph,52,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),bright,ms2,balance_graph,50,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),bright,ms2,balance_hybrid,50,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),bright,ms2,copeland_graph,50,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),bright,ms2,copeland_hybrid,50,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),bright,ms2,markov_graph,50,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),bright,ms1,balance_graph,50,0.0029640093128671208,0.21987801219878012,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),bright,ms1,balance_hybrid,50,0.0012450897305415177,0.08029197080291971,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),bright,ms1,copeland_graph,50,0.005148137120052993,0.4657534246575342,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),bright,ms1,copeland_hybrid,50,0.0050401843737823485,0.08449155084491551,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),bright,ms1,markov_graph,50,-0.00412049564846674,0.3043695630436956,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),bright,ms1_drop_mutual,balance_graph,50,8.737567980337757e-05,0.5003499650034996,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),bright,ms1_drop_mutual,balance_hybrid,50,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),bright,ms1_drop_mutual,copeland_graph,50,-0.00017963424766451408,0.8523147685231477,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),bright,ms1_drop_mutual,copeland_hybrid,50,0.0003095564958679997,0.7373262673732627,1.0,1.0,False,False
F2_all_legitimate,240,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),bright,ms1_drop_mutual,markov_graph,50,0.00032899760714977797,0.1546845315468453,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,scidocs,ms2,balance_graph,120,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,scidocs,ms2,balance_hybrid,120,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,scidocs,ms2,copeland_graph,120,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,scidocs,ms2,copeland_hybrid,120,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,scidocs,ms2,markov_graph,120,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,scidocs,ms1,balance_graph,120,0.0013795881995632268,0.3190680931906809,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,scidocs,ms1,balance_hybrid,120,0.0032421831148915898,0.3498650134986501,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,scidocs,ms1,copeland_graph,120,0.0067169839714332664,0.31316868313168683,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,scidocs,ms1,copeland_hybrid,120,0.009256108853034822,0.12268773122687732,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,scidocs,ms1,markov_graph,120,0.0007535473989994657,0.7061293870612939,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,scidocs,ms1_drop_mutual,balance_graph,120,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,scidocs,ms1_drop_mutual,balance_hybrid,120,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,scidocs,ms1_drop_mutual,copeland_graph,120,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,scidocs,ms1_drop_mutual,copeland_hybrid,120,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,scidocs,ms1_drop_mutual,markov_graph,120,0.00014890380456337126,1.0,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,fiqa,ms2,balance_graph,120,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,fiqa,ms2,balance_hybrid,120,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,fiqa,ms2,copeland_graph,120,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,fiqa,ms2,copeland_hybrid,120,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,fiqa,ms2,markov_graph,120,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,fiqa,ms1,balance_graph,120,0.0017223979155774327,0.3107689231076892,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,fiqa,ms1,balance_hybrid,120,-0.0022232033830276014,0.8731126887311269,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,fiqa,ms1,copeland_graph,120,0.005124021449330241,0.37536246375362464,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,fiqa,ms1,copeland_hybrid,120,-0.0051769684028811335,0.22827717228277172,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,fiqa,ms1,markov_graph,120,0.0040918914915601835,0.207979202079792,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,fiqa,ms1_drop_mutual,balance_graph,120,6.32384949177181e-05,1.0,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,fiqa,ms1_drop_mutual,balance_hybrid,120,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,fiqa,ms1_drop_mutual,copeland_graph,120,7.475909689567498e-06,1.0,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,fiqa,ms1_drop_mutual,copeland_hybrid,120,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,fiqa,ms1_drop_mutual,markov_graph,120,5.480722120865487e-06,1.0,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,hotpotqa,ms2,balance_graph,52,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,hotpotqa,ms2,balance_hybrid,52,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,hotpotqa,ms2,copeland_graph,52,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,hotpotqa,ms2,copeland_hybrid,52,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,hotpotqa,ms2,markov_graph,52,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,hotpotqa,ms1,balance_graph,52,0.0017545231696736098,0.5018498150184981,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,hotpotqa,ms1,balance_hybrid,52,0.0008174129578872741,1.0,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,hotpotqa,ms1,copeland_graph,52,0.01634883561674685,0.24267573242675733,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,hotpotqa,ms1,copeland_hybrid,52,0.01226673280326149,0.25317468253174685,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,hotpotqa,ms1,markov_graph,52,0.0002832923902776928,0.7548245175482452,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,hotpotqa,ms1_drop_mutual,balance_graph,52,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,hotpotqa,ms1_drop_mutual,balance_hybrid,52,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,hotpotqa,ms1_drop_mutual,copeland_graph,52,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,hotpotqa,ms1_drop_mutual,copeland_hybrid,52,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,hotpotqa,ms1_drop_mutual,markov_graph,52,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,bright,ms2,balance_graph,50,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,bright,ms2,balance_hybrid,50,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,bright,ms2,copeland_graph,50,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,bright,ms2,copeland_hybrid,50,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,bright,ms2,markov_graph,50,0.0,1.0,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,bright,ms1,balance_graph,50,-0.005900329748674343,0.36866313368663134,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,bright,ms1,balance_hybrid,50,-0.0037522010969439886,0.15798420157984203,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,bright,ms1,copeland_graph,50,-0.029687700139681594,0.042195780421957804,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,bright,ms1,copeland_hybrid,50,0.0030863203948990198,0.7382261773822618,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,bright,ms1,markov_graph,50,-3.4022890858124154e-05,0.998000199980002,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,bright,ms1_drop_mutual,balance_graph,50,0.0014751976754262053,0.48485151484851513,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,bright,ms1_drop_mutual,balance_hybrid,50,0.0009266650728406178,0.48485151484851513,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,bright,ms1_drop_mutual,copeland_graph,50,0.0016159316693942437,0.24957504249575044,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,bright,ms1_drop_mutual,copeland_hybrid,50,0.0005977490825020315,0.503949605039496,1.0,1.0,False,False
F2_all_legitimate,240,robustness_zscore_retention,z-score + retention-matched,bright,ms1_drop_mutual,markov_graph,50,0.0017545030302028187,0.0608939106089391,1.0,1.0,False,False
F3_everything,720,primary_minmax_retention_matched,minmax + retention-matched,scidocs,ms2,balance_graph,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,primary_minmax_retention_matched,minmax + retention-matched,scidocs,ms2,balance_hybrid,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,primary_minmax_retention_matched,minmax + retention-matched,scidocs,ms2,copeland_graph,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,primary_minmax_retention_matched,minmax + retention-matched,scidocs,ms2,copeland_hybrid,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,primary_minmax_retention_matched,minmax + retention-matched,scidocs,ms2,markov_graph,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,primary_minmax_retention_matched,minmax + retention-matched,scidocs,ms1,balance_graph,120,-0.0017696622402660644,0.31916808319168083,1.0,1.0,False,False
F3_everything,720,primary_minmax_retention_matched,minmax + retention-matched,scidocs,ms1,balance_hybrid,120,-0.0002645158212515708,0.4864513548645136,1.0,1.0,False,False
F3_everything,720,primary_minmax_retention_matched,minmax + retention-matched,scidocs,ms1,copeland_graph,120,0.011042968687951583,0.0201979802019798,1.0,1.0,False,False
F3_everything,720,primary_minmax_retention_matched,minmax + retention-matched,scidocs,ms1,copeland_hybrid,120,0.008526038099271938,0.011998800119988001,1.0,0.863913608639136,False,False
F3_everything,720,primary_minmax_retention_matched,minmax + retention-matched,scidocs,ms1,markov_graph,120,0.005928517858260695,0.09449055094490551,1.0,1.0,False,False
F3_everything,720,primary_minmax_retention_matched,minmax + retention-matched,scidocs,ms1_drop_mutual,balance_graph,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,primary_minmax_retention_matched,minmax + retention-matched,scidocs,ms1_drop_mutual,balance_hybrid,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,primary_minmax_retention_matched,minmax + retention-matched,scidocs,ms1_drop_mutual,copeland_graph,120,0.0005776953493883912,1.0,1.0,1.0,False,False
F3_everything,720,primary_minmax_retention_matched,minmax + retention-matched,scidocs,ms1_drop_mutual,copeland_hybrid,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,primary_minmax_retention_matched,minmax + retention-matched,scidocs,ms1_drop_mutual,markov_graph,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,primary_minmax_retention_matched,minmax + retention-matched,fiqa,ms2,balance_graph,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,primary_minmax_retention_matched,minmax + retention-matched,fiqa,ms2,balance_hybrid,120,0.0,1.0,1.0,1.0,False,False
F3_everything,720,primary_minmax_retention_matched,minmax + retention-matched,fiqa,ms2,copeland_graph,120,0.0,1.0,1.0,1.0,False,False
