dataset,query_id,method,n_candidates,is_cyclic,n_fas_removed,ndcg_at_k,map_at_k,precision_at_k,recall_at_k,backward_edge_weight,pairwise_inconsistency
hotpotqa,5a90c8165542995651fb51ee,llm_pairwise_copeland,10,True,2,0.877215,0.75,0.2,1.0,2.0,2
hotpotqa,5a90c8165542995651fb51ee,bt_from_llm,10,True,2,0.877215,0.75,0.2,1.0,2.0,2
hotpotqa,5a90c8165542995651fb51ee,win_rate_from_llm,10,True,2,0.877215,0.75,0.2,1.0,2.0,2
hotpotqa,5a90c8165542995651fb51ee,markov_from_llm,10,True,2,0.877215,0.75,0.2,1.0,2.0,2
hotpotqa,5a90c8165542995651fb51ee,tournament_sort_from_llm,10,True,2,1.0,1.0,0.2,1.0,2.0,2
hotpotqa,5a90c8165542995651fb51ee,greedy_fas_topological,10,True,2,0.877215,0.75,0.2,1.0,2.0,2
hotpotqa,5a90c8165542995651fb51ee,greedy_fas_weighted_balance,10,True,2,0.877215,0.75,0.2,1.0,2.0,2
hotpotqa,5a90c8165542995651fb51ee,greedy_fas_copeland,10,True,2,0.877215,0.75,0.2,1.0,2.0,2
hotpotqa,5a90c8165542995651fb51ee,hybrid_rrf_repaired_copeland_a03,10,True,2,0.877215,0.75,0.2,1.0,2.0,2
hotpotqa,5a90c8165542995651fb51ee,hybrid_rrf_unrepaired_copeland_a03,10,True,2,0.877215,0.75,0.2,1.0,2.0,2
hotpotqa,5a90c8165542995651fb51ee,hybrid_rrf_repaired_balance_a03,10,True,2,0.877215,0.75,0.2,1.0,2.0,2
hotpotqa,5a90c8165542995651fb51ee,hybrid_rrf_unrepaired_balance_a03,10,True,2,0.877215,0.75,0.2,1.0,2.0,2
hotpotqa,5adf8fe55542993344016d0f,llm_pairwise_copeland,10,True,13,1.0,1.0,0.1,1.0,9.0,9
hotpotqa,5adf8fe55542993344016d0f,bt_from_llm,10,True,13,1.0,1.0,0.1,1.0,10.0,10
hotpotqa,5adf8fe55542993344016d0f,win_rate_from_llm,10,True,13,1.0,1.0,0.1,1.0,9.0,9
hotpotqa,5adf8fe55542993344016d0f,markov_from_llm,10,True,13,1.0,1.0,0.1,1.0,9.0,9
hotpotqa,5adf8fe55542993344016d0f,tournament_sort_from_llm,10,True,13,1.0,1.0,0.1,1.0,6.0,6
hotpotqa,5adf8fe55542993344016d0f,greedy_fas_topological,10,True,13,1.0,1.0,0.1,1.0,10.0,10
hotpotqa,5adf8fe55542993344016d0f,greedy_fas_weighted_balance,10,True,13,1.0,1.0,0.1,1.0,10.0,10
hotpotqa,5adf8fe55542993344016d0f,greedy_fas_copeland,10,True,13,1.0,1.0,0.1,1.0,10.0,10
hotpotqa,5adf8fe55542993344016d0f,hybrid_rrf_repaired_copeland_a03,10,True,13,1.0,1.0,0.1,1.0,10.0,10
hotpotqa,5adf8fe55542993344016d0f,hybrid_rrf_unrepaired_copeland_a03,10,True,13,1.0,1.0,0.1,1.0,9.0,9
hotpotqa,5adf8fe55542993344016d0f,hybrid_rrf_repaired_balance_a03,10,True,13,1.0,1.0,0.1,1.0,10.0,10
hotpotqa,5adf8fe55542993344016d0f,hybrid_rrf_unrepaired_balance_a03,10,True,13,1.0,1.0,0.1,1.0,9.0,9
