dataset,regime,config_id,pool_size,metric_cutoff,query_id,graph_is_cyclic,status,proven_optimal,trivial,gap,time_s,n_nodes,n_vars,n_constraints,objective,solver,solver_version,error
fiqa,ms1,pool50_ndcg10,50,10,19,True,optimal,True,False,0.0,0.33461499214172363,50,2450,40425,1.1640088230268049,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,20,True,optimal,True,False,0.0,0.3068969249725342,50,2450,40425,26.04088373696618,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,21,True,optimal,True,False,0.0,0.30609941482543945,50,2450,40425,15.328210207140245,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,23,True,optimal,True,False,0.0,0.3334388732910156,50,2450,40425,6.673456902247338,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,25,True,optimal,True,False,0.0,0.2948925495147705,50,2450,40425,23.331877751823228,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,27,True,optimal,True,False,0.0,0.30174827575683594,50,2450,40425,4.791740826831159,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,28,True,optimal,True,False,0.0,0.3319814205169678,50,2450,40425,9.932718023282405,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,30,True,optimal,True,False,0.0,0.32915282249450684,50,2450,40425,5.273036897959344,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,31,True,optimal,True,False,0.0,0.29606175422668457,50,2450,40425,3.211130796976576,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,32,True,optimal,True,False,0.0,0.3281095027923584,50,2450,40425,6.561911830511505,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,33,True,optimal,True,False,0.0,0.32900238037109375,50,2450,40425,4.314950204554805,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,35,True,optimal,True,False,0.0,0.29650402069091797,50,2450,40425,19.868754984900306,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,36,True,optimal,True,False,0.0,0.29703593254089355,50,2450,40425,17.3236835617856,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,37,True,optimal,True,False,0.0,0.3257932662963867,50,2450,40425,0.6360025090013437,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,41,True,optimal,True,False,0.0,0.29665231704711914,50,2450,40425,10.34549361991263,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,43,True,optimal,True,False,0.0,0.29741859436035156,50,2450,40425,12.162835185967623,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,45,True,optimal,True,False,0.0,0.32706236839294434,50,2450,40425,4.229133619139148,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,46,True,optimal,True,False,0.0,0.34804821014404297,50,2450,40425,0.864327771785149,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,47,True,optimal,True,False,0.0,0.29687070846557617,50,2450,40425,12.453273295183152,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,48,True,optimal,True,False,0.0,0.33234667778015137,50,2450,40425,7.830212907389523,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,49,True,optimal,True,False,0.0,0.3296349048614502,50,2450,40425,4.246155623103945,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,51,True,optimal,True,False,0.0,0.2976086139678955,50,2450,40425,5.329047848773115,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,52,True,optimal,True,False,0.0,0.32471704483032227,50,2450,40425,1.0759554983613882,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,53,True,optimal,True,False,0.0,0.33487558364868164,50,2450,40425,6.939595032566928,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,54,True,optimal,True,False,0.0,0.2937626838684082,50,2450,40425,8.89599227725256,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,57,False,optimal,True,True,0.0,0.0,50,0,0,0.0,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,59,True,optimal,True,False,0.0,0.2934095859527588,50,2450,40425,3.0128963411255256,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,61,True,optimal,True,False,0.0,0.32437705993652344,50,2450,40425,4.091272395398732,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,62,True,optimal,True,False,0.0,0.3650076389312744,50,2450,40425,9.75639446607444,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,63,True,optimal,True,False,0.0,0.29416680335998535,50,2450,40425,13.475844442290224,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,64,True,optimal,True,False,0.0,0.34307289123535156,50,2450,40425,14.649646570428828,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,65,True,optimal,True,False,0.0,0.33489298820495605,50,2450,40425,20.75653117056106,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,66,True,optimal,True,False,0.0,0.29281091690063477,50,2450,40425,6.810691751217462,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,67,True,optimal,True,False,0.0,0.2916543483734131,50,2450,40425,2.1908327035862243,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,69,True,optimal,True,False,0.0,0.3267478942871094,50,2450,40425,11.293504092146307,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,70,True,optimal,True,False,0.0,0.292724609375,50,2450,40425,5.088469547556414,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,71,True,optimal,True,False,0.0,0.2951991558074951,50,2450,40425,5.400529322530971,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,72,True,optimal,True,False,0.0,0.33068037033081055,50,2450,40425,9.580594154188276,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,74,True,optimal,True,False,0.0,0.33275842666625977,50,2450,40425,41.316098258215106,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,75,True,optimal,True,False,0.0,0.2944164276123047,50,2450,40425,12.7186112338469,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,76,True,optimal,True,False,0.0,0.3298931121826172,50,2450,40425,16.376792047020388,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,78,True,optimal,True,False,0.0,0.3275487422943115,50,2450,40425,5.541129198522107,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,80,True,optimal,True,False,0.0,0.293720006942749,50,2450,40425,11.133162620035648,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,81,True,optimal,True,False,0.0,0.3341865539550781,50,2450,40425,12.749964559500228,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,82,True,optimal,True,False,0.0,0.3279106616973877,50,2450,40425,4.6398210472223695,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,83,True,optimal,True,False,0.0,0.29764223098754883,50,2450,40425,14.087992557418431,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,85,True,optimal,True,False,0.0,0.29735541343688965,50,2450,40425,8.755195884899337,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,86,True,optimal,True,False,0.0,0.3314025402069092,50,2450,40425,15.808600006015766,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,87,True,optimal,True,False,0.0,0.3292386531829834,50,2450,40425,11.359652270692905,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,88,True,optimal,True,False,0.0,0.2971034049987793,50,2450,40425,3.651928225388474,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,91,True,optimal,True,False,0.0,0.3298351764678955,50,2450,40425,35.32541777061692,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,92,True,optimal,True,False,0.0,0.341033935546875,50,2450,40425,12.279337871316343,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,93,True,optimal,True,False,0.0,0.29474639892578125,50,2450,40425,4.725786210019038,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,95,True,optimal,True,False,0.0,0.29329633712768555,50,2450,40425,2.729260376153718,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,96,True,optimal,True,False,0.0,0.3321108818054199,50,2450,40425,26.189728020277016,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,97,True,optimal,True,False,0.0,0.29396700859069824,50,2450,40425,12.355544344353149,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,99,True,optimal,True,False,0.0,0.2959582805633545,50,2450,40425,5.01005033159511,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,102,True,optimal,True,False,0.0,0.32640671730041504,50,2450,40425,1.334919801927132,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,105,True,optimal,True,False,0.0,0.3321995735168457,50,2450,40425,0.4921669551757901,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,107,True,optimal,True,False,0.0,0.29689908027648926,50,2450,40425,20.359352539187256,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,108,True,optimal,True,False,0.0,0.33373451232910156,50,2450,40425,12.101703594031875,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,110,True,optimal,True,False,0.0,0.3286550045013428,50,2450,40425,2.319583592110561,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,111,True,optimal,True,False,0.0,0.29703569412231445,50,2450,40425,8.623682198762666,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,112,True,optimal,True,False,0.0,0.2921426296234131,50,2450,40425,2.968478902691274,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,439,True,optimal,True,False,0.0,0.3302268981933594,50,2450,40425,2.04498296508865,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,442,True,optimal,True,False,0.0,0.3114814758300781,50,2450,40425,7.830808088055676,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,443,True,optimal,True,False,0.0,0.2966294288635254,50,2450,40425,6.010336595968084,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,444,True,optimal,True,False,0.0,0.32749223709106445,50,2450,40425,3.4767284199229778,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,445,True,optimal,True,False,0.0,0.3335399627685547,50,2450,40425,5.07790224635005,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,446,True,optimal,True,False,0.0,0.29608654975891113,50,2450,40425,6.291600149784898,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,447,True,optimal,True,False,0.0,0.2934870719909668,50,2450,40425,11.964540066522545,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,448,True,optimal,True,False,0.0,0.3264739513397217,50,2450,40425,6.044735593071948,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,449,True,optimal,True,False,0.0,0.33287501335144043,50,2450,40425,9.638476189097133,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,450,True,optimal,True,False,0.0,0.29611897468566895,50,2450,40425,8.750879933200025,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,452,True,optimal,True,False,0.0,0.29549312591552734,50,2450,40425,7.863419864038889,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,453,True,optimal,True,False,0.0,0.3322775363922119,50,2450,40425,1.2992589776822143,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,454,True,optimal,True,False,0.0,0.2928292751312256,50,2450,40425,2.7957452456547145,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,456,True,optimal,True,False,0.0,0.30045437812805176,50,2450,40425,3.123773717728163,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,457,True,optimal,True,False,0.0,0.3334782123565674,50,2450,40425,7.232444270782793,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,458,True,optimal,True,False,0.0,0.3332183361053467,50,2450,40425,8.517795679164706,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,460,True,optimal,True,False,0.0,0.29607629776000977,50,2450,40425,3.86994368412428,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,461,True,optimal,True,False,0.0,0.32920217514038086,50,2450,40425,9.493096705851087,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,462,True,optimal,True,False,0.0,0.3311166763305664,50,2450,40425,3.7721050380961287,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,464,True,optimal,True,False,0.0,0.29329633712768555,50,2450,40425,1.614706620976193,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,465,True,optimal,True,False,0.0,0.327681303024292,50,2450,40425,2.550665197346248,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,466,False,optimal,True,True,0.0,0.0,50,0,0,0.0,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,467,True,optimal,True,False,0.0,0.3269052505493164,50,2450,40425,4.54913139770828,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,468,True,optimal,True,False,0.0,0.2942168712615967,50,2450,40425,2.3861008580035588,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,470,True,optimal,True,False,0.0,0.29219722747802734,50,2450,40425,3.429269139402777,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,471,True,optimal,True,False,0.0,0.33077454566955566,50,2450,40425,12.735790878934992,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,472,True,optimal,True,False,0.0,0.29359006881713867,50,2450,40425,3.8043467908125734,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,473,False,optimal,True,True,0.0,0.0,50,0,0,0.0,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,474,True,optimal,True,False,0.0,0.29241943359375,50,2450,40425,7.539568849660071,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,478,True,optimal,True,False,0.0,0.3323793411254883,50,2450,40425,6.804184671110576,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,479,True,optimal,True,False,0.0,0.3300933837890625,50,2450,40425,5.366141065004541,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,480,True,optimal,True,False,0.0,0.2925703525543213,50,2450,40425,1.230077353482045,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,481,True,optimal,True,False,0.0,0.30002784729003906,50,2450,40425,0.35885032408742745,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,482,True,optimal,True,False,0.0,0.3276512622833252,50,2450,40425,5.473539587849956,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,485,True,optimal,True,False,0.0,0.3356156349182129,50,2450,40425,22.18766989461477,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,486,True,optimal,True,False,0.0,0.2927420139312744,50,2450,40425,6.892074140539435,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,487,True,optimal,True,False,0.0,0.33316540718078613,50,2450,40425,4.680547862253178,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,488,True,optimal,True,False,0.0,0.3327820301055908,50,2450,40425,5.83562173756647,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,489,True,optimal,True,False,0.0,0.2967038154602051,50,2450,40425,7.511884800451071,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,490,True,optimal,True,False,0.0,0.3315701484680176,50,2450,40425,13.299231419847843,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,491,False,optimal,True,True,0.0,0.0,50,0,0,0.0,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,493,True,optimal,True,False,0.0,0.3301982879638672,50,2450,40425,5.628289473325978,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,494,True,optimal,True,False,0.0,0.2947244644165039,50,2450,40425,4.6718017128906695,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,497,True,optimal,True,False,0.0,0.2983987331390381,50,2450,40425,12.594361680446,pyscipopt/SCIP,6.2.1,
fiqa,ms1,pool50_ndcg10,50,10,498,True,optimal,True,False,0.0,0.340695858001709,50,2450,40425,1.785578125344756,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:0,False,optimal,True,True,0.0,0.0,50,0,0,0.0,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:1,True,optimal,True,False,0.0,0.3140273094177246,50,2450,40425,3.583764338891008,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:2,True,optimal,True,False,0.0,0.31213974952697754,50,2450,40425,2.4313048093861482,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:3,True,optimal,True,False,0.0,0.30762791633605957,50,2450,40425,1.2942302130118968,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:4,True,optimal,True,False,0.0,0.44638776779174805,50,2450,40425,4.3088107129602236,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:5,True,optimal,True,False,0.0,0.3021221160888672,50,2450,40425,2.5678503895583447,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:6,True,optimal,True,False,0.0,0.3136458396911621,50,2450,40425,6.54223845161863,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:7,False,optimal,True,True,0.0,0.0,50,0,0,0.0,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:8,True,optimal,True,False,0.0,0.31177830696105957,50,2450,40425,2.538193774963702,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:9,True,optimal,True,False,0.0,0.31785154342651367,50,2450,40425,3.409864008059685,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:10,True,optimal,True,False,0.0,0.3117852210998535,50,2450,40425,0.34936712247402824,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:11,True,optimal,True,False,0.0,0.3006727695465088,50,2450,40425,6.23655393975028,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:12,True,optimal,True,False,0.0,0.31069254875183105,50,2450,40425,7.672124100149517,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:13,True,optimal,True,False,0.0,0.3133726119995117,50,2450,40425,20.995697452789074,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:14,True,optimal,True,False,0.0,0.30734682083129883,50,2450,40425,0.12761242670127615,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:15,True,optimal,True,False,0.0,0.31406474113464355,50,2450,40425,3.362167105717589,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:16,True,optimal,True,False,0.0,0.31032776832580566,50,2450,40425,0.7367091951904712,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:17,True,optimal,True,False,0.0,0.30934858322143555,50,2450,40425,2.315515024693454,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:18,True,optimal,True,False,0.0,0.299912691116333,50,2450,40425,1.5380890119625406,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:19,True,optimal,True,False,0.0,0.3115382194519043,50,2450,40425,0.12057638961488237,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:20,True,optimal,True,False,0.0,0.4427812099456787,50,2450,40425,1.8820956801892414,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:21,True,optimal,True,False,0.0,0.31291675567626953,50,2450,40425,1.2803766102607597,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:22,True,optimal,True,False,0.0,0.31612086296081543,50,2450,40425,6.856647630851903,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:23,True,optimal,True,False,0.0,0.3146536350250244,50,2450,40425,0.1333260019992153,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:24,True,optimal,True,False,0.0,0.3164498805999756,50,2450,40425,0.30121677141730885,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:25,True,optimal,True,False,0.0,0.3170478343963623,50,2450,40425,11.137449725889539,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:26,True,optimal,True,False,0.0,0.30672287940979004,50,2450,40425,2.572458839813791,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:27,True,optimal,True,False,0.0,0.31345534324645996,50,2450,40425,2.0070187597781626,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:28,True,optimal,True,False,0.0,0.4474308490753174,50,2450,40425,3.220473443877779,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:29,True,optimal,True,False,0.0,0.31197500228881836,50,2450,40425,17.670317193328785,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:30,True,optimal,True,False,0.0,0.31195950508117676,50,2450,40425,3.191271259849387,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:31,True,optimal,True,False,0.0,0.3138847351074219,50,2450,40425,3.7621588209893133,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:32,False,optimal,True,True,0.0,0.0,50,0,0,0.0,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:33,True,optimal,True,False,0.0,0.3124110698699951,50,2450,40425,3.392776846775533,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:34,True,optimal,True,False,0.0,0.3182222843170166,50,2450,40425,10.862452267703631,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:35,True,optimal,True,False,0.0,0.31710195541381836,50,2450,40425,7.491774082947266,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:36,True,optimal,True,False,0.0,0.44812512397766113,50,2450,40425,4.30434821358925,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:37,False,optimal,True,True,0.0,0.0,50,0,0,0.0,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:38,True,optimal,True,False,0.0,0.3066270351409912,50,2450,40425,0.4085086761863437,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:39,True,optimal,True,False,0.0,0.31975460052490234,50,2450,40425,3.3505352357442746,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:40,True,optimal,True,False,0.0,0.3116919994354248,50,2450,40425,0.8453891809311429,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:41,True,optimal,True,False,0.0,0.31006336212158203,50,2450,40425,1.4705127239116393,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:42,True,optimal,True,False,0.0,0.3137848377227783,50,2450,40425,11.790672517589115,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:43,True,optimal,True,False,0.0,0.3123359680175781,50,2450,40425,12.18667130581548,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:44,True,optimal,True,False,0.0,0.44973134994506836,50,2450,40425,3.0882698711158696,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:45,True,optimal,True,False,0.0,0.30988168716430664,50,2450,40425,6.084778089355979,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:46,True,optimal,True,False,0.0,0.3199429512023926,50,2450,40425,0.4893604019229656,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:47,True,optimal,True,False,0.0,0.3129394054412842,50,2450,40425,4.08532939180914,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:48,True,optimal,True,False,0.0,0.31543493270874023,50,2450,40425,1.315912083725415,pyscipopt/SCIP,6.2.1,
bright,ms1,pool50_ndcg10,50,10,biology:49,True,optimal,True,False,0.0,0.31072449684143066,50,2450,40425,4.978313098155439,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5a8c7595554299585d9e36b6,False,optimal,True,True,0.0,0.0,35,0,0,0.0,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5a85ea095542994775f606a8,True,optimal,True,False,0.0,0.10491132736206055,35,1190,13685,2.2433793481989213,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5adbf0a255429947ff17385a,True,optimal,True,False,0.0,0.10411691665649414,35,1190,13685,0.7641267094338744,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5a8e3ea95542995a26add48d,True,optimal,True,False,0.0,0.10248374938964844,35,1190,13685,1.1271932255242305,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5a85b2d95542997b5ce40028,True,optimal,True,False,0.0,0.10242414474487305,35,1190,13685,0.04139056806758035,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5a87ab905542996e4f3088c1,True,optimal,True,False,0.0,0.10333991050720215,35,1190,13685,0.37176398549733847,pyscipopt/SCIP,6.2.1,
hotpotqa,ms1,pool35_ndcg10,35,10,5a7bbb64554299042af8f7cc,True,optimal,True,False,0.0,0.1020967960357666,35,1190,13685,0.4474958485855449,pyscipopt/SCIP,6.2.1,
