dataset,query_id,preserve_metric,repair_metric,oracle,n_regimes,delta
scidocs,281b6888d5df1dddb350fac4e9be5c8272519109,0.06352871363082369,0.06056062194502045,0.06354374019790732,356,-0.0029680916858032327
scidocs,28e0707528f78fecb26fe7f003d94f6a5de32b98,0.26064778980015874,0.25844755799403046,0.26159632083042583,355,-0.002200231806128272
scidocs,2bd338ef8751b62d23e53fbb44d67042d634da2f,0.0,0.0,0.0,356,0.0
scidocs,30c9a7660281ad8e4538ff9beb20282c74fac810,0.23834312849556627,0.23143296830589288,0.24037202707091992,356,-0.006910160189673387
scidocs,3136f52540fb7925998eff94e9c016d2e1a6fe12,0.11791275807217494,0.12042658394823214,0.12327957553494726,356,0.0025138258760571963
scidocs,335ad0ff82c728aca99fb0059c607cb18129526f,0.007460191594388891,0.007460191594388891,0.007460191594388891,356,0.0
scidocs,3565d884735ead613a5aa0903f06a2cc86d05b6b,0.9448292348701144,0.9447960545347036,0.9448292348701144,356,-3.318033541077625e-05
scidocs,370fda29c5aaff285311a87824c5f28db33da021,0.2812745692372072,0.2828406064297925,0.2844136220495475,356,0.0015660371925853012
scidocs,373f76633cc1f6c7a421e31c989842021a52fca4,0.0,0.0,0.0,355,0.0
scidocs,382bbb79d7ffda63395db3d9b4ebce55d0b2f038,0.0,0.0,0.0,356,0.0
scidocs,399acab2bee6eccbfffe4a2ce688b6b1075e9c5e,0.07640862018882617,0.07648132877337352,0.07648132877337352,355,7.270858454734574e-05
scidocs,3a63667284dc8b9687ed1620406030bfe39af3c9,0.9979265716492778,0.9979265716492778,0.9979265716492778,356,0.0
scidocs,3b198869df03d98b81c0c882753845a3bca36c63,0.5644251955304231,0.5681029975970371,0.5690332867798166,356,0.0036778020666139444
scidocs,3be10c45163c61dfb9f250412699b3f8cb0ada1d,0.2749784626119729,0.28767459522814215,0.28835750995978016,356,0.012696132616169253
scidocs,3d23666c6d97d6ba3c86044d83c697821084bed6,0.0,0.0,0.0,356,0.0
scidocs,3f95e155b1c40911149fe994197a502ef44ebbbe,0.4167634276655574,0.43141709690043634,0.43239170222489864,356,0.01465366923487893
scidocs,43da9037d50745002195abb864243ecc75d4b040,0.0,0.0,0.0,355,0.0
scidocs,44a56dc083e3e2b07f11aae29c1ee560f46efa4a,0.3550461447078658,0.36175978662376784,0.3623287299950775,356,0.006713641915902069
scidocs,458f1428273254fc5dd399f3c104f507680ddd54,0.8769557427990593,0.8771321670422088,0.8771424286888002,356,0.00017642424314945337
scidocs,4649e3279edf653135f1f31da3e242ba451a93de,0.0,0.0,0.0,355,0.0
scidocs,4715401473dca02ebaa5bdd4d4003705ed91c380,0.6678943920291341,0.6652956113173079,0.6694075138750343,356,-0.0025987807118262873
scidocs,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,0.27566028493254385,0.2779086668223368,0.27809810406985874,355,0.0022483818897929275
scidocs,4b80771429b786ea87740738378ba1eb1504a57f,0.0,0.0,0.0,356,0.0
scidocs,566c89a1ace18f57ac3212e6d62634b501990b31,0.0,0.0,0.0,356,0.0
scidocs,59e2037f5079794cb9128c7f0900a568ced14c2a,0.34441962569725776,0.3380139595549364,0.3456223583210949,356,-0.0064056661423213535
scidocs,5a4b46ef8898610ab16a1ced6f4a976db0f1962c,0.13769232318658037,0.1390448715052092,0.1391159108377848,356,0.0013525483186288267
scidocs,5bb6b779de7929c573f39cd84169cafbd72e5bae,0.021463077577468997,0.02148676930052622,0.02148676930052622,356,2.36917230572245e-05
scidocs,5e1b80b4774582b948c6dcd656daaba6724ffc2d,0.35486094580696537,0.34691551152974903,0.3557312033201789,356,-0.007945434277216334
scidocs,648678f1edab0d2139958070744b826d2b24c79e,0.8018372731195882,0.8001651010671108,0.8041913657183786,356,-0.001672172052477383
scidocs,6519bf5580fcdcc9c50fd72c6c8dc5d040d443e8,0.7115703233503987,0.7050110271610809,0.7254542969330173,356,-0.006559296189317831
scidocs,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,0.10544120891506323,0.10294607703062908,0.1055188199583539,356,-0.0024951318844341486
scidocs,6c89453c09abde95d998f5acd244f00519472ee0,0.4786155376891609,0.4786155376891609,0.4786155376891609,356,0.0
scidocs,714c194a2fc326151b905270558aa137f9f22730,0.33036596684994635,0.3331553097322766,0.3401963629574235,356,0.002789342882330237
scidocs,73d54af530d22599cc76b9785ae0a663cc694df2,0.29792514752677174,0.30238956339479367,0.3049542898470228,356,0.0044644158680219315
scidocs,7492683af60d02dbd658acdc61249571f8c20fc8,0.0,0.0,0.0,356,0.0
scidocs,74bd4761b373447079c6e5cd31832c00fab2fa77,0.0,0.0,0.0,356,0.0
scidocs,74d4bf32242a3d22df63e0cd3c7b5a0038220cd2,0.2781110202506162,0.27718751396568236,0.27942823638790903,356,-0.0009235062849338171
scidocs,76dac031066a95715a3b116eb2094ec9bdd15171,0.0,0.0,0.0,356,0.0
scidocs,7707c7aac35a4d206eb061305256452051ae4dcf,0.4240464996514408,0.43262427010297955,0.4365121038051802,356,0.008577770451538735
scidocs,78495383450e02c5fe817e408726134b3084905d,0.8188095466292271,0.8374704017857265,0.8374704017857265,356,0.0186608551564994
scidocs,79e13ff4a21f13d3839422568274ea84a9fe42b5,0.2258330254924468,0.22481126670546298,0.2273706777071834,355,-0.001021758786983823
scidocs,7a373793804ea9813d64641919e14841f927c38f,0.6855788411167048,0.6857311109923934,0.685890676180322,356,0.00015226987568861539
scidocs,7b6652910c5cc0df9ff6bc91912a02e58a742d26,0.26280854910817164,0.2677293724589629,0.27129311917642346,356,0.004920823350791248
scidocs,7c88a0f765ce3c9025345cf133251cb947fe6ee5,0.4523406610525731,0.43960929403986826,0.45260243404773587,356,-0.01273136701270483
scidocs,7db20fcc1d71edc32c365f145148d24b9f1427a5,0.32349718397986954,0.3324290507551912,0.33298109464435743,356,0.00893186677532165
scidocs,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,0.0,0.0,0.0,356,0.0
scidocs,84424eee012089dac9414979f0cb1465c97c4408,0.211794714847476,0.21209175675671613,0.21309321155061212,356,0.0002970419092401255
scidocs,8501e330d78391f4e690886a8eb8fac867704ea6,0.46757670022843406,0.4622583996993702,0.46827146411003945,356,-0.005318300529063846
scidocs,8a6080396fa7195c7c627bea4b2aeeb9ca39b5f8,0.3591354330582913,0.3559798385300333,0.36138809856155596,356,-0.003155594528258032
scidocs,8a93cd1b6fbf7c8c86637bae18d979dafeb9a7c1,0.0724245822433731,0.07320280570296223,0.07328014127350824,356,0.0007782234595891252
scidocs,8bb3a478db8951f42198a885d7245d58036ba55c,0.0,0.0,0.0,355,0.0
scidocs,8c872ecd87945e71fcd9fa1b6cb1133cfe805bf2,0.0,0.0,0.0,356,0.0
scidocs,8fad88b5678bfecab78d0d6389f649ccfb310d22,0.2902862291654764,0.283221422002066,0.29366393929839646,356,-0.007064807163410403
scidocs,8ff6581f94c366e34c6f2d55806f7781194c33c8,0.3691675168732672,0.3773953542489324,0.3853635023857972,356,0.008227837375665181
scidocs,9003fb79e7848ced3be975c3d87a9348a4b8d377,0.8108383521241143,0.8083367690614504,0.8120428638965965,356,-0.0025015830626639035
scidocs,924544f503070bb390cc51e4bac9cbb3171aa03f,0.23707499650895086,0.23722494362186095,0.23782310597333725,355,0.00014994711291008156
scidocs,958ebc7e24012b419316489515f2c2f908773bd5,0.6061598218021028,0.6406847272643202,0.6409555764258091,356,0.034524905462217426
scidocs,9a7e12ef462e779263ee3f2dd415d2d21233f15d,0.6150064959623581,0.6150064959623581,0.6150064959623581,356,0.0
scidocs,9e76a700f03ef476b964b27e23c071163e44c232,0.7494401039360132,0.7491366573465,0.7519686245459724,355,-0.000303446589513201
scidocs,a04b5b99f5d9d8748843e870536a4a9f65562012,0.389349671863847,0.38931826837461886,0.392727263131432,356,-3.14034892281434e-05
scidocs,a1be02429ab4ec852656f8833c3160f4592cc547,0.7002901140038715,0.6868020233031988,0.7023903827794552,356,-0.013488090700672695
scidocs,a1f5c39aece58f6504e0334d96eaede32c7329cf,0.40067151536671186,0.40641324053179706,0.40963488747891086,356,0.005741725165085199
scidocs,a22e737d38a1bc671893a7ed341aba436571097a,0.15439350440689972,0.13984113468505244,0.15529635622848356,356,-0.014552369721847286
scidocs,a65196dfff31425281c690a7f2ca65247147da6b,0.3116458523887431,0.30367709448735136,0.31396027350692945,356,-0.007968757901391732
scidocs,a9d7e7e918a68d1b95c6c6b29f7fabbbe01010f7,0.16565900830880448,0.1650832207675581,0.16670113975393946,356,-0.0005757875412463753
scidocs,ac58b487e864afafe71c6158553eed10fbc8eef5,0.727938992815718,0.7293966987151933,0.7314380259363239,356,0.0014577058994753589
scidocs,ae0fb9c6ebb8ce12610c477d2388447a13dc4694,0.0,0.0,0.0,356,0.0
scidocs,ae2b67d03512dd0f13a68636d1d7f83cc889318a,0.16311008831641333,0.16143734113260483,0.16333765230666136,355,-0.0016727471838084984
scidocs,af441a4f1b754ad9b3a4401e8361ad9b66786778,0.7408597927000898,0.7419167140551578,0.7426316829374328,355,0.0010569213550679635
scidocs,b21951a276dd940e052676b06e193f65fdc297f9,0.12123927414950719,0.11948705329923263,0.12128517108081405,355,-0.0017522208502745579
scidocs,b2a20116c0609e23d3adfeaa604500fddca66178,0.011660089247227298,0.011695869168452236,0.011731401570242106,356,3.577992122493802e-05
scidocs,b8397b4418bb1d576210d9a39d44725d6ffb2a44,0.20314031906138463,0.19690251207949377,0.20314031906138463,355,-0.006237806981890859
scidocs,b9d502d98e3bb19f8179a4363e3f28c6b6def7a8,0.1194121635818498,0.12044801060476162,0.1220715784640983,355,0.0010358470229118177
scidocs,beac53e8074b4822943a3374ff5e9fed98a891b8,0.1259707911245958,0.126203058382392,0.12768707429454426,356,0.00023226725779620927
scidocs,c2e57b2871fdfd06566820c5329815ac06f66197,0.0,0.0,0.0,356,0.0
scidocs,c79b88a8d8ba491cead38b431703d84015153a8f,0.0,0.0,0.0,356,0.0
scidocs,ca464085b3da330f2ea895543a78c446a3af1bb6,0.4238213593355537,0.4323330196577576,0.4375709926296466,356,0.008511660322203907
scidocs,d2e6250e95af09fefbe638f1580420476a2ecaee,0.0,0.0,0.0,355,0.0
scidocs,d6b56cc6e05300426b6194dd3f6a38720678827e,0.36377416209325636,0.36709937825897276,0.36849462313437564,356,0.0033252161657164048
scidocs,ddbb6e0913ac127004be73e2d4097513a8f02d37,0.0,0.0,0.0,356,0.0
scidocs,ddbf21ca1de9617894b15d45787a27557f02a494,0.2499121257441919,0.2479411114655378,0.2510729948479375,356,-0.001971014278654093
scidocs,de77514c78432a0b17cf30baa024434173908f89,0.7159584445385511,0.7161118764785869,0.716234162054773,356,0.00015343194003580862
scidocs,de8e80d409aaaa3244da4f2cb5b5bb053d453cee,0.21909411295359266,0.22662415345046055,0.2272606559549343,356,0.007530040496867896
scidocs,df0ef17f63582603dafb1ac5c489dec1416ecbf4,0.23946829230191033,0.23784115147528304,0.2399641816926929,356,-0.0016271408266272935
scidocs,df39e24c3cc21dc4c79995ec2b424a37dac999c7,1.0,1.0,1.0,356,0.0
scidocs,e00ab75a8aa637d9c4c5c020e9f2c54b31528031,0.0,0.0,0.0,356,0.0
scidocs,e48e9cf407af2694ecfefd441c2c28faffdf0835,0.6802950550890705,0.6832090323357985,0.6840917738045648,356,0.002913977246728039
scidocs,e659e72b7962c9ad586a2d35a7099550102fb054,0.37440706438295956,0.37830672755831424,0.3793295073278645,356,0.003899663175354673
scidocs,e788f08148b4b06f4e537b27b51338f1c88ccea8,0.9042086807081868,0.9042086807081868,0.9042086807081868,356,0.0
scidocs,e7ec9e900556d9d9e47b274911ad304bcf198256,0.8999135109448649,0.9020204566673145,0.9021420559354054,356,0.002106945722449516
scidocs,ebf4ef0701e6f6c2050e5bed0be54fd4d8a1d991,0.0,0.0,0.0,355,0.0
scidocs,ee6b940d3ae36f9b124586b15a49cec45f24b90a,0.5236395825100543,0.5260917113721802,0.5272119014485223,356,0.0024521288621259796
scidocs,ee9596725d1db17f2b1e2207dd3ea260343bfe4f,0.7746701829577307,0.7737613150388274,0.7788025622904804,356,-0.0009088679189033222
scidocs,f09db8a42d713774483f023b31e0ee96361823f4,0.0,0.0,0.0,356,0.0
scidocs,f2d5039b55d626ef5466a80e950bddd5cc1819d4,0.6948000707459807,0.6961095589447442,0.6970697024809046,356,0.001309488198763531
scidocs,f365ce3e68cb3795887e93baf5fed5d783b3904e,0.6585663677852259,0.658418136754269,0.6586119652974322,355,-0.0001482310309569579
scidocs,f754cab548f2c209ea7d932084ef768b92b27614,0.5038751052234354,0.5005671062100054,0.5040390492469613,356,-0.0033079990134299297
scidocs,f7bdc97a6b4c5d65c145479ae74b3a244121ae89,0.21089830211569768,0.20972093765729893,0.21136746817228091,356,-0.0011773644583987497
scidocs,f7f32e86c23a902ac55fba8b8191026f563bec5b,0.2143968522008444,0.2236410837579881,0.22387739280105134,356,0.009244231557143712
scidocs,fa8042d025895e22af2d9df3ffb9f67438610fcc,0.4821957833895462,0.4792424944340825,0.48463961673468015,355,-0.0029532889554637065
scidocs,fd4537b92ab9fa7c653e9e5b9c4f815914a498c0,0.06581064822952704,0.06519249766596864,0.06648685581332385,356,-0.0006181505635583923
scidocs,fd65ca4e3ae95302f74bf863988cdb95d6a12824,0.48567186920245065,0.5027430940653694,0.5031811670755097,356,0.017071224862918788
