dataset,protocol,protocol_label,regime,pair_name,pair_family,query_id,unrepaired_method_key,repaired_method_key,unrepaired_ndcg,repaired_ndcg,delta_ndcg
scidocs,ablation_minmax_fixed,minmax + fixed,ms1,balance_graph,graph,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,balance_graph,balance_graph_repaired,0.3562071871080222,0.3562071871080222,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1,markov_graph,graph,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,markov_graph,markov_graph_repaired,0.3562071871080222,0.3562071871080222,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1,copeland_hybrid,hybrid,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.3562071871080222,0.3562071871080222,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1,balance_hybrid,hybrid,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.3562071871080222,0.3562071871080222,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1,copeland_graph,graph,924544f503070bb390cc51e4bac9cbb3171aa03f,copeland_graph,copeland_graph_repaired,0.24465054211822604,0.27023815442731974,0.025587612309093705
scidocs,ablation_minmax_fixed,minmax + fixed,ms1,balance_graph,graph,924544f503070bb390cc51e4bac9cbb3171aa03f,balance_graph,balance_graph_repaired,0.2559580248098155,0.2559580248098155,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1,markov_graph,graph,924544f503070bb390cc51e4bac9cbb3171aa03f,markov_graph,markov_graph_repaired,0.25,0.2559580248098155,0.005958024809815499
scidocs,ablation_minmax_fixed,minmax + fixed,ms1,copeland_hybrid,hybrid,924544f503070bb390cc51e4bac9cbb3171aa03f,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.25,0.2559580248098155,0.005958024809815499
scidocs,ablation_minmax_fixed,minmax + fixed,ms1,balance_hybrid,hybrid,924544f503070bb390cc51e4bac9cbb3171aa03f,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.2559580248098155,0.2559580248098155,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1,copeland_graph,graph,d2e6250e95af09fefbe638f1580420476a2ecaee,copeland_graph,copeland_graph_repaired,0.0,0.0,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1,balance_graph,graph,d2e6250e95af09fefbe638f1580420476a2ecaee,balance_graph,balance_graph_repaired,0.0,0.0,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1,markov_graph,graph,d2e6250e95af09fefbe638f1580420476a2ecaee,markov_graph,markov_graph_repaired,0.0,0.0,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1,copeland_hybrid,hybrid,d2e6250e95af09fefbe638f1580420476a2ecaee,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.0,0.0,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1,balance_hybrid,hybrid,d2e6250e95af09fefbe638f1580420476a2ecaee,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.0,0.0,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1,copeland_graph,graph,79e13ff4a21f13d3839422568274ea84a9fe42b5,copeland_graph,copeland_graph_repaired,0.31546487678572877,0.31546487678572877,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1,balance_graph,graph,79e13ff4a21f13d3839422568274ea84a9fe42b5,balance_graph,balance_graph_repaired,0.31546487678572877,0.31546487678572877,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1,markov_graph,graph,79e13ff4a21f13d3839422568274ea84a9fe42b5,markov_graph,markov_graph_repaired,0.3333333333333333,0.31546487678572877,-0.01786845654760455
scidocs,ablation_minmax_fixed,minmax + fixed,ms1,copeland_hybrid,hybrid,79e13ff4a21f13d3839422568274ea84a9fe42b5,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.227670248696953,0.227670248696953,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1,balance_hybrid,hybrid,79e13ff4a21f13d3839422568274ea84a9fe42b5,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.227670248696953,0.227670248696953,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,copeland_graph,graph,78495383450e02c5fe817e408726134b3084905d,copeland_graph,copeland_graph_repaired,1.0,1.0,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,balance_graph,graph,78495383450e02c5fe817e408726134b3084905d,balance_graph,balance_graph_repaired,0.6309297535714575,0.6309297535714575,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,markov_graph,graph,78495383450e02c5fe817e408726134b3084905d,markov_graph,markov_graph_repaired,1.0,1.0,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,copeland_hybrid,hybrid,78495383450e02c5fe817e408726134b3084905d,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.6309297535714575,0.6309297535714575,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,balance_hybrid,hybrid,78495383450e02c5fe817e408726134b3084905d,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.6309297535714575,0.6309297535714575,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,copeland_graph,graph,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,copeland_graph,copeland_graph_repaired,0.0,0.0,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,balance_graph,graph,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,balance_graph,balance_graph_repaired,0.0,0.0,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,markov_graph,graph,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,markov_graph,markov_graph_repaired,0.0,0.0,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,copeland_hybrid,hybrid,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.0,0.0,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,balance_hybrid,hybrid,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.0,0.0,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,copeland_graph,graph,8c872ecd87945e71fcd9fa1b6cb1133cfe805bf2,copeland_graph,copeland_graph_repaired,0.0,0.0,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,balance_graph,graph,8c872ecd87945e71fcd9fa1b6cb1133cfe805bf2,balance_graph,balance_graph_repaired,0.0,0.0,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,markov_graph,graph,8c872ecd87945e71fcd9fa1b6cb1133cfe805bf2,markov_graph,markov_graph_repaired,0.0,0.0,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,copeland_hybrid,hybrid,8c872ecd87945e71fcd9fa1b6cb1133cfe805bf2,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.0,0.0,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,balance_hybrid,hybrid,8c872ecd87945e71fcd9fa1b6cb1133cfe805bf2,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.0,0.0,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,copeland_graph,graph,3a63667284dc8b9687ed1620406030bfe39af3c9,copeland_graph,copeland_graph_repaired,1.0,1.0,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,balance_graph,graph,3a63667284dc8b9687ed1620406030bfe39af3c9,balance_graph,balance_graph_repaired,1.0,1.0,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,markov_graph,graph,3a63667284dc8b9687ed1620406030bfe39af3c9,markov_graph,markov_graph_repaired,1.0,1.0,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,copeland_hybrid,hybrid,3a63667284dc8b9687ed1620406030bfe39af3c9,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,1.0,1.0,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,balance_hybrid,hybrid,3a63667284dc8b9687ed1620406030bfe39af3c9,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,1.0,1.0,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,copeland_graph,graph,071f47b7bc5830643e31dbed82e0375bf9b26559,copeland_graph,copeland_graph_repaired,0.8778995257840893,0.8778995257840893,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,balance_graph,graph,071f47b7bc5830643e31dbed82e0375bf9b26559,balance_graph,balance_graph_repaired,0.872201441250412,0.872201441250412,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,markov_graph,graph,071f47b7bc5830643e31dbed82e0375bf9b26559,markov_graph,markov_graph_repaired,0.872201441250412,0.872201441250412,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,copeland_hybrid,hybrid,071f47b7bc5830643e31dbed82e0375bf9b26559,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.8962626271568189,0.8962626271568189,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,balance_hybrid,hybrid,071f47b7bc5830643e31dbed82e0375bf9b26559,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.9010126104210695,0.9010126104210695,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,copeland_graph,graph,ee9596725d1db17f2b1e2207dd3ea260343bfe4f,copeland_graph,copeland_graph_repaired,0.8165251978675827,0.8165251978675827,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,balance_graph,graph,ee9596725d1db17f2b1e2207dd3ea260343bfe4f,balance_graph,balance_graph_repaired,0.806022196739243,0.806022196739243,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,markov_graph,graph,ee9596725d1db17f2b1e2207dd3ea260343bfe4f,markov_graph,markov_graph_repaired,0.7990467077789074,0.7990467077789074,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,copeland_hybrid,hybrid,ee9596725d1db17f2b1e2207dd3ea260343bfe4f,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.8149516929193181,0.8149516929193181,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,balance_hybrid,hybrid,ee9596725d1db17f2b1e2207dd3ea260343bfe4f,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.8660640566639971,0.8660640566639971,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,copeland_graph,graph,a65196dfff31425281c690a7f2ca65247147da6b,copeland_graph,copeland_graph_repaired,0.3580028106829147,0.3580028106829147,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,balance_graph,graph,a65196dfff31425281c690a7f2ca65247147da6b,balance_graph,balance_graph_repaired,0.37679308663404665,0.37679308663404665,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,markov_graph,graph,a65196dfff31425281c690a7f2ca65247147da6b,markov_graph,markov_graph_repaired,0.37679308663404665,0.37679308663404665,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,copeland_hybrid,hybrid,a65196dfff31425281c690a7f2ca65247147da6b,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.3102267425692945,0.3102267425692945,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,balance_hybrid,hybrid,a65196dfff31425281c690a7f2ca65247147da6b,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.31432962328057273,0.31432962328057273,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,copeland_graph,graph,a04b5b99f5d9d8748843e870536a4a9f65562012,copeland_graph,copeland_graph_repaired,0.424510231699808,0.424510231699808,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,balance_graph,graph,a04b5b99f5d9d8748843e870536a4a9f65562012,balance_graph,balance_graph_repaired,0.42962944523104357,0.42962944523104357,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,markov_graph,graph,a04b5b99f5d9d8748843e870536a4a9f65562012,markov_graph,markov_graph_repaired,0.42962944523104357,0.42962944523104357,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,copeland_hybrid,hybrid,a04b5b99f5d9d8748843e870536a4a9f65562012,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.4686613101011926,0.4686613101011926,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,balance_hybrid,hybrid,a04b5b99f5d9d8748843e870536a4a9f65562012,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.4686613101011926,0.4686613101011926,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,copeland_graph,graph,de8e80d409aaaa3244da4f2cb5b5bb053d453cee,copeland_graph,copeland_graph_repaired,0.34561852186877634,0.34561852186877634,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,balance_graph,graph,de8e80d409aaaa3244da4f2cb5b5bb053d453cee,balance_graph,balance_graph_repaired,0.3378624949709328,0.3378624949709328,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,markov_graph,graph,de8e80d409aaaa3244da4f2cb5b5bb053d453cee,markov_graph,markov_graph_repaired,0.3378624949709328,0.3378624949709328,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,copeland_hybrid,hybrid,de8e80d409aaaa3244da4f2cb5b5bb053d453cee,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.3415156411574981,0.3415156411574981,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,balance_hybrid,hybrid,de8e80d409aaaa3244da4f2cb5b5bb053d453cee,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.3415156411574981,0.3415156411574981,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,copeland_graph,graph,ae0fb9c6ebb8ce12610c477d2388447a13dc4694,copeland_graph,copeland_graph_repaired,0.0,0.0,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,balance_graph,graph,ae0fb9c6ebb8ce12610c477d2388447a13dc4694,balance_graph,balance_graph_repaired,0.0,0.0,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,markov_graph,graph,ae0fb9c6ebb8ce12610c477d2388447a13dc4694,markov_graph,markov_graph_repaired,0.0,0.0,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,copeland_hybrid,hybrid,ae0fb9c6ebb8ce12610c477d2388447a13dc4694,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.0,0.0,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,balance_hybrid,hybrid,ae0fb9c6ebb8ce12610c477d2388447a13dc4694,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.0,0.0,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,copeland_graph,graph,648678f1edab0d2139958070744b826d2b24c79e,copeland_graph,copeland_graph_repaired,0.8529278650606567,0.8529278650606567,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,balance_graph,graph,648678f1edab0d2139958070744b826d2b24c79e,balance_graph,balance_graph_repaired,0.8385465274895063,0.8385465274895063,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,markov_graph,graph,648678f1edab0d2139958070744b826d2b24c79e,markov_graph,markov_graph_repaired,0.8278123145308894,0.8278123145308894,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,copeland_hybrid,hybrid,648678f1edab0d2139958070744b826d2b24c79e,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.8278123145308894,0.8278123145308894,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,balance_hybrid,hybrid,648678f1edab0d2139958070744b826d2b24c79e,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.8278123145308894,0.8278123145308894,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,copeland_graph,graph,8a6080396fa7195c7c627bea4b2aeeb9ca39b5f8,copeland_graph,copeland_graph_repaired,0.3010299956639812,0.3010299956639812,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,balance_graph,graph,8a6080396fa7195c7c627bea4b2aeeb9ca39b5f8,balance_graph,balance_graph_repaired,0.2890648263178879,0.2890648263178879,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,markov_graph,graph,8a6080396fa7195c7c627bea4b2aeeb9ca39b5f8,markov_graph,markov_graph_repaired,0.27023815442731974,0.27023815442731974,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,copeland_hybrid,hybrid,8a6080396fa7195c7c627bea4b2aeeb9ca39b5f8,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.6309297535714575,0.6309297535714575,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,balance_hybrid,hybrid,8a6080396fa7195c7c627bea4b2aeeb9ca39b5f8,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.5,0.5,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,copeland_graph,graph,4715401473dca02ebaa5bdd4d4003705ed91c380,copeland_graph,copeland_graph_repaired,0.7030069601745773,0.7030069601745773,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,balance_graph,graph,4715401473dca02ebaa5bdd4d4003705ed91c380,balance_graph,balance_graph_repaired,0.7019332706162753,0.7019332706162753,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,markov_graph,graph,4715401473dca02ebaa5bdd4d4003705ed91c380,markov_graph,markov_graph_repaired,0.7127196049864212,0.7127196049864212,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,copeland_hybrid,hybrid,4715401473dca02ebaa5bdd4d4003705ed91c380,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.7086346316506176,0.7086346316506176,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,balance_hybrid,hybrid,4715401473dca02ebaa5bdd4d4003705ed91c380,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.7086346316506176,0.7086346316506176,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,copeland_graph,graph,6519bf5580fcdcc9c50fd72c6c8dc5d040d443e8,copeland_graph,copeland_graph_repaired,1.0,1.0,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,balance_graph,graph,6519bf5580fcdcc9c50fd72c6c8dc5d040d443e8,balance_graph,balance_graph_repaired,0.6309297535714575,0.6309297535714575,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,markov_graph,graph,6519bf5580fcdcc9c50fd72c6c8dc5d040d443e8,markov_graph,markov_graph_repaired,1.0,1.0,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,copeland_hybrid,hybrid,6519bf5580fcdcc9c50fd72c6c8dc5d040d443e8,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,1.0,1.0,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,balance_hybrid,hybrid,6519bf5580fcdcc9c50fd72c6c8dc5d040d443e8,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.6309297535714575,0.6309297535714575,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,copeland_graph,graph,3be10c45163c61dfb9f250412699b3f8cb0ada1d,copeland_graph,copeland_graph_repaired,0.38685280723454163,0.38685280723454163,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,balance_graph,graph,3be10c45163c61dfb9f250412699b3f8cb0ada1d,balance_graph,balance_graph_repaired,0.3562071871080222,0.3562071871080222,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,markov_graph,graph,3be10c45163c61dfb9f250412699b3f8cb0ada1d,markov_graph,markov_graph_repaired,0.3562071871080222,0.3562071871080222,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,copeland_hybrid,hybrid,3be10c45163c61dfb9f250412699b3f8cb0ada1d,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.38685280723454163,0.38685280723454163,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,balance_hybrid,hybrid,3be10c45163c61dfb9f250412699b3f8cb0ada1d,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.38685280723454163,0.38685280723454163,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,copeland_graph,graph,566c89a1ace18f57ac3212e6d62634b501990b31,copeland_graph,copeland_graph_repaired,0.0,0.0,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,balance_graph,graph,566c89a1ace18f57ac3212e6d62634b501990b31,balance_graph,balance_graph_repaired,0.0,0.0,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,markov_graph,graph,566c89a1ace18f57ac3212e6d62634b501990b31,markov_graph,markov_graph_repaired,0.0,0.0,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,copeland_hybrid,hybrid,566c89a1ace18f57ac3212e6d62634b501990b31,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.0,0.0,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,balance_hybrid,hybrid,566c89a1ace18f57ac3212e6d62634b501990b31,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.0,0.0,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,copeland_graph,graph,370fda29c5aaff285311a87824c5f28db33da021,copeland_graph,copeland_graph_repaired,0.42976388833782037,0.42976388833782037,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,balance_graph,graph,370fda29c5aaff285311a87824c5f28db33da021,balance_graph,balance_graph_repaired,0.4028934785345258,0.4028934785345258,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,markov_graph,graph,370fda29c5aaff285311a87824c5f28db33da021,markov_graph,markov_graph_repaired,0.37007816335371563,0.37007816335371563,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,copeland_hybrid,hybrid,370fda29c5aaff285311a87824c5f28db33da021,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.4028934785345258,0.4028934785345258,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,balance_hybrid,hybrid,370fda29c5aaff285311a87824c5f28db33da021,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.3841032025833937,0.3841032025833937,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,copeland_graph,graph,6c89453c09abde95d998f5acd244f00519472ee0,copeland_graph,copeland_graph_repaired,0.43067655807339306,0.43067655807339306,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,balance_graph,graph,6c89453c09abde95d998f5acd244f00519472ee0,balance_graph,balance_graph_repaired,0.43067655807339306,0.43067655807339306,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,markov_graph,graph,6c89453c09abde95d998f5acd244f00519472ee0,markov_graph,markov_graph_repaired,0.43067655807339306,0.43067655807339306,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,copeland_hybrid,hybrid,6c89453c09abde95d998f5acd244f00519472ee0,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.5,0.5,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,balance_hybrid,hybrid,6c89453c09abde95d998f5acd244f00519472ee0,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.5,0.5,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,copeland_graph,graph,74d4bf32242a3d22df63e0cd3c7b5a0038220cd2,copeland_graph,copeland_graph_repaired,0.38074983612905977,0.38074983612905977,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,balance_graph,graph,74d4bf32242a3d22df63e0cd3c7b5a0038220cd2,balance_graph,balance_graph_repaired,0.37104986336587487,0.37104986336587487,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,markov_graph,graph,74d4bf32242a3d22df63e0cd3c7b5a0038220cd2,markov_graph,markov_graph_repaired,0.37104986336587487,0.37104986336587487,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,copeland_hybrid,hybrid,74d4bf32242a3d22df63e0cd3c7b5a0038220cd2,hybrid_unrepaired_copeland_a0p3_minmax,hybrid_repaired_copeland_a0p3_minmax,0.3662998801016243,0.3662998801016243,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,balance_hybrid,hybrid,74d4bf32242a3d22df63e0cd3c7b5a0038220cd2,hybrid_unrepaired_balance_a0p3_minmax,hybrid_repaired_balance_a0p3_minmax,0.3662998801016243,0.3662998801016243,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,copeland_graph,graph,714c194a2fc326151b905270558aa137f9f22730,copeland_graph,copeland_graph_repaired,0.2890648263178879,0.2890648263178879,0.0
scidocs,ablation_minmax_fixed,minmax + fixed,ms1_drop_mutual,balance_graph,graph,714c194a2fc326151b905270558aa137f9f22730,balance_graph,balance_graph_repaired,0.31546487678572877,0.31546487678572877,0.0
