dataset,query_id,method,preference_source,n_candidates,ndcg_at_k,map_at_k,precision_at_k,recall_at_k,backward_edge_weight,pairwise_inconsistency
hotpotqa,5abace6b5542996cc5e49e99,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a845b2d5542996488c2e520,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a8ce55f554299441c6b9f62,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a84b6ed5542994c784dda18,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5adc65e85542996e68525350,bt_from_qrels,qrels,4,1.0,1.0,0.25,1.0,0.0,0
hotpotqa,5ac033495542996f0d89cb59,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a7df5635542990b8f503b0a,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a7b086a5542992d025e673a,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5adc99d95542994ed6169baa,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ac4f2235542996feb3fe995,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a739d8755429978a71e9048,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5abd077055429965836004f4,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ae2fa1b55429928c4239583,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a738225554299623ed4abc3,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ab3bb7b55429969a97a8198,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ae765185542995703ce8c0f,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ac2ada255429967731025f9,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a7db0915542990b8f503a30,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5adf5daf5542995534e8c79d,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ac2a35055429967731025ce,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a721e0e55429971e9dc928d,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a7efd2f5542994959419a9c,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a8319a05542990548d0b178,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ab98e2b5542996be202054e,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a8b036d55429971feec45fe,bt_from_qrels,qrels,7,1.0,1.0,0.142857,1.0,0.0,0
hotpotqa,5a73d4385542992d56e7e3b1,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5adec96e5542995534e8c712,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ac19ba355429963665198b7,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a81108855429926c1cdace2,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ae0f3b955429920d523424e,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ae736cb5542991bbc9761c2,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5abebbe65542997719eab59d,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5abbf43d5542993f40c73c2f,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a81ea115542995ce29dcc78,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5adf8c965542993344016cf5,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5adfad2b554299603e41835c,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ac385f8554299741d48a279,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a8ee2855542995a26add550,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ae0d7315542990adbacf678,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a7dc7895542995ed0d16673,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5aba6d4b5542994dbf019906,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ae1afe9554299234fd042c6,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ab6e8e6554299710c8d1faf,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a8c42445542996e8ac88a3f,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5abfde655542997719eab6f2,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a8466a75542993344746108,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ae074aa5542993d6555eb54,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ab3e45655429976abd1bcd4,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ae11bc455429901ffe4ad94,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ae5f3bb5542996de7b71a7e,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ab614e5554299488d4d9a9c,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5abe3dc65542993f32c2a0c4,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ae499d755429970de88d9ca,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a7b542455429927d897bf92,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5adea2435542992fa25da7e4,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ab587f85542992aa134a34d,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a7560585542992d0ec05f76,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a7e694a5542997cc2c4753d,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a8a5c0d554299515336137b,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a7e86245542991319bc94ce,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ae33fa95542990afbd1e0f2,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a733b835542991f9a20c6b2,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ab9b4a555429970cfb8eb75,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a7ce0ce554299452d57ba92,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ab78edc5542995dae37e95c,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ade3af855429939a52fe867,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a77ddb855429967ab1052d8,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a76334c5542994ccc918710,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a7577785542992d0ec05fa0,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a7b76735542997c3ec9719f,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5adebc9b554299728e26c79d,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a7666095542992d0ec060db,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ac4deff554299076e296e26,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a8d6d4e554299441c6b9fdb,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5adf80605542995534e8c7d2,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a7119f75542994082a3e58e,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5abb93275542993f40c73b3c,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a85b2d95542997b5ce40028,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a846da0554299334474611e,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ab2e84855429929539468a6,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a8a42ec55429970aeb7027c,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5adcdea85542992c1e3a2441,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a7dd8cb5542995f4f4022d0,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a89810655429946c8d6e929,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5abd0eae5542996e802b46d4,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a8ac02d5542996c9b8d5f6f,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a78f18855429974737f7915,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ab2c6d955429916697740c3,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ab56ed0554299637185c597,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a7fc21455429969796c1b4b,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a769b0d5542993569682c50,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a7624b85542992db947372c,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a7f57a45542992097ad2f29,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ae7940c55429952e35ea984,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ae27f555542992decbdcd30,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ae0f4645542997b2ef7d0aa,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a81f49c5542995ce29dcc9a,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a76e88555429972597f13f4,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ae1e11c554299234fd04335,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a7cc9db55429907fabef036,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ab553e2554299494045ef81,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ac31602554299741d48a1bf,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a7281075542994cef4bc2e9,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5abe832a55429965af743f29,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5adf41a45542993a75d26456,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a8530cc5542992a431d1aeb,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a7c465a5542990527d5547f,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a7b40cd5542995eb53be8d4,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a8df72055429917b4a5bcf2,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a84b5f05542991dd0999da5,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ae63dad55429929b0807afe,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a77a4fd5542997042120abc,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ae400ab5542995dadf242be,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ab4ec2755429942dd415fa6,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ab2a54b554299295394678e,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a7503945542996c70cfae76,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ab8effd5542991b5579f062,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a8a1aea5542992e4fca8508,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ac2920555429921a00aafc9,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ab2342a5542993be8fa98c3,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a7f1ad155429934daa2fce2,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a76b56d554299373536017b,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ae5bcbd55429960a22e0324,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a79fac85542996c55b2dcc1,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a8bbb8c5542995d1e6f142e,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ac4f33355429924173fb507,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ae4c35c55429913cc2044fb,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ae533535542993aec5ec173,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ae54b3d5542990ba0bbb260,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ac3c264554299204fd21e37,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ae68a065542991bbc97611e,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5abe87cb5542993f32c2a156,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ae250b45542996483e64977,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a8c92dd554299653c1aa0c4,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5aba7a22554299232ef4a2e7,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a7730f255429972597f148c,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ae406f055429970de88d874,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ac532335542994611c8b41c,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ab8627f5542990e739ec8da,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a7cd72055429909bec7683b,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5abc0a5d5542993f40c73c64,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5abf1ad15542997ec76fd3c2,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a851b0d5542997175ce1f7f,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ae1d52f554299234fd04315,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ac2070755429964131be2bd,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ae54c085542992663a4f1c4,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a794119554299029c4b5f3c,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ac2ad5355429921a00ab02c,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a85df525542994c784ddb9f,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a74ce9655429974ef308c6c,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a8ba9d255429971feec4759,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5add889b5542997545bbbd68,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5adf8f675542995534e8c7eb,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a7faa215542995d8a8ddee8,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ab51ddf5542990594ba9d11,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5abf30185542990832d3a13f,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a810d7655429903bc27b915,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ac156d05542994ab5c67ce9,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a713a5a5542994082a3e6a9,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ae7a9765542994a481bbdbc,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ac19b2c55429963665198b6,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ae3f0c85542995ad6573cb1,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5abd09585542996e802b469b,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ae7a6da5542994a481bbdb9,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a8f13d55542997ba9cb31c9,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a8c5bff554299240d9c2139,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ae7e1fc55429952e35ea9cc,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ae71f06554299572ea54708,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ae72ab25542991e8301cb77,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a8810485542997e5c09a590,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ab94d9a554299743d22eae3,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ab5b0f75542992aa134a38c,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a80274e5542992e7d278dfb,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a7cfb2755429907fabef084,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ac51c2855429924173fb5b5,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a8f6fbf5542992414482acd,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ac45b23554299204fd21f31,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a74ab6055429916b01641b9,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5add8f055542990dbb2f7e6d,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ae3c5535542991a06ce9a20,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ac322c95542995ef918c117,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5adfeab455429942ec259b86,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a7f732d5542992e7d278d02,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ab5c984554299488d4d9a21,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5adde5155542997dc7907092,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ab480715542991751b4d798,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ac2da27554299657fa2909f,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a8933fe55429951533612df,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a7a77425542995eb53be83e,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a72bbfa5542992359bc318d,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ab4378f5542991751b4d6f3,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ab9b7d555429970cfb8eb7a,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ab7f97a5542991d322237ef,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a89217455429938390d4039,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a85dfcc5542994775f60673,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a7cdc54554299683c1c63a5,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a7e30b255429934daa2fbeb,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a756fa15542996c70cfaefb,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a7cb9985542990527d55514,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a7c220b5542990527d5545c,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a7e05f75542995f4f402394,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5abbc4d255429931dba144fe,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a84f5195542994c784dda9d,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5abd1daa55429933744ab72e,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a84b8555542991dd0999db2,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a776a7055429966f1a36d32,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a79186f55429907847277af,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ab677e2554299110f219a13,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a78f59755429970f5fffdf7,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a8752955542994775f607d1,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a80a1b25542992bc0c4a78c,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a81ff62554299676cceb1c4,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a7c9cc45542990527d554e1,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a7e1bae55429965cec5ea6f,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a8b6d885542997f31a41d25,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a83697e5542996488c2e441,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a76cb9b55429966f1a36bf2,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5ab64cfa55429953192ad2b7,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a8ce88c55429941ae14df3b,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a74b55455429974ef308c39,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5abdcad155429965af743e4d,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5abc3d215542993a06baf8a5,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a8d0c1b5542994ba4e3dbb3,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a74639a55429929fddd8404,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a8f08c2554299458435d530,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ae5b06e554299546bf82f2a,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a87ed5b5542994846c1cdfc,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ae75a4c5542997b22f6a6f1,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ae1ab715542997f29b3c0f7,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5a72f7df5542991f9a20c5d7,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a7ba11d554299294a54aa39,bt_from_qrels,qrels,10,1.0,1.0,0.2,1.0,0.0,0
hotpotqa,5ac2570a5542992f1f2b3861,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
hotpotqa,5a8f4d895542992414482a2d,bt_from_qrels,qrels,10,1.0,1.0,0.1,1.0,0.0,0
