study,source_file,unit_key,independence_cluster,query_id,dataset,provider,model,construction_variant,pool_size,repair_method,extractor,diagnostic_configuration,is_cyclic,incumbent_ndcg
repair_diagnostic,diagnostic_results.jsonl,scidocs|9700939818a450d1bff3a3a29d71ef116d3a6a12|reviewer_concerns_branch_b|pool8_complete|azure,9700939818a450d1bff3a3a29d71ef116d3a6a12,9700939818a450d1bff3a3a29d71ef116d3a6a12,scidocs,azure,gpt-4.1-mini,pool8_complete,8,greedy_mwfas,,no_change,False,0.975788054854922
repair_diagnostic,diagnostic_results.jsonl,scidocs|9700939818a450d1bff3a3a29d71ef116d3a6a12|reviewer_concerns_branch_b|pool8_complete|gemini,9700939818a450d1bff3a3a29d71ef116d3a6a12,9700939818a450d1bff3a3a29d71ef116d3a6a12,scidocs,gemini,gemini-2.5-flash,pool8_complete,8,greedy_mwfas,,improves,True,0.9565912771023182
repair_diagnostic,diagnostic_results.jsonl,scidocs|9700939818a450d1bff3a3a29d71ef116d3a6a12|reviewer_concerns_branch_b|pool8_complete|cohere,9700939818a450d1bff3a3a29d71ef116d3a6a12,9700939818a450d1bff3a3a29d71ef116d3a6a12,scidocs,cohere,command-r-plus-08-2024,pool8_complete,8,greedy_mwfas,,no_change,False,0.9565912771023182
repair_diagnostic,diagnostic_results.jsonl,scidocs|9700939818a450d1bff3a3a29d71ef116d3a6a12|reviewer_concerns_branch_b|pool8_complete|fireworks,9700939818a450d1bff3a3a29d71ef116d3a6a12,9700939818a450d1bff3a3a29d71ef116d3a6a12,scidocs,fireworks,accounts/fireworks/models/gpt-oss-120b,pool8_complete,8,greedy_mwfas,,no_change,False,0.9565912771023182
repair_diagnostic,diagnostic_results.jsonl,scidocs|9700939818a450d1bff3a3a29d71ef116d3a6a12|reviewer_concerns_branch_b|pool8_complete|aggregate,9700939818a450d1bff3a3a29d71ef116d3a6a12,9700939818a450d1bff3a3a29d71ef116d3a6a12,scidocs,aggregate,derived (unweighted combination of azure/gemini/cohere/fireworks),pool8_complete,8,greedy_mwfas,,no_change,True,0.9565912771023182
repair_diagnostic,diagnostic_results.jsonl,fiqa|11039|reviewer_concerns_branch_b|pool8_complete|azure,11039,11039,fiqa,azure,gpt-4.1-mini,pool8_complete,8,greedy_mwfas,,no_change,False,0.8358912271816661
repair_diagnostic,diagnostic_results.jsonl,fiqa|11039|reviewer_concerns_branch_b|pool8_complete|gemini,11039,11039,fiqa,gemini,gemini-2.5-flash,pool8_complete,8,greedy_mwfas,,no_change,True,0.8358912271816661
repair_diagnostic,diagnostic_results.jsonl,fiqa|11039|reviewer_concerns_branch_b|pool8_complete|cohere,11039,11039,fiqa,cohere,command-r-plus-08-2024,pool8_complete,8,greedy_mwfas,,no_change,False,0.8358912271816661
repair_diagnostic,diagnostic_results.jsonl,fiqa|11039|reviewer_concerns_branch_b|pool8_complete|fireworks,11039,11039,fiqa,fireworks,accounts/fireworks/models/gpt-oss-120b,pool8_complete,8,greedy_mwfas,,no_change,False,0.8358912271816661
repair_diagnostic,diagnostic_results.jsonl,fiqa|11039|reviewer_concerns_branch_b|pool8_complete|aggregate,11039,11039,fiqa,aggregate,derived (unweighted combination of azure/gemini/cohere/fireworks),pool8_complete,8,greedy_mwfas,,no_change,True,0.8358912271816661
repair_diagnostic,diagnostic_results.jsonl,fiqa|2377|reviewer_concerns_branch_b|pool8_complete|azure,2377,2377,fiqa,azure,gpt-4.1-mini,pool8_complete,8,greedy_mwfas,,no_change,True,0.727329844310522
repair_diagnostic,diagnostic_results.jsonl,fiqa|2377|reviewer_concerns_branch_b|pool8_complete|gemini,2377,2377,fiqa,gemini,gemini-2.5-flash,pool8_complete,8,greedy_mwfas,,no_change,True,0.727329844310522
repair_diagnostic,diagnostic_results.jsonl,fiqa|2377|reviewer_concerns_branch_b|pool8_complete|cohere,2377,2377,fiqa,cohere,command-r-plus-08-2024,pool8_complete,8,greedy_mwfas,,no_change,False,0.727329844310522
repair_diagnostic,diagnostic_results.jsonl,fiqa|2377|reviewer_concerns_branch_b|pool8_complete|fireworks,2377,2377,fiqa,fireworks,accounts/fireworks/models/gpt-oss-120b,pool8_complete,8,greedy_mwfas,,no_change,False,0.7222954974312066
repair_diagnostic,diagnostic_results.jsonl,fiqa|2377|reviewer_concerns_branch_b|pool8_complete|aggregate,2377,2377,fiqa,aggregate,derived (unweighted combination of azure/gemini/cohere/fireworks),pool8_complete,8,greedy_mwfas,,no_change,True,0.727329844310522
repair_diagnostic,diagnostic_results.jsonl,fiqa|4002|reviewer_concerns_branch_b|pool8_complete|azure,4002,4002,fiqa,azure,gpt-4.1-mini,pool8_complete,8,greedy_mwfas,,no_change,False,0.7767471075223497
repair_diagnostic,diagnostic_results.jsonl,fiqa|4002|reviewer_concerns_branch_b|pool8_complete|gemini,4002,4002,fiqa,gemini,gemini-2.5-flash,pool8_complete,8,greedy_mwfas,,no_change,False,0.7767471075223497
repair_diagnostic,diagnostic_results.jsonl,fiqa|4002|reviewer_concerns_branch_b|pool8_complete|cohere,4002,4002,fiqa,cohere,command-r-plus-08-2024,pool8_complete,8,greedy_mwfas,,no_change,False,0.7767471075223497
repair_diagnostic,diagnostic_results.jsonl,fiqa|4002|reviewer_concerns_branch_b|pool8_complete|fireworks,4002,4002,fiqa,fireworks,accounts/fireworks/models/gpt-oss-120b,pool8_complete,8,greedy_mwfas,,no_change,False,0.7767471075223497
repair_diagnostic,diagnostic_results.jsonl,fiqa|4002|reviewer_concerns_branch_b|pool8_complete|aggregate,4002,4002,fiqa,aggregate,derived (unweighted combination of azure/gemini/cohere/fireworks),pool8_complete,8,greedy_mwfas,,no_change,True,0.7767471075223497
repair_diagnostic,diagnostic_results.jsonl,scidocs|0674058618d04def58c79a0b28174301ef591433|reviewer_concerns_branch_b|pool8_sparse57|azure,0674058618d04def58c79a0b28174301ef591433,0674058618d04def58c79a0b28174301ef591433,scidocs,azure,gpt-4.1-mini,pool8_sparse57,8,greedy_mwfas,,no_change,False,0.9818483242455303
repair_diagnostic,diagnostic_results.jsonl,scidocs|0674058618d04def58c79a0b28174301ef591433|reviewer_concerns_branch_b|pool8_sparse57|gemini,0674058618d04def58c79a0b28174301ef591433,0674058618d04def58c79a0b28174301ef591433,scidocs,gemini,gemini-2.5-flash,pool8_sparse57,8,greedy_mwfas,,no_change,False,0.9896062251871525
repair_diagnostic,diagnostic_results.jsonl,scidocs|0674058618d04def58c79a0b28174301ef591433|reviewer_concerns_branch_b|pool8_sparse57|cohere,0674058618d04def58c79a0b28174301ef591433,0674058618d04def58c79a0b28174301ef591433,scidocs,cohere,command-r-plus-08-2024,pool8_sparse57,8,greedy_mwfas,,no_change,False,0.9896062251871525
repair_diagnostic,diagnostic_results.jsonl,scidocs|0674058618d04def58c79a0b28174301ef591433|reviewer_concerns_branch_b|pool8_sparse57|fireworks,0674058618d04def58c79a0b28174301ef591433,0674058618d04def58c79a0b28174301ef591433,scidocs,fireworks,accounts/fireworks/models/gpt-oss-120b,pool8_sparse57,8,greedy_mwfas,,no_change,False,0.9818483242455303
repair_diagnostic,diagnostic_results.jsonl,scidocs|0674058618d04def58c79a0b28174301ef591433|reviewer_concerns_branch_b|pool8_sparse57|aggregate,0674058618d04def58c79a0b28174301ef591433,0674058618d04def58c79a0b28174301ef591433,scidocs,aggregate,derived (unweighted combination of azure/gemini/cohere/fireworks),pool8_sparse57,8,greedy_mwfas,,harms,True,1.0
repair_diagnostic,diagnostic_results.jsonl,scidocs|1b1aed7e508dce5e1c2d847ee69b8979e3be69d2|reviewer_concerns_branch_b|pool8_sparse57|azure,1b1aed7e508dce5e1c2d847ee69b8979e3be69d2,1b1aed7e508dce5e1c2d847ee69b8979e3be69d2,scidocs,azure,gpt-4.1-mini,pool8_sparse57,8,greedy_mwfas,,no_change,False,0.975788054854922
repair_diagnostic,diagnostic_results.jsonl,scidocs|1b1aed7e508dce5e1c2d847ee69b8979e3be69d2|reviewer_concerns_branch_b|pool8_sparse57|gemini,1b1aed7e508dce5e1c2d847ee69b8979e3be69d2,1b1aed7e508dce5e1c2d847ee69b8979e3be69d2,scidocs,gemini,gemini-2.5-flash,pool8_sparse57,8,greedy_mwfas,,no_change,False,1.0
repair_diagnostic,diagnostic_results.jsonl,scidocs|1b1aed7e508dce5e1c2d847ee69b8979e3be69d2|reviewer_concerns_branch_b|pool8_sparse57|cohere,1b1aed7e508dce5e1c2d847ee69b8979e3be69d2,1b1aed7e508dce5e1c2d847ee69b8979e3be69d2,scidocs,cohere,command-r-plus-08-2024,pool8_sparse57,8,greedy_mwfas,,no_change,False,1.0
repair_diagnostic,diagnostic_results.jsonl,scidocs|1b1aed7e508dce5e1c2d847ee69b8979e3be69d2|reviewer_concerns_branch_b|pool8_sparse57|fireworks,1b1aed7e508dce5e1c2d847ee69b8979e3be69d2,1b1aed7e508dce5e1c2d847ee69b8979e3be69d2,scidocs,fireworks,accounts/fireworks/models/gpt-oss-120b,pool8_sparse57,8,greedy_mwfas,,no_change,False,0.975788054854922
repair_diagnostic,diagnostic_results.jsonl,scidocs|1b1aed7e508dce5e1c2d847ee69b8979e3be69d2|reviewer_concerns_branch_b|pool8_sparse57|aggregate,1b1aed7e508dce5e1c2d847ee69b8979e3be69d2,1b1aed7e508dce5e1c2d847ee69b8979e3be69d2,scidocs,aggregate,derived (unweighted combination of azure/gemini/cohere/fireworks),pool8_sparse57,8,greedy_mwfas,,harms,True,0.9896062251871525
repair_diagnostic,diagnostic_results.jsonl,scidocs|9700939818a450d1bff3a3a29d71ef116d3a6a12|reviewer_concerns_branch_b|pool8_sparse57|azure,9700939818a450d1bff3a3a29d71ef116d3a6a12,9700939818a450d1bff3a3a29d71ef116d3a6a12,scidocs,azure,gpt-4.1-mini,pool8_sparse57,8,greedy_mwfas,,no_change,False,0.9505310077117098
repair_diagnostic,diagnostic_results.jsonl,scidocs|9700939818a450d1bff3a3a29d71ef116d3a6a12|reviewer_concerns_branch_b|pool8_sparse57|gemini,9700939818a450d1bff3a3a29d71ef116d3a6a12,9700939818a450d1bff3a3a29d71ef116d3a6a12,scidocs,gemini,gemini-2.5-flash,pool8_sparse57,8,greedy_mwfas,,no_change,False,0.9565912771023182
repair_diagnostic,diagnostic_results.jsonl,scidocs|9700939818a450d1bff3a3a29d71ef116d3a6a12|reviewer_concerns_branch_b|pool8_sparse57|cohere,9700939818a450d1bff3a3a29d71ef116d3a6a12,9700939818a450d1bff3a3a29d71ef116d3a6a12,scidocs,cohere,command-r-plus-08-2024,pool8_sparse57,8,greedy_mwfas,,no_change,False,0.9669850519151657
repair_diagnostic,diagnostic_results.jsonl,scidocs|9700939818a450d1bff3a3a29d71ef116d3a6a12|reviewer_concerns_branch_b|pool8_sparse57|fireworks,9700939818a450d1bff3a3a29d71ef116d3a6a12,9700939818a450d1bff3a3a29d71ef116d3a6a12,scidocs,fireworks,accounts/fireworks/models/gpt-oss-120b,pool8_sparse57,8,greedy_mwfas,,no_change,False,0.9565912771023182
repair_diagnostic,diagnostic_results.jsonl,scidocs|9700939818a450d1bff3a3a29d71ef116d3a6a12|reviewer_concerns_branch_b|pool8_sparse57|aggregate,9700939818a450d1bff3a3a29d71ef116d3a6a12,9700939818a450d1bff3a3a29d71ef116d3a6a12,scidocs,aggregate,derived (unweighted combination of azure/gemini/cohere/fireworks),pool8_sparse57,8,greedy_mwfas,,no_change,True,0.9565912771023182
repair_diagnostic,diagnostic_results.jsonl,fiqa|11039|reviewer_concerns_branch_b|pool8_sparse57|azure,11039,11039,fiqa,azure,gpt-4.1-mini,pool8_sparse57,8,greedy_mwfas,,no_change,False,0.8223538668023914
repair_diagnostic,diagnostic_results.jsonl,fiqa|11039|reviewer_concerns_branch_b|pool8_sparse57|gemini,11039,11039,fiqa,gemini,gemini-2.5-flash,pool8_sparse57,8,greedy_mwfas,,harms,True,0.8301054527851841
repair_diagnostic,diagnostic_results.jsonl,fiqa|11039|reviewer_concerns_branch_b|pool8_sparse57|cohere,11039,11039,fiqa,cohere,command-r-plus-08-2024,pool8_sparse57,8,greedy_mwfas,,no_change,False,0.8301054527851841
repair_diagnostic,diagnostic_results.jsonl,fiqa|11039|reviewer_concerns_branch_b|pool8_sparse57|fireworks,11039,11039,fiqa,fireworks,accounts/fireworks/models/gpt-oss-120b,pool8_sparse57,8,greedy_mwfas,,no_change,False,0.8301054527851841
repair_diagnostic,diagnostic_results.jsonl,fiqa|11039|reviewer_concerns_branch_b|pool8_sparse57|aggregate,11039,11039,fiqa,aggregate,derived (unweighted combination of azure/gemini/cohere/fireworks),pool8_sparse57,8,greedy_mwfas,,harms,True,0.8358912271816661
repair_diagnostic,diagnostic_results.jsonl,fiqa|2377|reviewer_concerns_branch_b|pool8_sparse57|azure,2377,2377,fiqa,azure,gpt-4.1-mini,pool8_sparse57,8,greedy_mwfas,,no_change,False,0.7183627972686238
repair_diagnostic,diagnostic_results.jsonl,fiqa|2377|reviewer_concerns_branch_b|pool8_sparse57|gemini,2377,2377,fiqa,gemini,gemini-2.5-flash,pool8_sparse57,8,greedy_mwfas,,harms,True,0.7222954974312066
repair_diagnostic,diagnostic_results.jsonl,fiqa|2377|reviewer_concerns_branch_b|pool8_sparse57|cohere,2377,2377,fiqa,cohere,command-r-plus-08-2024,pool8_sparse57,8,greedy_mwfas,,no_change,False,0.7222954974312066
repair_diagnostic,diagnostic_results.jsonl,fiqa|2377|reviewer_concerns_branch_b|pool8_sparse57|fireworks,2377,2377,fiqa,fireworks,accounts/fireworks/models/gpt-oss-120b,pool8_sparse57,8,greedy_mwfas,,no_change,False,0.7183627972686238
repair_diagnostic,diagnostic_results.jsonl,fiqa|2377|reviewer_concerns_branch_b|pool8_sparse57|aggregate,2377,2377,fiqa,aggregate,derived (unweighted combination of azure/gemini/cohere/fireworks),pool8_sparse57,8,greedy_mwfas,,harms,True,0.7222954974312066
repair_diagnostic,diagnostic_results.jsonl,fiqa|4002|reviewer_concerns_branch_b|pool8_sparse57|azure,4002,4002,fiqa,azure,gpt-4.1-mini,pool8_sparse57,8,greedy_mwfas,,no_change,False,0.7767471075223497
repair_diagnostic,diagnostic_results.jsonl,fiqa|4002|reviewer_concerns_branch_b|pool8_sparse57|gemini,4002,4002,fiqa,gemini,gemini-2.5-flash,pool8_sparse57,8,greedy_mwfas,,no_change,False,0.7713707099946513
repair_diagnostic,diagnostic_results.jsonl,fiqa|4002|reviewer_concerns_branch_b|pool8_sparse57|cohere,4002,4002,fiqa,cohere,command-r-plus-08-2024,pool8_sparse57,8,greedy_mwfas,,no_change,False,0.7713707099946513
repair_diagnostic,diagnostic_results.jsonl,fiqa|4002|reviewer_concerns_branch_b|pool8_sparse57|fireworks,4002,4002,fiqa,fireworks,accounts/fireworks/models/gpt-oss-120b,pool8_sparse57,8,greedy_mwfas,,no_change,False,0.7713707099946513
repair_diagnostic,diagnostic_results.jsonl,fiqa|4002|reviewer_concerns_branch_b|pool8_sparse57|aggregate,4002,4002,fiqa,aggregate,derived (unweighted combination of azure/gemini/cohere/fireworks),pool8_sparse57,8,greedy_mwfas,,harms,True,0.7767471075223497
repair_diagnostic,diagnostic_results.jsonl,scidocs|0674058618d04def58c79a0b28174301ef591433|reviewer_concerns_branch_b|pool10_sparse56|azure,0674058618d04def58c79a0b28174301ef591433,0674058618d04def58c79a0b28174301ef591433,scidocs,azure,gpt-4.1-mini,pool10_sparse56,10,greedy_mwfas,,no_change,False,1.0
repair_diagnostic,diagnostic_results.jsonl,scidocs|0674058618d04def58c79a0b28174301ef591433|reviewer_concerns_branch_b|pool10_sparse56|gemini,0674058618d04def58c79a0b28174301ef591433,0674058618d04def58c79a0b28174301ef591433,scidocs,gemini,gemini-2.5-flash,pool10_sparse56,10,greedy_mwfas,,no_change,False,0.9896062251871525
repair_diagnostic,diagnostic_results.jsonl,scidocs|0674058618d04def58c79a0b28174301ef591433|reviewer_concerns_branch_b|pool10_sparse56|cohere,0674058618d04def58c79a0b28174301ef591433,0674058618d04def58c79a0b28174301ef591433,scidocs,cohere,command-r-plus-08-2024,pool10_sparse56,10,greedy_mwfas,,no_change,True,1.0
repair_diagnostic,diagnostic_results.jsonl,scidocs|0674058618d04def58c79a0b28174301ef591433|reviewer_concerns_branch_b|pool10_sparse56|fireworks,0674058618d04def58c79a0b28174301ef591433,0674058618d04def58c79a0b28174301ef591433,scidocs,fireworks,accounts/fireworks/models/gpt-oss-120b,pool10_sparse56,10,greedy_mwfas,,no_change,False,1.0
repair_diagnostic,diagnostic_results.jsonl,scidocs|0674058618d04def58c79a0b28174301ef591433|reviewer_concerns_branch_b|pool10_sparse56|aggregate,0674058618d04def58c79a0b28174301ef591433,0674058618d04def58c79a0b28174301ef591433,scidocs,aggregate,derived (unweighted combination of azure/gemini/cohere/fireworks),pool10_sparse56,10,greedy_mwfas,,no_change,True,1.0
repair_diagnostic,diagnostic_results.jsonl,scidocs|1b1aed7e508dce5e1c2d847ee69b8979e3be69d2|reviewer_concerns_branch_b|pool10_sparse56|azure,1b1aed7e508dce5e1c2d847ee69b8979e3be69d2,1b1aed7e508dce5e1c2d847ee69b8979e3be69d2,scidocs,azure,gpt-4.1-mini,pool10_sparse56,10,greedy_mwfas,,no_change,False,1.0
repair_diagnostic,diagnostic_results.jsonl,scidocs|1b1aed7e508dce5e1c2d847ee69b8979e3be69d2|reviewer_concerns_branch_b|pool10_sparse56|gemini,1b1aed7e508dce5e1c2d847ee69b8979e3be69d2,1b1aed7e508dce5e1c2d847ee69b8979e3be69d2,scidocs,gemini,gemini-2.5-flash,pool10_sparse56,10,greedy_mwfas,,no_change,False,1.0
repair_diagnostic,diagnostic_results.jsonl,scidocs|1b1aed7e508dce5e1c2d847ee69b8979e3be69d2|reviewer_concerns_branch_b|pool10_sparse56|cohere,1b1aed7e508dce5e1c2d847ee69b8979e3be69d2,1b1aed7e508dce5e1c2d847ee69b8979e3be69d2,scidocs,cohere,command-r-plus-08-2024,pool10_sparse56,10,greedy_mwfas,,no_change,False,1.0
repair_diagnostic,diagnostic_results.jsonl,scidocs|1b1aed7e508dce5e1c2d847ee69b8979e3be69d2|reviewer_concerns_branch_b|pool10_sparse56|fireworks,1b1aed7e508dce5e1c2d847ee69b8979e3be69d2,1b1aed7e508dce5e1c2d847ee69b8979e3be69d2,scidocs,fireworks,accounts/fireworks/models/gpt-oss-120b,pool10_sparse56,10,greedy_mwfas,,no_change,False,1.0
repair_diagnostic,diagnostic_results.jsonl,scidocs|1b1aed7e508dce5e1c2d847ee69b8979e3be69d2|reviewer_concerns_branch_b|pool10_sparse56|aggregate,1b1aed7e508dce5e1c2d847ee69b8979e3be69d2,1b1aed7e508dce5e1c2d847ee69b8979e3be69d2,scidocs,aggregate,derived (unweighted combination of azure/gemini/cohere/fireworks),pool10_sparse56,10,greedy_mwfas,,no_change,True,1.0
repair_diagnostic,diagnostic_results.jsonl,scidocs|9700939818a450d1bff3a3a29d71ef116d3a6a12|reviewer_concerns_branch_b|pool10_sparse56|azure,9700939818a450d1bff3a3a29d71ef116d3a6a12,9700939818a450d1bff3a3a29d71ef116d3a6a12,scidocs,azure,gpt-4.1-mini,pool10_sparse56,10,greedy_mwfas,,harms,True,0.9284591831945489
repair_diagnostic,diagnostic_results.jsonl,scidocs|9700939818a450d1bff3a3a29d71ef116d3a6a12|reviewer_concerns_branch_b|pool10_sparse56|gemini,9700939818a450d1bff3a3a29d71ef116d3a6a12,9700939818a450d1bff3a3a29d71ef116d3a6a12,scidocs,gemini,gemini-2.5-flash,pool10_sparse56,10,greedy_mwfas,,no_change,True,0.8748551918782664
repair_diagnostic,diagnostic_results.jsonl,scidocs|9700939818a450d1bff3a3a29d71ef116d3a6a12|reviewer_concerns_branch_b|pool10_sparse56|cohere,9700939818a450d1bff3a3a29d71ef116d3a6a12,9700939818a450d1bff3a3a29d71ef116d3a6a12,scidocs,cohere,command-r-plus-08-2024,pool10_sparse56,10,greedy_mwfas,,no_change,True,0.8502983370860306
repair_diagnostic,diagnostic_results.jsonl,scidocs|9700939818a450d1bff3a3a29d71ef116d3a6a12|reviewer_concerns_branch_b|pool10_sparse56|fireworks,9700939818a450d1bff3a3a29d71ef116d3a6a12,9700939818a450d1bff3a3a29d71ef116d3a6a12,scidocs,fireworks,accounts/fireworks/models/gpt-oss-120b,pool10_sparse56,10,greedy_mwfas,,no_change,False,0.8275263202178935
repair_diagnostic,diagnostic_results.jsonl,scidocs|9700939818a450d1bff3a3a29d71ef116d3a6a12|reviewer_concerns_branch_b|pool10_sparse56|aggregate,9700939818a450d1bff3a3a29d71ef116d3a6a12,9700939818a450d1bff3a3a29d71ef116d3a6a12,scidocs,aggregate,derived (unweighted combination of azure/gemini/cohere/fireworks),pool10_sparse56,10,greedy_mwfas,,harms,True,0.8442380676954223
repair_diagnostic,diagnostic_results.jsonl,fiqa|11039|reviewer_concerns_branch_b|pool10_sparse56|azure,11039,11039,fiqa,azure,gpt-4.1-mini,pool10_sparse56,10,greedy_mwfas,,no_change,True,0.9202054614375518
repair_diagnostic,diagnostic_results.jsonl,fiqa|11039|reviewer_concerns_branch_b|pool10_sparse56|gemini,11039,11039,fiqa,gemini,gemini-2.5-flash,pool10_sparse56,10,greedy_mwfas,,no_change,True,0.9202054614375518
repair_diagnostic,diagnostic_results.jsonl,fiqa|11039|reviewer_concerns_branch_b|pool10_sparse56|cohere,11039,11039,fiqa,cohere,command-r-plus-08-2024,pool10_sparse56,10,greedy_mwfas,,no_change,False,0.9156857657441143
repair_diagnostic,diagnostic_results.jsonl,fiqa|11039|reviewer_concerns_branch_b|pool10_sparse56|fireworks,11039,11039,fiqa,fireworks,accounts/fireworks/models/gpt-oss-120b,pool10_sparse56,10,greedy_mwfas,,no_change,True,0.9202054614375518
repair_diagnostic,diagnostic_results.jsonl,fiqa|11039|reviewer_concerns_branch_b|pool10_sparse56|aggregate,11039,11039,fiqa,aggregate,derived (unweighted combination of azure/gemini/cohere/fireworks),pool10_sparse56,10,greedy_mwfas,,no_change,True,0.9202054614375518
repair_diagnostic,diagnostic_results.jsonl,fiqa|2377|reviewer_concerns_branch_b|pool10_sparse56|azure,2377,2377,fiqa,azure,gpt-4.1-mini,pool10_sparse56,10,greedy_mwfas,,no_change,False,0.800693766409882
repair_diagnostic,diagnostic_results.jsonl,fiqa|2377|reviewer_concerns_branch_b|pool10_sparse56|gemini,2377,2377,fiqa,gemini,gemini-2.5-flash,pool10_sparse56,10,greedy_mwfas,,no_change,True,0.800693766409882
repair_diagnostic,diagnostic_results.jsonl,fiqa|2377|reviewer_concerns_branch_b|pool10_sparse56|cohere,2377,2377,fiqa,cohere,command-r-plus-08-2024,pool10_sparse56,10,greedy_mwfas,,no_change,False,0.800693766409882
repair_diagnostic,diagnostic_results.jsonl,fiqa|2377|reviewer_concerns_branch_b|pool10_sparse56|fireworks,2377,2377,fiqa,fireworks,accounts/fireworks/models/gpt-oss-120b,pool10_sparse56,10,greedy_mwfas,,no_change,False,0.7967610662472993
repair_diagnostic,diagnostic_results.jsonl,fiqa|2377|reviewer_concerns_branch_b|pool10_sparse56|aggregate,2377,2377,fiqa,aggregate,derived (unweighted combination of azure/gemini/cohere/fireworks),pool10_sparse56,10,greedy_mwfas,,no_change,True,0.800693766409882
repair_diagnostic,diagnostic_results.jsonl,fiqa|4002|reviewer_concerns_branch_b|pool10_sparse56|azure,4002,4002,fiqa,azure,gpt-4.1-mini,pool10_sparse56,10,greedy_mwfas,,no_change,False,0.8508957228074242
repair_diagnostic,diagnostic_results.jsonl,fiqa|4002|reviewer_concerns_branch_b|pool10_sparse56|gemini,4002,4002,fiqa,gemini,gemini-2.5-flash,pool10_sparse56,10,greedy_mwfas,,no_change,False,0.8508957228074242
repair_diagnostic,diagnostic_results.jsonl,fiqa|4002|reviewer_concerns_branch_b|pool10_sparse56|cohere,4002,4002,fiqa,cohere,command-r-plus-08-2024,pool10_sparse56,10,greedy_mwfas,,no_change,False,0.8508957228074242
repair_diagnostic,diagnostic_results.jsonl,fiqa|4002|reviewer_concerns_branch_b|pool10_sparse56|fireworks,4002,4002,fiqa,fireworks,accounts/fireworks/models/gpt-oss-120b,pool10_sparse56,10,greedy_mwfas,,no_change,False,0.8508957228074242
repair_diagnostic,diagnostic_results.jsonl,fiqa|4002|reviewer_concerns_branch_b|pool10_sparse56|aggregate,4002,4002,fiqa,aggregate,derived (unweighted combination of azure/gemini/cohere/fireworks),pool10_sparse56,10,greedy_mwfas,,no_change,True,0.8508957228074242
repair_frontier,checkpoint/frontier_results.jsonl,pool6_pilot|pool6_original|scidocs|0674058618d04def58c79a0b28174301ef591433|azure,0674058618d04def58c79a0b28174301ef591433,0674058618d04def58c79a0b28174301ef591433,scidocs,azure,gpt-4.1-mini,pool6_original,,incumbent,,,False,
repair_frontier,checkpoint/frontier_results.jsonl,pool6_pilot|pool6_original|scidocs|0674058618d04def58c79a0b28174301ef591433|gemini,0674058618d04def58c79a0b28174301ef591433,0674058618d04def58c79a0b28174301ef591433,scidocs,gemini,gemini-2.5-flash,pool6_original,,incumbent,,,False,
repair_frontier,checkpoint/frontier_results.jsonl,pool6_pilot|pool6_original|scidocs|0674058618d04def58c79a0b28174301ef591433|cohere,0674058618d04def58c79a0b28174301ef591433,0674058618d04def58c79a0b28174301ef591433,scidocs,cohere,command-r-plus-08-2024,pool6_original,,incumbent,,,False,
repair_frontier,checkpoint/frontier_results.jsonl,pool6_pilot|pool6_original|scidocs|0674058618d04def58c79a0b28174301ef591433|fireworks,0674058618d04def58c79a0b28174301ef591433,0674058618d04def58c79a0b28174301ef591433,scidocs,fireworks,accounts/fireworks/models/gpt-oss-120b,pool6_original,,incumbent,,,False,
repair_frontier,checkpoint/frontier_results.jsonl,pool6_pilot|pool6_original|scidocs|0674058618d04def58c79a0b28174301ef591433|aggregate,0674058618d04def58c79a0b28174301ef591433,0674058618d04def58c79a0b28174301ef591433,scidocs,aggregate,derived (unweighted combination of azure/gemini/cohere/fireworks),pool6_original,,incumbent,,,True,
repair_frontier,checkpoint/frontier_results.jsonl,pool6_pilot|pool6_original|scidocs|0674058618d04def58c79a0b28174301ef591433|aggregate,0674058618d04def58c79a0b28174301ef591433,0674058618d04def58c79a0b28174301ef591433,scidocs,aggregate,derived (unweighted combination of azure/gemini/cohere/fireworks),pool6_original,,alt_extraction_borda,,,True,
repair_frontier,checkpoint/frontier_results.jsonl,pool6_pilot|pool6_original|scidocs|1b1aed7e508dce5e1c2d847ee69b8979e3be69d2|azure,1b1aed7e508dce5e1c2d847ee69b8979e3be69d2,1b1aed7e508dce5e1c2d847ee69b8979e3be69d2,scidocs,azure,gpt-4.1-mini,pool6_original,,incumbent,,,False,
repair_frontier,checkpoint/frontier_results.jsonl,pool6_pilot|pool6_original|scidocs|1b1aed7e508dce5e1c2d847ee69b8979e3be69d2|gemini,1b1aed7e508dce5e1c2d847ee69b8979e3be69d2,1b1aed7e508dce5e1c2d847ee69b8979e3be69d2,scidocs,gemini,gemini-2.5-flash,pool6_original,,incumbent,,,False,
repair_frontier,checkpoint/frontier_results.jsonl,pool6_pilot|pool6_original|scidocs|1b1aed7e508dce5e1c2d847ee69b8979e3be69d2|cohere,1b1aed7e508dce5e1c2d847ee69b8979e3be69d2,1b1aed7e508dce5e1c2d847ee69b8979e3be69d2,scidocs,cohere,command-r-plus-08-2024,pool6_original,,incumbent,,,False,
repair_frontier,checkpoint/frontier_results.jsonl,pool6_pilot|pool6_original|scidocs|1b1aed7e508dce5e1c2d847ee69b8979e3be69d2|fireworks,1b1aed7e508dce5e1c2d847ee69b8979e3be69d2,1b1aed7e508dce5e1c2d847ee69b8979e3be69d2,scidocs,fireworks,accounts/fireworks/models/gpt-oss-120b,pool6_original,,incumbent,,,True,
