dataset,query_id,flip_prob,method,ndcg_at_k
hotpotqa,5aba89d555429901930fa816,0.0,borda,1.0
hotpotqa,5aba89d555429901930fa816,0.0,copeland_unrepaired,1.0
hotpotqa,5aba89d555429901930fa816,0.0,pagerank,1.0
hotpotqa,5aba89d555429901930fa816,0.0,greedy_fas_topological,1.0
hotpotqa,5aba89d555429901930fa816,0.0,greedy_fas_weighted_balance,1.0
hotpotqa,5aba89d555429901930fa816,0.0,greedy_fas_copeland,1.0
hotpotqa,5aba89d555429901930fa816,0.0,bt_aggregation,1.0
hotpotqa,5aba89d555429901930fa816,0.0,win_rate_aggregation,1.0
hotpotqa,5aba89d555429901930fa816,0.0,markov_aggregation,1.0
hotpotqa,5aba89d555429901930fa816,0.0,tournament_sort_aggregation,1.0
hotpotqa,5adf9dc3554299025d62a2e6,0.0,score_sum,1.0
hotpotqa,5adf9dc3554299025d62a2e6,0.0,borda,1.0
hotpotqa,5adf9dc3554299025d62a2e6,0.0,copeland_unrepaired,1.0
hotpotqa,5adf9dc3554299025d62a2e6,0.0,pagerank,1.0
hotpotqa,5adf9dc3554299025d62a2e6,0.0,greedy_fas_topological,1.0
hotpotqa,5adf9dc3554299025d62a2e6,0.0,greedy_fas_weighted_balance,1.0
hotpotqa,5adf9dc3554299025d62a2e6,0.0,greedy_fas_copeland,1.0
hotpotqa,5adf9dc3554299025d62a2e6,0.0,bt_aggregation,1.0
hotpotqa,5adf9dc3554299025d62a2e6,0.0,win_rate_aggregation,1.0
hotpotqa,5adf9dc3554299025d62a2e6,0.0,markov_aggregation,1.0
hotpotqa,5adf9dc3554299025d62a2e6,0.0,tournament_sort_aggregation,1.0
hotpotqa,5a711ef85542994082a3e5ac,0.0,score_sum,1.0
hotpotqa,5a711ef85542994082a3e5ac,0.0,borda,1.0
hotpotqa,5a711ef85542994082a3e5ac,0.0,copeland_unrepaired,1.0
hotpotqa,5a711ef85542994082a3e5ac,0.0,pagerank,1.0
hotpotqa,5a711ef85542994082a3e5ac,0.0,greedy_fas_topological,1.0
hotpotqa,5a711ef85542994082a3e5ac,0.0,greedy_fas_weighted_balance,1.0
hotpotqa,5a711ef85542994082a3e5ac,0.0,greedy_fas_copeland,1.0
hotpotqa,5a711ef85542994082a3e5ac,0.0,bt_aggregation,1.0
hotpotqa,5a711ef85542994082a3e5ac,0.0,win_rate_aggregation,1.0
hotpotqa,5a711ef85542994082a3e5ac,0.0,markov_aggregation,1.0
hotpotqa,5a711ef85542994082a3e5ac,0.0,tournament_sort_aggregation,1.0
hotpotqa,5ab53436554299637185c504,0.0,score_sum,1.0
hotpotqa,5ab53436554299637185c504,0.0,borda,1.0
hotpotqa,5ab53436554299637185c504,0.0,copeland_unrepaired,1.0
hotpotqa,5ab53436554299637185c504,0.0,pagerank,1.0
hotpotqa,5ab53436554299637185c504,0.0,greedy_fas_topological,1.0
hotpotqa,5ab53436554299637185c504,0.0,greedy_fas_weighted_balance,1.0
hotpotqa,5ab53436554299637185c504,0.0,greedy_fas_copeland,1.0
hotpotqa,5ab53436554299637185c504,0.0,bt_aggregation,1.0
hotpotqa,5ab53436554299637185c504,0.0,win_rate_aggregation,1.0
hotpotqa,5ab53436554299637185c504,0.0,markov_aggregation,1.0
hotpotqa,5ab53436554299637185c504,0.0,tournament_sort_aggregation,1.0
hotpotqa,5ae8027d5542993210984031,0.0,score_sum,1.0
hotpotqa,5ae8027d5542993210984031,0.0,borda,1.0
hotpotqa,5ae8027d5542993210984031,0.0,copeland_unrepaired,1.0
hotpotqa,5ae8027d5542993210984031,0.0,pagerank,1.0
hotpotqa,5ae8027d5542993210984031,0.0,greedy_fas_topological,1.0
hotpotqa,5ae8027d5542993210984031,0.0,greedy_fas_weighted_balance,1.0
hotpotqa,5ae8027d5542993210984031,0.0,greedy_fas_copeland,1.0
hotpotqa,5ae8027d5542993210984031,0.0,bt_aggregation,1.0
hotpotqa,5ae8027d5542993210984031,0.0,win_rate_aggregation,1.0
hotpotqa,5ae8027d5542993210984031,0.0,markov_aggregation,1.0
hotpotqa,5ae8027d5542993210984031,0.0,tournament_sort_aggregation,1.0
hotpotqa,5a728b1c5542992359bc30e0,0.0,score_sum,1.0
hotpotqa,5a728b1c5542992359bc30e0,0.0,borda,1.0
hotpotqa,5a728b1c5542992359bc30e0,0.0,copeland_unrepaired,1.0
hotpotqa,5a728b1c5542992359bc30e0,0.0,pagerank,1.0
hotpotqa,5a728b1c5542992359bc30e0,0.0,greedy_fas_topological,1.0
hotpotqa,5a728b1c5542992359bc30e0,0.0,greedy_fas_weighted_balance,1.0
hotpotqa,5a728b1c5542992359bc30e0,0.0,greedy_fas_copeland,1.0
hotpotqa,5a728b1c5542992359bc30e0,0.0,bt_aggregation,1.0
hotpotqa,5a728b1c5542992359bc30e0,0.0,win_rate_aggregation,1.0
hotpotqa,5a728b1c5542992359bc30e0,0.0,markov_aggregation,1.0
hotpotqa,5a728b1c5542992359bc30e0,0.0,tournament_sort_aggregation,1.0
hotpotqa,5abc17555542993a06baf858,0.0,score_sum,1.0
hotpotqa,5abc17555542993a06baf858,0.0,borda,1.0
hotpotqa,5abc17555542993a06baf858,0.0,copeland_unrepaired,1.0
hotpotqa,5abc17555542993a06baf858,0.0,pagerank,1.0
hotpotqa,5abc17555542993a06baf858,0.0,greedy_fas_topological,1.0
hotpotqa,5abc17555542993a06baf858,0.0,greedy_fas_weighted_balance,1.0
hotpotqa,5abc17555542993a06baf858,0.0,greedy_fas_copeland,1.0
hotpotqa,5abc17555542993a06baf858,0.0,bt_aggregation,1.0
hotpotqa,5abc17555542993a06baf858,0.0,win_rate_aggregation,1.0
hotpotqa,5abc17555542993a06baf858,0.0,markov_aggregation,1.0
hotpotqa,5abc17555542993a06baf858,0.0,tournament_sort_aggregation,1.0
hotpotqa,5a7cef6955429909bec768ad,0.0,score_sum,1.0
hotpotqa,5a7cef6955429909bec768ad,0.0,borda,1.0
hotpotqa,5a7cef6955429909bec768ad,0.0,copeland_unrepaired,1.0
hotpotqa,5a7cef6955429909bec768ad,0.0,pagerank,1.0
hotpotqa,5a7cef6955429909bec768ad,0.0,greedy_fas_topological,1.0
hotpotqa,5a7cef6955429909bec768ad,0.0,greedy_fas_weighted_balance,1.0
hotpotqa,5a7cef6955429909bec768ad,0.0,greedy_fas_copeland,1.0
hotpotqa,5a7cef6955429909bec768ad,0.0,bt_aggregation,1.0
hotpotqa,5a7cef6955429909bec768ad,0.0,win_rate_aggregation,1.0
hotpotqa,5a7cef6955429909bec768ad,0.0,markov_aggregation,1.0
hotpotqa,5a7cef6955429909bec768ad,0.0,tournament_sort_aggregation,1.0
hotpotqa,5a8809d755429938390d3ed6,0.0,score_sum,1.0
hotpotqa,5a8809d755429938390d3ed6,0.0,borda,1.0
hotpotqa,5a8809d755429938390d3ed6,0.0,copeland_unrepaired,1.0
hotpotqa,5a8809d755429938390d3ed6,0.0,pagerank,1.0
hotpotqa,5a8809d755429938390d3ed6,0.0,greedy_fas_topological,1.0
hotpotqa,5a8809d755429938390d3ed6,0.0,greedy_fas_weighted_balance,1.0
hotpotqa,5a8809d755429938390d3ed6,0.0,greedy_fas_copeland,1.0
hotpotqa,5a8809d755429938390d3ed6,0.0,bt_aggregation,1.0
hotpotqa,5a8809d755429938390d3ed6,0.0,win_rate_aggregation,1.0
hotpotqa,5a8809d755429938390d3ed6,0.0,markov_aggregation,1.0
hotpotqa,5a8809d755429938390d3ed6,0.0,tournament_sort_aggregation,1.0
hotpotqa,5ac51c2255429924173fb5b4,0.0,score_sum,1.0
hotpotqa,5ac51c2255429924173fb5b4,0.0,borda,1.0
hotpotqa,5ac51c2255429924173fb5b4,0.0,copeland_unrepaired,1.0
hotpotqa,5ac51c2255429924173fb5b4,0.0,pagerank,1.0
hotpotqa,5ac51c2255429924173fb5b4,0.0,greedy_fas_topological,1.0
hotpotqa,5ac51c2255429924173fb5b4,0.0,greedy_fas_weighted_balance,1.0
hotpotqa,5ac51c2255429924173fb5b4,0.0,greedy_fas_copeland,1.0
hotpotqa,5ac51c2255429924173fb5b4,0.0,bt_aggregation,1.0
hotpotqa,5ac51c2255429924173fb5b4,0.0,win_rate_aggregation,1.0
hotpotqa,5ac51c2255429924173fb5b4,0.0,markov_aggregation,1.0
hotpotqa,5ac51c2255429924173fb5b4,0.0,tournament_sort_aggregation,1.0
hotpotqa,5a8078e95542992bc0c4a72c,0.0,score_sum,1.0
hotpotqa,5a8078e95542992bc0c4a72c,0.0,borda,1.0
hotpotqa,5a8078e95542992bc0c4a72c,0.0,copeland_unrepaired,1.0
hotpotqa,5a8078e95542992bc0c4a72c,0.0,pagerank,1.0
hotpotqa,5a8078e95542992bc0c4a72c,0.0,greedy_fas_topological,1.0
hotpotqa,5a8078e95542992bc0c4a72c,0.0,greedy_fas_weighted_balance,1.0
hotpotqa,5a8078e95542992bc0c4a72c,0.0,greedy_fas_copeland,1.0
hotpotqa,5a8078e95542992bc0c4a72c,0.0,bt_aggregation,1.0
hotpotqa,5a8078e95542992bc0c4a72c,0.0,win_rate_aggregation,1.0
hotpotqa,5a8078e95542992bc0c4a72c,0.0,markov_aggregation,1.0
hotpotqa,5a8078e95542992bc0c4a72c,0.0,tournament_sort_aggregation,1.0
hotpotqa,5a77321355429972597f1493,0.0,score_sum,1.0
hotpotqa,5a77321355429972597f1493,0.0,borda,1.0
hotpotqa,5a77321355429972597f1493,0.0,copeland_unrepaired,1.0
hotpotqa,5a77321355429972597f1493,0.0,pagerank,1.0
hotpotqa,5a77321355429972597f1493,0.0,greedy_fas_topological,1.0
hotpotqa,5a77321355429972597f1493,0.0,greedy_fas_weighted_balance,1.0
hotpotqa,5a77321355429972597f1493,0.0,greedy_fas_copeland,1.0
hotpotqa,5a77321355429972597f1493,0.0,bt_aggregation,1.0
hotpotqa,5a77321355429972597f1493,0.0,win_rate_aggregation,1.0
hotpotqa,5a77321355429972597f1493,0.0,markov_aggregation,1.0
hotpotqa,5a77321355429972597f1493,0.0,tournament_sort_aggregation,1.0
hotpotqa,5ade86b255429939a52fe8e0,0.0,score_sum,1.0
hotpotqa,5ade86b255429939a52fe8e0,0.0,borda,1.0
hotpotqa,5ade86b255429939a52fe8e0,0.0,copeland_unrepaired,1.0
hotpotqa,5ade86b255429939a52fe8e0,0.0,pagerank,1.0
hotpotqa,5ade86b255429939a52fe8e0,0.0,greedy_fas_topological,1.0
hotpotqa,5ade86b255429939a52fe8e0,0.0,greedy_fas_weighted_balance,1.0
hotpotqa,5ade86b255429939a52fe8e0,0.0,greedy_fas_copeland,1.0
hotpotqa,5ade86b255429939a52fe8e0,0.0,bt_aggregation,1.0
hotpotqa,5ade86b255429939a52fe8e0,0.0,win_rate_aggregation,1.0
hotpotqa,5ade86b255429939a52fe8e0,0.0,markov_aggregation,1.0
hotpotqa,5ade86b255429939a52fe8e0,0.0,tournament_sort_aggregation,1.0
hotpotqa,5a7bbb64554299042af8f7cc,0.0,score_sum,1.0
hotpotqa,5a7bbb64554299042af8f7cc,0.0,borda,1.0
hotpotqa,5a7bbb64554299042af8f7cc,0.0,copeland_unrepaired,1.0
hotpotqa,5a7bbb64554299042af8f7cc,0.0,pagerank,1.0
hotpotqa,5a7bbb64554299042af8f7cc,0.0,greedy_fas_topological,1.0
hotpotqa,5a7bbb64554299042af8f7cc,0.0,greedy_fas_weighted_balance,1.0
hotpotqa,5a7bbb64554299042af8f7cc,0.0,greedy_fas_copeland,1.0
hotpotqa,5a7bbb64554299042af8f7cc,0.0,bt_aggregation,1.0
hotpotqa,5a7bbb64554299042af8f7cc,0.0,win_rate_aggregation,1.0
hotpotqa,5a7bbb64554299042af8f7cc,0.0,markov_aggregation,1.0
hotpotqa,5a7bbb64554299042af8f7cc,0.0,tournament_sort_aggregation,1.0
hotpotqa,5ae74890554299572ea547af,0.0,score_sum,1.0
hotpotqa,5ae74890554299572ea547af,0.0,borda,1.0
hotpotqa,5ae74890554299572ea547af,0.0,copeland_unrepaired,1.0
hotpotqa,5ae74890554299572ea547af,0.0,pagerank,1.0
hotpotqa,5ae74890554299572ea547af,0.0,greedy_fas_topological,1.0
hotpotqa,5ae74890554299572ea547af,0.0,greedy_fas_weighted_balance,1.0
hotpotqa,5ae74890554299572ea547af,0.0,greedy_fas_copeland,1.0
hotpotqa,5ae74890554299572ea547af,0.0,bt_aggregation,1.0
hotpotqa,5ae74890554299572ea547af,0.0,win_rate_aggregation,1.0
hotpotqa,5ae74890554299572ea547af,0.0,markov_aggregation,1.0
hotpotqa,5ae74890554299572ea547af,0.0,tournament_sort_aggregation,1.0
hotpotqa,5a79c9c05542994bb94570a5,0.0,score_sum,1.0
hotpotqa,5a79c9c05542994bb94570a5,0.0,borda,1.0
hotpotqa,5a79c9c05542994bb94570a5,0.0,copeland_unrepaired,1.0
hotpotqa,5a79c9c05542994bb94570a5,0.0,pagerank,1.0
hotpotqa,5a79c9c05542994bb94570a5,0.0,greedy_fas_topological,1.0
hotpotqa,5a79c9c05542994bb94570a5,0.0,greedy_fas_weighted_balance,1.0
hotpotqa,5a79c9c05542994bb94570a5,0.0,greedy_fas_copeland,1.0
hotpotqa,5a79c9c05542994bb94570a5,0.0,bt_aggregation,1.0
hotpotqa,5a79c9c05542994bb94570a5,0.0,win_rate_aggregation,1.0
hotpotqa,5a79c9c05542994bb94570a5,0.0,markov_aggregation,1.0
hotpotqa,5a79c9c05542994bb94570a5,0.0,tournament_sort_aggregation,1.0
hotpotqa,5a87191155429960ec39b73d,0.0,score_sum,1.0
hotpotqa,5a87191155429960ec39b73d,0.0,borda,1.0
hotpotqa,5a87191155429960ec39b73d,0.0,copeland_unrepaired,1.0
hotpotqa,5a87191155429960ec39b73d,0.0,pagerank,1.0
hotpotqa,5a87191155429960ec39b73d,0.0,greedy_fas_topological,1.0
hotpotqa,5a87191155429960ec39b73d,0.0,greedy_fas_weighted_balance,1.0
hotpotqa,5a87191155429960ec39b73d,0.0,greedy_fas_copeland,1.0
hotpotqa,5a87191155429960ec39b73d,0.0,bt_aggregation,1.0
hotpotqa,5a87191155429960ec39b73d,0.0,win_rate_aggregation,1.0
hotpotqa,5a87191155429960ec39b73d,0.0,markov_aggregation,1.0
hotpotqa,5a87191155429960ec39b73d,0.0,tournament_sort_aggregation,1.0
hotpotqa,5abba581554299642a094af9,0.0,score_sum,1.0
hotpotqa,5abba581554299642a094af9,0.0,borda,1.0
hotpotqa,5abba581554299642a094af9,0.0,copeland_unrepaired,1.0
hotpotqa,5abba581554299642a094af9,0.0,pagerank,1.0
hotpotqa,5abba581554299642a094af9,0.0,greedy_fas_topological,1.0
hotpotqa,5abba581554299642a094af9,0.0,greedy_fas_weighted_balance,1.0
hotpotqa,5abba581554299642a094af9,0.0,greedy_fas_copeland,1.0
hotpotqa,5abba581554299642a094af9,0.0,bt_aggregation,1.0
hotpotqa,5abba581554299642a094af9,0.0,win_rate_aggregation,1.0
hotpotqa,5abba581554299642a094af9,0.0,markov_aggregation,1.0
hotpotqa,5abba581554299642a094af9,0.0,tournament_sort_aggregation,1.0
hotpotqa,5ab6c47e55429954757d3368,0.0,score_sum,1.0
hotpotqa,5ab6c47e55429954757d3368,0.0,borda,1.0
hotpotqa,5ab6c47e55429954757d3368,0.0,copeland_unrepaired,1.0
hotpotqa,5ab6c47e55429954757d3368,0.0,pagerank,1.0
hotpotqa,5ab6c47e55429954757d3368,0.0,greedy_fas_topological,1.0
hotpotqa,5ab6c47e55429954757d3368,0.0,greedy_fas_weighted_balance,1.0
hotpotqa,5ab6c47e55429954757d3368,0.0,greedy_fas_copeland,1.0
hotpotqa,5ab6c47e55429954757d3368,0.0,bt_aggregation,1.0
hotpotqa,5ab6c47e55429954757d3368,0.0,win_rate_aggregation,1.0
hotpotqa,5ab6c47e55429954757d3368,0.0,markov_aggregation,1.0
hotpotqa,5ab6c47e55429954757d3368,0.0,tournament_sort_aggregation,1.0
hotpotqa,5a81df7d55429926c1cdadaa,0.0,score_sum,1.0
hotpotqa,5a81df7d55429926c1cdadaa,0.0,borda,1.0
hotpotqa,5a81df7d55429926c1cdadaa,0.0,copeland_unrepaired,1.0
hotpotqa,5a81df7d55429926c1cdadaa,0.0,pagerank,1.0
hotpotqa,5a81df7d55429926c1cdadaa,0.0,greedy_fas_topological,1.0
hotpotqa,5a81df7d55429926c1cdadaa,0.0,greedy_fas_weighted_balance,1.0
hotpotqa,5a81df7d55429926c1cdadaa,0.0,greedy_fas_copeland,1.0
hotpotqa,5a81df7d55429926c1cdadaa,0.0,bt_aggregation,1.0
hotpotqa,5a81df7d55429926c1cdadaa,0.0,win_rate_aggregation,1.0
hotpotqa,5a81df7d55429926c1cdadaa,0.0,markov_aggregation,1.0
hotpotqa,5a81df7d55429926c1cdadaa,0.0,tournament_sort_aggregation,1.0
hotpotqa,5ae30aa05542992decbdcdd7,0.0,score_sum,1.0
hotpotqa,5ae30aa05542992decbdcdd7,0.0,borda,1.0
hotpotqa,5ae30aa05542992decbdcdd7,0.0,copeland_unrepaired,1.0
hotpotqa,5ae30aa05542992decbdcdd7,0.0,pagerank,1.0
hotpotqa,5ae30aa05542992decbdcdd7,0.0,greedy_fas_topological,1.0
hotpotqa,5ae30aa05542992decbdcdd7,0.0,greedy_fas_weighted_balance,1.0
hotpotqa,5ae30aa05542992decbdcdd7,0.0,greedy_fas_copeland,1.0
hotpotqa,5ae30aa05542992decbdcdd7,0.0,bt_aggregation,1.0
hotpotqa,5ae30aa05542992decbdcdd7,0.0,win_rate_aggregation,1.0
hotpotqa,5ae30aa05542992decbdcdd7,0.0,markov_aggregation,1.0
hotpotqa,5ae30aa05542992decbdcdd7,0.0,tournament_sort_aggregation,1.0
hotpotqa,5a901e5c55429933b8a2047c,0.0,score_sum,1.0
hotpotqa,5a901e5c55429933b8a2047c,0.0,borda,1.0
hotpotqa,5a901e5c55429933b8a2047c,0.0,copeland_unrepaired,1.0
hotpotqa,5a901e5c55429933b8a2047c,0.0,pagerank,1.0
hotpotqa,5a901e5c55429933b8a2047c,0.0,greedy_fas_topological,1.0
hotpotqa,5a901e5c55429933b8a2047c,0.0,greedy_fas_weighted_balance,1.0
hotpotqa,5a901e5c55429933b8a2047c,0.0,greedy_fas_copeland,1.0
hotpotqa,5a901e5c55429933b8a2047c,0.0,bt_aggregation,1.0
hotpotqa,5a901e5c55429933b8a2047c,0.0,win_rate_aggregation,1.0
hotpotqa,5a901e5c55429933b8a2047c,0.0,markov_aggregation,1.0
hotpotqa,5a901e5c55429933b8a2047c,0.0,tournament_sort_aggregation,1.0
hotpotqa,5ac55ea55542993e66e82377,0.0,score_sum,1.0
hotpotqa,5ac55ea55542993e66e82377,0.0,borda,1.0
hotpotqa,5ac55ea55542993e66e82377,0.0,copeland_unrepaired,1.0
hotpotqa,5ac55ea55542993e66e82377,0.0,pagerank,1.0
hotpotqa,5ac55ea55542993e66e82377,0.0,greedy_fas_topological,1.0
hotpotqa,5ac55ea55542993e66e82377,0.0,greedy_fas_weighted_balance,1.0
hotpotqa,5ac55ea55542993e66e82377,0.0,greedy_fas_copeland,1.0
hotpotqa,5ac55ea55542993e66e82377,0.0,bt_aggregation,1.0
hotpotqa,5ac55ea55542993e66e82377,0.0,win_rate_aggregation,1.0
hotpotqa,5ac55ea55542993e66e82377,0.0,markov_aggregation,1.0
hotpotqa,5ac55ea55542993e66e82377,0.0,tournament_sort_aggregation,1.0
hotpotqa,5a835b88554299123d8c2101,0.0,score_sum,1.0
hotpotqa,5a835b88554299123d8c2101,0.0,borda,1.0
hotpotqa,5a835b88554299123d8c2101,0.0,copeland_unrepaired,1.0
hotpotqa,5a835b88554299123d8c2101,0.0,pagerank,1.0
hotpotqa,5a835b88554299123d8c2101,0.0,greedy_fas_topological,1.0
hotpotqa,5a835b88554299123d8c2101,0.0,greedy_fas_weighted_balance,1.0
hotpotqa,5a835b88554299123d8c2101,0.0,greedy_fas_copeland,1.0
hotpotqa,5a835b88554299123d8c2101,0.0,bt_aggregation,1.0
hotpotqa,5a835b88554299123d8c2101,0.0,win_rate_aggregation,1.0
hotpotqa,5a835b88554299123d8c2101,0.0,markov_aggregation,1.0
hotpotqa,5a835b88554299123d8c2101,0.0,tournament_sort_aggregation,1.0
hotpotqa,5abf931f5542990832d3a158,0.0,score_sum,1.0
hotpotqa,5abf931f5542990832d3a158,0.0,borda,1.0
hotpotqa,5abf931f5542990832d3a158,0.0,copeland_unrepaired,1.0
hotpotqa,5abf931f5542990832d3a158,0.0,pagerank,1.0
hotpotqa,5abf931f5542990832d3a158,0.0,greedy_fas_topological,1.0
hotpotqa,5abf931f5542990832d3a158,0.0,greedy_fas_weighted_balance,1.0
hotpotqa,5abf931f5542990832d3a158,0.0,greedy_fas_copeland,1.0
hotpotqa,5abf931f5542990832d3a158,0.0,bt_aggregation,1.0
hotpotqa,5abf931f5542990832d3a158,0.0,win_rate_aggregation,1.0
hotpotqa,5abf931f5542990832d3a158,0.0,markov_aggregation,1.0
hotpotqa,5abf931f5542990832d3a158,0.0,tournament_sort_aggregation,1.0
hotpotqa,5a73cad5554299623ed4ac5e,0.0,score_sum,1.0
hotpotqa,5a73cad5554299623ed4ac5e,0.0,borda,1.0
hotpotqa,5a73cad5554299623ed4ac5e,0.0,copeland_unrepaired,1.0
hotpotqa,5a73cad5554299623ed4ac5e,0.0,pagerank,1.0
hotpotqa,5a73cad5554299623ed4ac5e,0.0,greedy_fas_topological,1.0
hotpotqa,5a73cad5554299623ed4ac5e,0.0,greedy_fas_weighted_balance,1.0
hotpotqa,5a73cad5554299623ed4ac5e,0.0,greedy_fas_copeland,1.0
hotpotqa,5a73cad5554299623ed4ac5e,0.0,bt_aggregation,1.0
hotpotqa,5a73cad5554299623ed4ac5e,0.0,win_rate_aggregation,1.0
hotpotqa,5a73cad5554299623ed4ac5e,0.0,markov_aggregation,1.0
hotpotqa,5a73cad5554299623ed4ac5e,0.0,tournament_sort_aggregation,1.0
hotpotqa,5a76f22055429972597f13fa,0.0,score_sum,1.0
hotpotqa,5a76f22055429972597f13fa,0.0,borda,1.0
hotpotqa,5a76f22055429972597f13fa,0.0,copeland_unrepaired,1.0
hotpotqa,5a76f22055429972597f13fa,0.0,pagerank,1.0
hotpotqa,5a76f22055429972597f13fa,0.0,greedy_fas_topological,1.0
hotpotqa,5a76f22055429972597f13fa,0.0,greedy_fas_weighted_balance,1.0
hotpotqa,5a76f22055429972597f13fa,0.0,greedy_fas_copeland,1.0
hotpotqa,5a76f22055429972597f13fa,0.0,bt_aggregation,1.0
hotpotqa,5a76f22055429972597f13fa,0.0,win_rate_aggregation,1.0
hotpotqa,5a76f22055429972597f13fa,0.0,markov_aggregation,1.0
hotpotqa,5a76f22055429972597f13fa,0.0,tournament_sort_aggregation,1.0
hotpotqa,5ab7bf3f5542991d322237a8,0.0,score_sum,1.0
hotpotqa,5ab7bf3f5542991d322237a8,0.0,borda,1.0
hotpotqa,5ab7bf3f5542991d322237a8,0.0,copeland_unrepaired,1.0
hotpotqa,5ab7bf3f5542991d322237a8,0.0,pagerank,1.0
hotpotqa,5ab7bf3f5542991d322237a8,0.0,greedy_fas_topological,1.0
hotpotqa,5ab7bf3f5542991d322237a8,0.0,greedy_fas_weighted_balance,1.0
hotpotqa,5ab7bf3f5542991d322237a8,0.0,greedy_fas_copeland,1.0
hotpotqa,5ab7bf3f5542991d322237a8,0.0,bt_aggregation,1.0
hotpotqa,5ab7bf3f5542991d322237a8,0.0,win_rate_aggregation,1.0
hotpotqa,5ab7bf3f5542991d322237a8,0.0,markov_aggregation,1.0
hotpotqa,5ab7bf3f5542991d322237a8,0.0,tournament_sort_aggregation,1.0
hotpotqa,5abd6cb955429933744ab7cd,0.0,score_sum,1.0
hotpotqa,5abd6cb955429933744ab7cd,0.0,borda,1.0
hotpotqa,5abd6cb955429933744ab7cd,0.0,copeland_unrepaired,1.0
hotpotqa,5abd6cb955429933744ab7cd,0.0,pagerank,1.0
hotpotqa,5abd6cb955429933744ab7cd,0.0,greedy_fas_topological,1.0
hotpotqa,5abd6cb955429933744ab7cd,0.0,greedy_fas_weighted_balance,1.0
hotpotqa,5abd6cb955429933744ab7cd,0.0,greedy_fas_copeland,1.0
hotpotqa,5abd6cb955429933744ab7cd,0.0,bt_aggregation,1.0
hotpotqa,5abd6cb955429933744ab7cd,0.0,win_rate_aggregation,1.0
hotpotqa,5abd6cb955429933744ab7cd,0.0,markov_aggregation,1.0
hotpotqa,5abd6cb955429933744ab7cd,0.0,tournament_sort_aggregation,1.0
hotpotqa,5a81f85d55429926c1cdadca,0.0,score_sum,1.0
hotpotqa,5a81f85d55429926c1cdadca,0.0,borda,1.0
hotpotqa,5a81f85d55429926c1cdadca,0.0,copeland_unrepaired,1.0
hotpotqa,5a81f85d55429926c1cdadca,0.0,pagerank,1.0
hotpotqa,5a81f85d55429926c1cdadca,0.0,greedy_fas_topological,1.0
hotpotqa,5a81f85d55429926c1cdadca,0.0,greedy_fas_weighted_balance,1.0
hotpotqa,5a81f85d55429926c1cdadca,0.0,greedy_fas_copeland,1.0
hotpotqa,5a81f85d55429926c1cdadca,0.0,bt_aggregation,1.0
hotpotqa,5a81f85d55429926c1cdadca,0.0,win_rate_aggregation,1.0
hotpotqa,5a81f85d55429926c1cdadca,0.0,markov_aggregation,1.0
hotpotqa,5a81f85d55429926c1cdadca,0.0,tournament_sort_aggregation,1.0
hotpotqa,5a8e68b15542995085b3742d,0.0,score_sum,1.0
hotpotqa,5a8e68b15542995085b3742d,0.0,borda,1.0
hotpotqa,5a8e68b15542995085b3742d,0.0,copeland_unrepaired,1.0
hotpotqa,5a8e68b15542995085b3742d,0.0,pagerank,1.0
hotpotqa,5a8e68b15542995085b3742d,0.0,greedy_fas_topological,1.0
hotpotqa,5a8e68b15542995085b3742d,0.0,greedy_fas_weighted_balance,1.0
hotpotqa,5a8e68b15542995085b3742d,0.0,greedy_fas_copeland,1.0
hotpotqa,5a8e68b15542995085b3742d,0.0,bt_aggregation,1.0
hotpotqa,5a8e68b15542995085b3742d,0.0,win_rate_aggregation,1.0
hotpotqa,5a8e68b15542995085b3742d,0.0,markov_aggregation,1.0
hotpotqa,5a8e68b15542995085b3742d,0.0,tournament_sort_aggregation,1.0
hotpotqa,5abe9f7d5542997ec76fd331,0.0,score_sum,1.0
hotpotqa,5abe9f7d5542997ec76fd331,0.0,borda,1.0
hotpotqa,5abe9f7d5542997ec76fd331,0.0,copeland_unrepaired,1.0
hotpotqa,5abe9f7d5542997ec76fd331,0.0,pagerank,1.0
hotpotqa,5abe9f7d5542997ec76fd331,0.0,greedy_fas_topological,1.0
hotpotqa,5abe9f7d5542997ec76fd331,0.0,greedy_fas_weighted_balance,1.0
hotpotqa,5abe9f7d5542997ec76fd331,0.0,greedy_fas_copeland,1.0
hotpotqa,5abe9f7d5542997ec76fd331,0.0,bt_aggregation,1.0
hotpotqa,5abe9f7d5542997ec76fd331,0.0,win_rate_aggregation,1.0
hotpotqa,5abe9f7d5542997ec76fd331,0.0,markov_aggregation,1.0
hotpotqa,5abe9f7d5542997ec76fd331,0.0,tournament_sort_aggregation,1.0
hotpotqa,5a8db42f5542994ba4e3dd11,0.0,score_sum,1.0
hotpotqa,5a8db42f5542994ba4e3dd11,0.0,borda,1.0
hotpotqa,5a8db42f5542994ba4e3dd11,0.0,copeland_unrepaired,1.0
hotpotqa,5a8db42f5542994ba4e3dd11,0.0,pagerank,1.0
hotpotqa,5a8db42f5542994ba4e3dd11,0.0,greedy_fas_topological,1.0
hotpotqa,5a8db42f5542994ba4e3dd11,0.0,greedy_fas_weighted_balance,1.0
hotpotqa,5a8db42f5542994ba4e3dd11,0.0,greedy_fas_copeland,1.0
hotpotqa,5a8db42f5542994ba4e3dd11,0.0,bt_aggregation,1.0
