pool_id,dataset,regime,pair_name,n_queries,mean_delta_ndcg,bootstrap_ci_low,bootstrap_ci_high,bootstrap_fraction_means_gt_zero,paired_permutation_pvalue,holm_adjusted_pvalue,bh_adjusted_pvalue,reject_holm_0p05,reject_bh_0p05
neutral_round_robin_union,bright,ms2,balance_hybrid,50,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
neutral_round_robin_union,bright,ms2,copeland_graph,50,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
neutral_round_robin_union,bright,ms2,copeland_hybrid,50,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
neutral_round_robin_union,bright,ms2,markov_graph,50,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
neutral_round_robin_union,fiqa,ms1,balance_graph,120,0.004197064466554521,-0.0007655696906815683,0.01028878181920099,0.9445,0.1770822917708229,1.0,1.0,False,False
neutral_round_robin_union,fiqa,ms1,balance_hybrid,120,0.0012285540685019164,0.00012758710927920176,0.002766219487176885,0.9911,0.05729427057294271,1.0,1.0,False,False
neutral_round_robin_union,fiqa,ms1,copeland_graph,120,-0.0004914501566887005,-0.010769222672009722,0.008759595483179615,0.4672,0.929007099290071,1.0,1.0,False,False
neutral_round_robin_union,fiqa,ms1,copeland_hybrid,120,-0.006361822384757307,-0.01614885105556426,0.0012947086254102716,0.0604,0.17918208179182082,1.0,1.0,False,False
neutral_round_robin_union,fiqa,ms1,markov_graph,120,-0.0005785646904427823,-0.008747156092053126,0.005798129666275162,0.4674,0.9059094090590941,1.0,1.0,False,False
neutral_round_robin_union,fiqa,ms1_drop_mutual,balance_graph,120,0.0002158149500007908,-0.00015288632575459853,0.0008010515789436546,0.7279,0.7559244075592441,1.0,1.0,False,False
neutral_round_robin_union,fiqa,ms1_drop_mutual,balance_hybrid,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
neutral_round_robin_union,fiqa,ms1_drop_mutual,copeland_graph,120,-0.00029628467838136,-0.0008507329105916969,0.0002429980989733682,0.1357,0.32116788321167883,1.0,1.0,False,False
neutral_round_robin_union,fiqa,ms1_drop_mutual,copeland_hybrid,120,-0.00019068025624190965,-0.000556135324255989,0.00013701177188481332,0.1401,0.2853714628537146,1.0,1.0,False,False
neutral_round_robin_union,fiqa,ms1_drop_mutual,markov_graph,120,0.00014044830607560672,-4.49327463896601e-05,0.00043261518243869817,0.8814,0.37516248375162486,1.0,1.0,False,False
neutral_round_robin_union,fiqa,ms2,balance_graph,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
neutral_round_robin_union,fiqa,ms2,balance_hybrid,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
neutral_round_robin_union,fiqa,ms2,copeland_graph,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
neutral_round_robin_union,fiqa,ms2,copeland_hybrid,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
neutral_round_robin_union,fiqa,ms2,markov_graph,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
neutral_round_robin_union,hotpotqa,ms1,balance_graph,52,0.0028769740918926806,0.0,0.007297779161704831,0.8668,0.5029497050294971,1.0,1.0,False,False
neutral_round_robin_union,hotpotqa,ms1,balance_hybrid,52,0.0040821028134853604,-0.0008091368786352701,0.013055445319091351,0.6338,1.0,1.0,1.0,False,False
neutral_round_robin_union,hotpotqa,ms1,copeland_graph,52,0.008889979417137723,-0.014278372566489133,0.03319789555969409,0.7757,0.5007499250074993,1.0,1.0,False,False
neutral_round_robin_union,hotpotqa,ms1,copeland_hybrid,52,0.0032040127028233056,-0.0026342703319861636,0.013055445319091351,0.6326,1.0,1.0,1.0,False,False
neutral_round_robin_union,hotpotqa,ms1,markov_graph,52,0.010776898220554384,-0.004991279640945803,0.027394908730540988,0.9082,0.23247675232476753,1.0,1.0,False,False
neutral_round_robin_union,hotpotqa,ms1_drop_mutual,balance_graph,52,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
neutral_round_robin_union,hotpotqa,ms1_drop_mutual,balance_hybrid,52,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
neutral_round_robin_union,hotpotqa,ms1_drop_mutual,copeland_graph,52,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
neutral_round_robin_union,hotpotqa,ms1_drop_mutual,copeland_hybrid,52,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
neutral_round_robin_union,hotpotqa,ms1_drop_mutual,markov_graph,52,-0.007097504739010432,-0.021292514217031298,0.0,0.0,1.0,1.0,1.0,False,False
neutral_round_robin_union,hotpotqa,ms2,balance_graph,52,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
neutral_round_robin_union,hotpotqa,ms2,balance_hybrid,52,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
neutral_round_robin_union,hotpotqa,ms2,copeland_graph,52,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
neutral_round_robin_union,hotpotqa,ms2,copeland_hybrid,52,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
neutral_round_robin_union,hotpotqa,ms2,markov_graph,52,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
neutral_round_robin_union,scidocs,ms1,balance_graph,120,-0.0007040806404533926,-0.0056281985837036705,0.0042834215003130375,0.3752,0.7975202479752025,1.0,1.0,False,False
neutral_round_robin_union,scidocs,ms1,balance_hybrid,120,0.0007316276605839389,-0.0014560822246442481,0.003498646747210611,0.6966,0.642935706429357,1.0,1.0,False,False
neutral_round_robin_union,scidocs,ms1,copeland_graph,120,0.004183358774706105,-0.006341787846999933,0.015400942803618764,0.7735,0.4567543245675432,1.0,1.0,False,False
neutral_round_robin_union,scidocs,ms1,copeland_hybrid,120,0.0002472024000304528,-0.0053792001434152205,0.0053006102773380465,0.5554,0.9324067593240676,1.0,1.0,False,False
neutral_round_robin_union,scidocs,ms1,markov_graph,120,0.004297171454769738,-0.0007896953008286934,0.010710755893221268,0.9456,0.16418358164183583,1.0,1.0,False,False
neutral_round_robin_union,scidocs,ms1_drop_mutual,balance_graph,120,4.801614988497645e-05,-0.00039644180377615076,0.000476721667880583,0.5951,0.8316168383161684,1.0,1.0,False,False
neutral_round_robin_union,scidocs,ms1_drop_mutual,balance_hybrid,120,-0.0001789035493102803,-0.00044725887327570074,0.0,0.0,0.49065093490650935,1.0,1.0,False,False
neutral_round_robin_union,scidocs,ms1_drop_mutual,copeland_graph,120,0.0015838074001479643,-0.0003845829618829588,0.004412659870870501,0.9238,0.2313768623137686,1.0,1.0,False,False
neutral_round_robin_union,scidocs,ms1_drop_mutual,copeland_hybrid,120,5.082854353814503e-05,-0.0010023522918001303,0.000997848435586512,0.5644,0.933006699330067,1.0,1.0,False,False
neutral_round_robin_union,scidocs,ms1_drop_mutual,markov_graph,120,-0.000303058766519262,-0.0016891246510736277,0.0011227590578620412,0.3281,0.6674332566743326,1.0,1.0,False,False
neutral_round_robin_union,scidocs,ms2,balance_graph,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
neutral_round_robin_union,scidocs,ms2,balance_hybrid,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
neutral_round_robin_union,scidocs,ms2,copeland_graph,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
neutral_round_robin_union,scidocs,ms2,copeland_hybrid,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
neutral_round_robin_union,scidocs,ms2,markov_graph,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
