axis,protocol,protocol_label,pool_id,dataset,regime,pair_name,pair_family,n_queries,no_cycle,cycle_but_repair_inactive,repair_inactive_on_ranking,ranking_changed_metric_stable,metric_changed,no_cycle_fraction,cycle_but_repair_inactive_fraction,repair_inactive_on_ranking_fraction,ranking_changed_metric_stable_fraction,metric_changed_fraction
protocol,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),rrf_union_topk,fiqa,ms1,balance_graph,graph,120,4,0,14,90,12,0.03333333333333333,0.0,0.11666666666666667,0.75,0.1
protocol,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),rrf_union_topk,fiqa,ms1,markov_graph,graph,120,4,0,5,88,23,0.03333333333333333,0.0,0.041666666666666664,0.7333333333333333,0.19166666666666668
protocol,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),rrf_union_topk,fiqa,ms1,copeland_hybrid,hybrid,120,4,0,17,85,14,0.03333333333333333,0.0,0.14166666666666666,0.7083333333333334,0.11666666666666667
protocol,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),rrf_union_topk,fiqa,ms1,balance_hybrid,hybrid,120,4,0,47,64,5,0.03333333333333333,0.0,0.39166666666666666,0.5333333333333333,0.041666666666666664
protocol,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),rrf_union_topk,fiqa,ms1_drop_mutual,copeland_graph,graph,120,87,0,8,22,3,0.725,0.0,0.06666666666666667,0.18333333333333332,0.025
protocol,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),rrf_union_topk,fiqa,ms1_drop_mutual,balance_graph,graph,120,87,0,17,14,2,0.725,0.0,0.14166666666666666,0.11666666666666667,0.016666666666666666
protocol,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),rrf_union_topk,fiqa,ms1_drop_mutual,markov_graph,graph,120,87,0,5,27,1,0.725,0.0,0.041666666666666664,0.225,0.008333333333333333
protocol,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),rrf_union_topk,fiqa,ms1_drop_mutual,copeland_hybrid,hybrid,120,87,0,20,13,0,0.725,0.0,0.16666666666666666,0.10833333333333334,0.0
protocol,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),rrf_union_topk,fiqa,ms1_drop_mutual,balance_hybrid,hybrid,120,87,0,25,8,0,0.725,0.0,0.20833333333333334,0.06666666666666667,0.0
protocol,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),rrf_union_topk,hotpotqa,ms2,copeland_graph,graph,52,52,0,0,0,0,1.0,0.0,0.0,0.0,0.0
protocol,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),rrf_union_topk,hotpotqa,ms2,balance_graph,graph,52,52,0,0,0,0,1.0,0.0,0.0,0.0,0.0
protocol,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),rrf_union_topk,hotpotqa,ms2,markov_graph,graph,52,52,0,0,0,0,1.0,0.0,0.0,0.0,0.0
protocol,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),rrf_union_topk,hotpotqa,ms2,copeland_hybrid,hybrid,52,52,0,0,0,0,1.0,0.0,0.0,0.0,0.0
protocol,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),rrf_union_topk,hotpotqa,ms2,balance_hybrid,hybrid,52,52,0,0,0,0,1.0,0.0,0.0,0.0,0.0
protocol,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),rrf_union_topk,hotpotqa,ms1,copeland_graph,graph,52,30,0,3,13,6,0.5769230769230769,0.0,0.057692307692307696,0.25,0.11538461538461539
protocol,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),rrf_union_topk,hotpotqa,ms1,balance_graph,graph,52,30,0,12,9,1,0.5769230769230769,0.0,0.23076923076923078,0.17307692307692307,0.019230769230769232
protocol,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),rrf_union_topk,hotpotqa,ms1,markov_graph,graph,52,30,0,6,12,4,0.5769230769230769,0.0,0.11538461538461539,0.23076923076923078,0.07692307692307693
protocol,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),rrf_union_topk,hotpotqa,ms1,copeland_hybrid,hybrid,52,30,0,11,9,2,0.5769230769230769,0.0,0.21153846153846154,0.17307692307692307,0.038461538461538464
protocol,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),rrf_union_topk,hotpotqa,ms1,balance_hybrid,hybrid,52,30,0,13,8,1,0.5769230769230769,0.0,0.25,0.15384615384615385,0.019230769230769232
protocol,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),rrf_union_topk,hotpotqa,ms1_drop_mutual,copeland_graph,graph,52,52,0,0,0,0,1.0,0.0,0.0,0.0,0.0
protocol,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),rrf_union_topk,hotpotqa,ms1_drop_mutual,balance_graph,graph,52,52,0,0,0,0,1.0,0.0,0.0,0.0,0.0
protocol,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),rrf_union_topk,hotpotqa,ms1_drop_mutual,markov_graph,graph,52,52,0,0,0,0,1.0,0.0,0.0,0.0,0.0
protocol,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),rrf_union_topk,hotpotqa,ms1_drop_mutual,copeland_hybrid,hybrid,52,52,0,0,0,0,1.0,0.0,0.0,0.0,0.0
protocol,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),rrf_union_topk,hotpotqa,ms1_drop_mutual,balance_hybrid,hybrid,52,52,0,0,0,0,1.0,0.0,0.0,0.0,0.0
protocol,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),rrf_union_topk,bright,ms2,copeland_graph,graph,50,50,0,0,0,0,1.0,0.0,0.0,0.0,0.0
protocol,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),rrf_union_topk,bright,ms2,balance_graph,graph,50,50,0,0,0,0,1.0,0.0,0.0,0.0,0.0
protocol,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),rrf_union_topk,bright,ms2,markov_graph,graph,50,50,0,0,0,0,1.0,0.0,0.0,0.0,0.0
protocol,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),rrf_union_topk,bright,ms2,copeland_hybrid,hybrid,50,50,0,0,0,0,1.0,0.0,0.0,0.0,0.0
protocol,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),rrf_union_topk,bright,ms2,balance_hybrid,hybrid,50,50,0,0,0,0,1.0,0.0,0.0,0.0,0.0
protocol,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),rrf_union_topk,bright,ms1,copeland_graph,graph,50,4,0,6,15,25,0.08,0.0,0.12,0.3,0.5
protocol,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),rrf_union_topk,bright,ms1,balance_graph,graph,50,4,0,9,22,15,0.08,0.0,0.18,0.44,0.3
protocol,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),rrf_union_topk,bright,ms1,markov_graph,graph,50,4,0,3,19,24,0.08,0.0,0.06,0.38,0.48
protocol,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),rrf_union_topk,bright,ms1,copeland_hybrid,hybrid,50,4,0,12,19,15,0.08,0.0,0.24,0.38,0.3
protocol,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),rrf_union_topk,bright,ms1,balance_hybrid,hybrid,50,4,0,22,13,11,0.08,0.0,0.44,0.26,0.22
protocol,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),rrf_union_topk,bright,ms1_drop_mutual,copeland_graph,graph,50,33,0,2,10,5,0.66,0.0,0.04,0.2,0.1
protocol,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),rrf_union_topk,bright,ms1_drop_mutual,balance_graph,graph,50,33,0,3,9,5,0.66,0.0,0.06,0.18,0.1
protocol,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),rrf_union_topk,bright,ms1_drop_mutual,markov_graph,graph,50,33,0,1,9,7,0.66,0.0,0.02,0.18,0.14
protocol,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),rrf_union_topk,bright,ms1_drop_mutual,copeland_hybrid,hybrid,50,33,0,5,5,7,0.66,0.0,0.1,0.1,0.14
protocol,independent_minmax_quantile_q0p5,minmax + independent quantile (q=0.5),rrf_union_topk,bright,ms1_drop_mutual,balance_hybrid,hybrid,50,33,0,10,6,1,0.66,0.0,0.2,0.12,0.02
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,scidocs,ms2,copeland_graph,graph,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,scidocs,ms2,balance_graph,graph,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,scidocs,ms2,markov_graph,graph,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,scidocs,ms2,copeland_hybrid,hybrid,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,scidocs,ms2,balance_hybrid,hybrid,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,scidocs,ms1,copeland_graph,graph,120,0,0,3,80,37,0.0,0.0,0.025,0.6666666666666666,0.30833333333333335
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,scidocs,ms1,balance_graph,graph,120,0,0,11,84,25,0.0,0.0,0.09166666666666666,0.7,0.20833333333333334
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,scidocs,ms1,markov_graph,graph,120,0,0,4,80,36,0.0,0.0,0.03333333333333333,0.6666666666666666,0.3
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,scidocs,ms1,copeland_hybrid,hybrid,120,0,0,23,75,22,0.0,0.0,0.19166666666666668,0.625,0.18333333333333332
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,scidocs,ms1,balance_hybrid,hybrid,120,0,0,52,59,9,0.0,0.0,0.43333333333333335,0.49166666666666664,0.075
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,scidocs,ms1_drop_mutual,copeland_graph,graph,120,98,0,5,14,3,0.8166666666666667,0.0,0.041666666666666664,0.11666666666666667,0.025
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,scidocs,ms1_drop_mutual,balance_graph,graph,120,98,0,7,13,2,0.8166666666666667,0.0,0.058333333333333334,0.10833333333333334,0.016666666666666666
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,scidocs,ms1_drop_mutual,markov_graph,graph,120,98,0,6,13,3,0.8166666666666667,0.0,0.05,0.10833333333333334,0.025
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,scidocs,ms1_drop_mutual,copeland_hybrid,hybrid,120,98,0,14,7,1,0.8166666666666667,0.0,0.11666666666666667,0.058333333333333334,0.008333333333333333
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,scidocs,ms1_drop_mutual,balance_hybrid,hybrid,120,98,0,18,3,1,0.8166666666666667,0.0,0.15,0.025,0.008333333333333333
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,fiqa,ms2,copeland_graph,graph,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,fiqa,ms2,balance_graph,graph,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,fiqa,ms2,markov_graph,graph,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,fiqa,ms2,copeland_hybrid,hybrid,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,fiqa,ms2,balance_hybrid,hybrid,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,fiqa,ms1,copeland_graph,graph,120,0,0,1,92,27,0.0,0.0,0.008333333333333333,0.7666666666666667,0.225
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,fiqa,ms1,balance_graph,graph,120,0,0,8,97,15,0.0,0.0,0.06666666666666667,0.8083333333333333,0.125
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,fiqa,ms1,markov_graph,graph,120,0,0,5,93,22,0.0,0.0,0.041666666666666664,0.775,0.18333333333333332
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,fiqa,ms1,copeland_hybrid,hybrid,120,0,0,16,91,13,0.0,0.0,0.13333333333333333,0.7583333333333333,0.10833333333333334
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,fiqa,ms1,balance_hybrid,hybrid,120,0,0,39,75,6,0.0,0.0,0.325,0.625,0.05
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,fiqa,ms1_drop_mutual,copeland_graph,graph,120,78,0,6,33,3,0.65,0.0,0.05,0.275,0.025
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,fiqa,ms1_drop_mutual,balance_graph,graph,120,78,0,13,29,0,0.65,0.0,0.10833333333333334,0.24166666666666667,0.0
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,fiqa,ms1_drop_mutual,markov_graph,graph,120,78,0,11,29,2,0.65,0.0,0.09166666666666666,0.24166666666666667,0.016666666666666666
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,fiqa,ms1_drop_mutual,copeland_hybrid,hybrid,120,78,0,16,25,1,0.65,0.0,0.13333333333333333,0.20833333333333334,0.008333333333333333
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,fiqa,ms1_drop_mutual,balance_hybrid,hybrid,120,78,0,28,14,0,0.65,0.0,0.23333333333333334,0.11666666666666667,0.0
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,hotpotqa,ms2,copeland_graph,graph,52,52,0,0,0,0,1.0,0.0,0.0,0.0,0.0
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,hotpotqa,ms2,balance_graph,graph,52,52,0,0,0,0,1.0,0.0,0.0,0.0,0.0
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,hotpotqa,ms2,markov_graph,graph,52,52,0,0,0,0,1.0,0.0,0.0,0.0,0.0
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,hotpotqa,ms2,copeland_hybrid,hybrid,52,52,0,0,0,0,1.0,0.0,0.0,0.0,0.0
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,hotpotqa,ms2,balance_hybrid,hybrid,52,52,0,0,0,0,1.0,0.0,0.0,0.0,0.0
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,hotpotqa,ms1,copeland_graph,graph,52,15,0,5,25,7,0.28846153846153844,0.0,0.09615384615384616,0.4807692307692308,0.1346153846153846
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,hotpotqa,ms1,balance_graph,graph,52,15,0,15,22,0,0.28846153846153844,0.0,0.28846153846153844,0.4230769230769231,0.0
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,hotpotqa,ms1,markov_graph,graph,52,15,0,12,19,6,0.28846153846153844,0.0,0.23076923076923078,0.36538461538461536,0.11538461538461539
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,hotpotqa,ms1,copeland_hybrid,hybrid,52,15,0,20,15,2,0.28846153846153844,0.0,0.38461538461538464,0.28846153846153844,0.038461538461538464
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,hotpotqa,ms1,balance_hybrid,hybrid,52,15,0,25,11,1,0.28846153846153844,0.0,0.4807692307692308,0.21153846153846154,0.019230769230769232
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,hotpotqa,ms1_drop_mutual,copeland_graph,graph,52,51,0,0,1,0,0.9807692307692307,0.0,0.0,0.019230769230769232,0.0
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,hotpotqa,ms1_drop_mutual,balance_graph,graph,52,51,0,0,1,0,0.9807692307692307,0.0,0.0,0.019230769230769232,0.0
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,hotpotqa,ms1_drop_mutual,markov_graph,graph,52,51,0,0,1,0,0.9807692307692307,0.0,0.0,0.019230769230769232,0.0
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,hotpotqa,ms1_drop_mutual,copeland_hybrid,hybrid,52,51,0,1,0,0,0.9807692307692307,0.0,0.019230769230769232,0.0,0.0
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,hotpotqa,ms1_drop_mutual,balance_hybrid,hybrid,52,51,0,0,1,0,0.9807692307692307,0.0,0.0,0.019230769230769232,0.0
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,bright,ms2,copeland_graph,graph,50,50,0,0,0,0,1.0,0.0,0.0,0.0,0.0
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,bright,ms2,balance_graph,graph,50,50,0,0,0,0,1.0,0.0,0.0,0.0,0.0
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,bright,ms2,markov_graph,graph,50,50,0,0,0,0,1.0,0.0,0.0,0.0,0.0
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,bright,ms2,copeland_hybrid,hybrid,50,50,0,0,0,0,1.0,0.0,0.0,0.0,0.0
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,bright,ms2,balance_hybrid,hybrid,50,50,0,0,0,0,1.0,0.0,0.0,0.0,0.0
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,bright,ms1,copeland_graph,graph,50,3,0,0,21,26,0.06,0.0,0.0,0.42,0.52
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,bright,ms1,balance_graph,graph,50,3,0,2,26,19,0.06,0.0,0.04,0.52,0.38
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,bright,ms1,markov_graph,graph,50,3,0,3,24,20,0.06,0.0,0.06,0.48,0.4
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,bright,ms1,copeland_hybrid,hybrid,50,3,0,8,29,10,0.06,0.0,0.16,0.58,0.2
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,bright,ms1,balance_hybrid,hybrid,50,3,0,9,31,7,0.06,0.0,0.18,0.62,0.14
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,bright,ms1_drop_mutual,copeland_graph,graph,50,26,0,1,14,9,0.52,0.0,0.02,0.28,0.18
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,bright,ms1_drop_mutual,balance_graph,graph,50,26,0,2,20,2,0.52,0.0,0.04,0.4,0.04
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,bright,ms1_drop_mutual,markov_graph,graph,50,26,0,5,13,6,0.52,0.0,0.1,0.26,0.12
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,bright,ms1_drop_mutual,copeland_hybrid,hybrid,50,26,0,7,14,3,0.52,0.0,0.14,0.28,0.06
protocol,independent_rank_percentile_q0p5,rank-percentile (tie-abstain) + independent quantile (q=0.5),rrf_union_topk,bright,ms1_drop_mutual,balance_hybrid,hybrid,50,26,0,9,15,0,0.52,0.0,0.18,0.3,0.0
