axis,protocol,protocol_label,pool_id,dataset,regime,pair_name,pair_family,n_queries,no_cycle,cycle_but_repair_inactive,repair_inactive_on_ranking,ranking_changed_metric_stable,metric_changed,no_cycle_fraction,cycle_but_repair_inactive_fraction,repair_inactive_on_ranking_fraction,ranking_changed_metric_stable_fraction,metric_changed_fraction
pool,primary_minmax_retention_matched,minmax + retention-matched,neutral_round_robin_union,fiqa,ms1,balance_graph,graph,120,5,0,8,87,20,0.041666666666666664,0.0,0.06666666666666667,0.725,0.16666666666666666
pool,primary_minmax_retention_matched,minmax + retention-matched,neutral_round_robin_union,fiqa,ms1,markov_graph,graph,120,5,0,6,86,23,0.041666666666666664,0.0,0.05,0.7166666666666667,0.19166666666666668
pool,primary_minmax_retention_matched,minmax + retention-matched,neutral_round_robin_union,fiqa,ms1,copeland_hybrid,hybrid,120,5,0,10,86,19,0.041666666666666664,0.0,0.08333333333333333,0.7166666666666667,0.15833333333333333
pool,primary_minmax_retention_matched,minmax + retention-matched,neutral_round_robin_union,fiqa,ms1,balance_hybrid,hybrid,120,5,0,47,60,8,0.041666666666666664,0.0,0.39166666666666666,0.5,0.06666666666666667
pool,primary_minmax_retention_matched,minmax + retention-matched,neutral_round_robin_union,fiqa,ms1_drop_mutual,copeland_graph,graph,120,73,0,2,38,7,0.6083333333333333,0.0,0.016666666666666666,0.31666666666666665,0.058333333333333334
pool,primary_minmax_retention_matched,minmax + retention-matched,neutral_round_robin_union,fiqa,ms1_drop_mutual,balance_graph,graph,120,73,0,15,29,3,0.6083333333333333,0.0,0.125,0.24166666666666667,0.025
pool,primary_minmax_retention_matched,minmax + retention-matched,neutral_round_robin_union,fiqa,ms1_drop_mutual,markov_graph,graph,120,73,0,10,33,4,0.6083333333333333,0.0,0.08333333333333333,0.275,0.03333333333333333
pool,primary_minmax_retention_matched,minmax + retention-matched,neutral_round_robin_union,fiqa,ms1_drop_mutual,copeland_hybrid,hybrid,120,73,0,13,28,6,0.6083333333333333,0.0,0.10833333333333334,0.23333333333333334,0.05
pool,primary_minmax_retention_matched,minmax + retention-matched,neutral_round_robin_union,fiqa,ms1_drop_mutual,balance_hybrid,hybrid,120,73,0,28,19,0,0.6083333333333333,0.0,0.23333333333333334,0.15833333333333333,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,neutral_round_robin_union,hotpotqa,ms2,copeland_graph,graph,52,52,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,neutral_round_robin_union,hotpotqa,ms2,balance_graph,graph,52,52,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,neutral_round_robin_union,hotpotqa,ms2,markov_graph,graph,52,52,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,neutral_round_robin_union,hotpotqa,ms2,copeland_hybrid,hybrid,52,52,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,neutral_round_robin_union,hotpotqa,ms2,balance_hybrid,hybrid,52,52,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,neutral_round_robin_union,hotpotqa,ms1,copeland_graph,graph,52,17,0,4,24,7,0.3269230769230769,0.0,0.07692307692307693,0.46153846153846156,0.1346153846153846
pool,primary_minmax_retention_matched,minmax + retention-matched,neutral_round_robin_union,hotpotqa,ms1,balance_graph,graph,52,17,0,20,13,2,0.3269230769230769,0.0,0.38461538461538464,0.25,0.038461538461538464
pool,primary_minmax_retention_matched,minmax + retention-matched,neutral_round_robin_union,hotpotqa,ms1,markov_graph,graph,52,17,0,13,15,7,0.3269230769230769,0.0,0.25,0.28846153846153844,0.1346153846153846
pool,primary_minmax_retention_matched,minmax + retention-matched,neutral_round_robin_union,hotpotqa,ms1,copeland_hybrid,hybrid,52,17,0,15,17,3,0.3269230769230769,0.0,0.28846153846153844,0.3269230769230769,0.057692307692307696
pool,primary_minmax_retention_matched,minmax + retention-matched,neutral_round_robin_union,hotpotqa,ms1,balance_hybrid,hybrid,52,17,0,24,9,2,0.3269230769230769,0.0,0.46153846153846156,0.17307692307692307,0.038461538461538464
pool,primary_minmax_retention_matched,minmax + retention-matched,neutral_round_robin_union,hotpotqa,ms1_drop_mutual,copeland_graph,graph,52,49,0,1,2,0,0.9423076923076923,0.0,0.019230769230769232,0.038461538461538464,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,neutral_round_robin_union,hotpotqa,ms1_drop_mutual,balance_graph,graph,52,49,0,2,1,0,0.9423076923076923,0.0,0.038461538461538464,0.019230769230769232,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,neutral_round_robin_union,hotpotqa,ms1_drop_mutual,markov_graph,graph,52,49,0,1,1,1,0.9423076923076923,0.0,0.019230769230769232,0.019230769230769232,0.019230769230769232
pool,primary_minmax_retention_matched,minmax + retention-matched,neutral_round_robin_union,hotpotqa,ms1_drop_mutual,copeland_hybrid,hybrid,52,49,0,1,2,0,0.9423076923076923,0.0,0.019230769230769232,0.038461538461538464,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,neutral_round_robin_union,hotpotqa,ms1_drop_mutual,balance_hybrid,hybrid,52,49,0,3,0,0,0.9423076923076923,0.0,0.057692307692307696,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,neutral_round_robin_union,bright,ms2,copeland_graph,graph,50,50,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,neutral_round_robin_union,bright,ms2,balance_graph,graph,50,50,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,neutral_round_robin_union,bright,ms2,markov_graph,graph,50,50,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,neutral_round_robin_union,bright,ms2,copeland_hybrid,hybrid,50,50,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,neutral_round_robin_union,bright,ms2,balance_hybrid,hybrid,50,50,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,neutral_round_robin_union,bright,ms1,copeland_graph,graph,50,8,0,3,8,31,0.16,0.0,0.06,0.16,0.62
pool,primary_minmax_retention_matched,minmax + retention-matched,neutral_round_robin_union,bright,ms1,balance_graph,graph,50,8,0,5,16,21,0.16,0.0,0.1,0.32,0.42
pool,primary_minmax_retention_matched,minmax + retention-matched,neutral_round_robin_union,bright,ms1,markov_graph,graph,50,8,0,3,16,23,0.16,0.0,0.06,0.32,0.46
pool,primary_minmax_retention_matched,minmax + retention-matched,neutral_round_robin_union,bright,ms1,copeland_hybrid,hybrid,50,8,0,9,18,15,0.16,0.0,0.18,0.36,0.3
pool,primary_minmax_retention_matched,minmax + retention-matched,neutral_round_robin_union,bright,ms1,balance_hybrid,hybrid,50,8,0,15,15,12,0.16,0.0,0.3,0.3,0.24
pool,primary_minmax_retention_matched,minmax + retention-matched,neutral_round_robin_union,bright,ms1_drop_mutual,copeland_graph,graph,50,34,0,2,9,5,0.68,0.0,0.04,0.18,0.1
pool,primary_minmax_retention_matched,minmax + retention-matched,neutral_round_robin_union,bright,ms1_drop_mutual,balance_graph,graph,50,34,0,4,9,3,0.68,0.0,0.08,0.18,0.06
pool,primary_minmax_retention_matched,minmax + retention-matched,neutral_round_robin_union,bright,ms1_drop_mutual,markov_graph,graph,50,34,0,6,7,3,0.68,0.0,0.12,0.14,0.06
pool,primary_minmax_retention_matched,minmax + retention-matched,neutral_round_robin_union,bright,ms1_drop_mutual,copeland_hybrid,hybrid,50,34,0,4,11,1,0.68,0.0,0.08,0.22,0.02
pool,primary_minmax_retention_matched,minmax + retention-matched,neutral_round_robin_union,bright,ms1_drop_mutual,balance_hybrid,hybrid,50,34,0,13,3,0,0.68,0.0,0.26,0.06,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,scidocs,ms2,copeland_graph,graph,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,scidocs,ms2,balance_graph,graph,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,scidocs,ms2,markov_graph,graph,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,scidocs,ms2,copeland_hybrid,hybrid,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,scidocs,ms2,balance_hybrid,hybrid,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,scidocs,ms1,copeland_graph,graph,120,4,0,0,76,40,0.03333333333333333,0.0,0.0,0.6333333333333333,0.3333333333333333
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,scidocs,ms1,balance_graph,graph,120,4,0,20,78,18,0.03333333333333333,0.0,0.16666666666666666,0.65,0.15
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,scidocs,ms1,markov_graph,graph,120,4,0,9,75,32,0.03333333333333333,0.0,0.075,0.625,0.26666666666666666
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,scidocs,ms1,copeland_hybrid,hybrid,120,4,0,9,85,22,0.03333333333333333,0.0,0.075,0.7083333333333334,0.18333333333333332
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,scidocs,ms1,balance_hybrid,hybrid,120,4,0,72,39,5,0.03333333333333333,0.0,0.6,0.325,0.041666666666666664
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,scidocs,ms1_drop_mutual,copeland_graph,graph,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,scidocs,ms1_drop_mutual,balance_graph,graph,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,scidocs,ms1_drop_mutual,markov_graph,graph,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,scidocs,ms1_drop_mutual,copeland_hybrid,hybrid,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,scidocs,ms1_drop_mutual,balance_hybrid,hybrid,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,fiqa,ms2,copeland_graph,graph,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,fiqa,ms2,balance_graph,graph,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,fiqa,ms2,markov_graph,graph,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,fiqa,ms2,copeland_hybrid,hybrid,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,fiqa,ms2,balance_hybrid,hybrid,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,fiqa,ms1,copeland_graph,graph,120,8,0,3,85,24,0.06666666666666667,0.0,0.025,0.7083333333333334,0.2
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,fiqa,ms1,balance_graph,graph,120,8,0,23,77,12,0.06666666666666667,0.0,0.19166666666666668,0.6416666666666667,0.1
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,fiqa,ms1,markov_graph,graph,120,8,0,14,79,19,0.06666666666666667,0.0,0.11666666666666667,0.6583333333333333,0.15833333333333333
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,fiqa,ms1,copeland_hybrid,hybrid,120,8,0,10,83,19,0.06666666666666667,0.0,0.08333333333333333,0.6916666666666667,0.15833333333333333
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,fiqa,ms1,balance_hybrid,hybrid,120,8,0,62,47,3,0.06666666666666667,0.0,0.5166666666666667,0.39166666666666666,0.025
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,fiqa,ms1_drop_mutual,copeland_graph,graph,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,fiqa,ms1_drop_mutual,balance_graph,graph,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,fiqa,ms1_drop_mutual,markov_graph,graph,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,fiqa,ms1_drop_mutual,copeland_hybrid,hybrid,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,fiqa,ms1_drop_mutual,balance_hybrid,hybrid,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,hotpotqa,ms2,copeland_graph,graph,52,52,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,hotpotqa,ms2,balance_graph,graph,52,52,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,hotpotqa,ms2,markov_graph,graph,52,52,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,hotpotqa,ms2,copeland_hybrid,hybrid,52,52,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,hotpotqa,ms2,balance_hybrid,hybrid,52,52,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,hotpotqa,ms1,copeland_graph,graph,52,20,0,2,19,11,0.38461538461538464,0.0,0.038461538461538464,0.36538461538461536,0.21153846153846154
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,hotpotqa,ms1,balance_graph,graph,52,20,0,22,6,4,0.38461538461538464,0.0,0.4230769230769231,0.11538461538461539,0.07692307692307693
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,hotpotqa,ms1,markov_graph,graph,52,20,0,14,10,8,0.38461538461538464,0.0,0.2692307692307692,0.19230769230769232,0.15384615384615385
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,hotpotqa,ms1,copeland_hybrid,hybrid,52,20,0,9,17,6,0.38461538461538464,0.0,0.17307692307692307,0.3269230769230769,0.11538461538461539
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,hotpotqa,ms1,balance_hybrid,hybrid,52,20,0,28,2,2,0.38461538461538464,0.0,0.5384615384615384,0.038461538461538464,0.038461538461538464
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,hotpotqa,ms1_drop_mutual,copeland_graph,graph,52,52,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,hotpotqa,ms1_drop_mutual,balance_graph,graph,52,52,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,hotpotqa,ms1_drop_mutual,markov_graph,graph,52,52,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,hotpotqa,ms1_drop_mutual,copeland_hybrid,hybrid,52,52,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,hotpotqa,ms1_drop_mutual,balance_hybrid,hybrid,52,52,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,bright,ms2,copeland_graph,graph,50,50,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,bright,ms2,balance_graph,graph,50,50,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,bright,ms2,markov_graph,graph,50,50,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,bright,ms2,copeland_hybrid,hybrid,50,50,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,bright,ms2,balance_hybrid,hybrid,50,50,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,bright,ms1,copeland_graph,graph,50,5,0,2,20,23,0.1,0.0,0.04,0.4,0.46
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,bright,ms1,balance_graph,graph,50,5,0,13,20,12,0.1,0.0,0.26,0.4,0.24
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,bright,ms1,markov_graph,graph,50,5,0,9,22,14,0.1,0.0,0.18,0.44,0.28
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,bright,ms1,copeland_hybrid,hybrid,50,5,0,14,21,10,0.1,0.0,0.28,0.42,0.2
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,bright,ms1,balance_hybrid,hybrid,50,5,0,30,12,3,0.1,0.0,0.6,0.24,0.06
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,bright,ms1_drop_mutual,copeland_graph,graph,50,50,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,bright,ms1_drop_mutual,balance_graph,graph,50,50,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,bright,ms1_drop_mutual,markov_graph,graph,50,50,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,bright,ms1_drop_mutual,copeland_hybrid,hybrid,50,50,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,bm25_only,bright,ms1_drop_mutual,balance_hybrid,hybrid,50,50,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,scidocs,ms2,copeland_graph,graph,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,scidocs,ms2,balance_graph,graph,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,scidocs,ms2,markov_graph,graph,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,scidocs,ms2,copeland_hybrid,hybrid,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,scidocs,ms2,balance_hybrid,hybrid,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,scidocs,ms1,copeland_graph,graph,120,2,0,2,54,62,0.016666666666666666,0.0,0.016666666666666666,0.45,0.5166666666666667
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,scidocs,ms1,balance_graph,graph,120,2,0,8,75,35,0.016666666666666666,0.0,0.06666666666666667,0.625,0.2916666666666667
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,scidocs,ms1,markov_graph,graph,120,2,0,4,70,44,0.016666666666666666,0.0,0.03333333333333333,0.5833333333333334,0.36666666666666664
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,scidocs,ms1,copeland_hybrid,hybrid,120,2,0,9,73,36,0.016666666666666666,0.0,0.075,0.6083333333333333,0.3
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,scidocs,ms1,balance_hybrid,hybrid,120,2,0,36,67,15,0.016666666666666666,0.0,0.3,0.5583333333333333,0.125
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,scidocs,ms1_drop_mutual,copeland_graph,graph,120,80,0,2,27,11,0.6666666666666666,0.0,0.016666666666666666,0.225,0.09166666666666666
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,scidocs,ms1_drop_mutual,balance_graph,graph,120,80,0,15,21,4,0.6666666666666666,0.0,0.125,0.175,0.03333333333333333
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,scidocs,ms1_drop_mutual,markov_graph,graph,120,80,0,10,20,10,0.6666666666666666,0.0,0.08333333333333333,0.16666666666666666,0.08333333333333333
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,scidocs,ms1_drop_mutual,copeland_hybrid,hybrid,120,80,0,13,23,4,0.6666666666666666,0.0,0.10833333333333334,0.19166666666666668,0.03333333333333333
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,scidocs,ms1_drop_mutual,balance_hybrid,hybrid,120,80,0,32,7,1,0.6666666666666666,0.0,0.26666666666666666,0.058333333333333334,0.008333333333333333
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,fiqa,ms2,copeland_graph,graph,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,fiqa,ms2,balance_graph,graph,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,fiqa,ms2,markov_graph,graph,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,fiqa,ms2,copeland_hybrid,hybrid,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,fiqa,ms2,balance_hybrid,hybrid,120,120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,fiqa,ms1,copeland_graph,graph,120,6,0,2,73,39,0.05,0.0,0.016666666666666666,0.6083333333333333,0.325
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,fiqa,ms1,balance_graph,graph,120,6,0,5,83,26,0.05,0.0,0.041666666666666664,0.6916666666666667,0.21666666666666667
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,fiqa,ms1,markov_graph,graph,120,6,0,5,79,30,0.05,0.0,0.041666666666666664,0.6583333333333333,0.25
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,fiqa,ms1,copeland_hybrid,hybrid,120,6,0,7,88,19,0.05,0.0,0.058333333333333334,0.7333333333333333,0.15833333333333333
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,fiqa,ms1,balance_hybrid,hybrid,120,6,0,31,75,8,0.05,0.0,0.25833333333333336,0.625,0.06666666666666667
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,fiqa,ms1_drop_mutual,copeland_graph,graph,120,73,0,6,35,6,0.6083333333333333,0.0,0.05,0.2916666666666667,0.05
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,fiqa,ms1_drop_mutual,balance_graph,graph,120,73,0,16,27,4,0.6083333333333333,0.0,0.13333333333333333,0.225,0.03333333333333333
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,fiqa,ms1_drop_mutual,markov_graph,graph,120,73,0,12,32,3,0.6083333333333333,0.0,0.1,0.26666666666666666,0.025
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,fiqa,ms1_drop_mutual,copeland_hybrid,hybrid,120,73,0,18,26,3,0.6083333333333333,0.0,0.15,0.21666666666666667,0.025
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,fiqa,ms1_drop_mutual,balance_hybrid,hybrid,120,73,0,30,16,1,0.6083333333333333,0.0,0.25,0.13333333333333333,0.008333333333333333
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,hotpotqa,ms2,copeland_graph,graph,52,52,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,hotpotqa,ms2,balance_graph,graph,52,52,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,hotpotqa,ms2,markov_graph,graph,52,52,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,hotpotqa,ms2,copeland_hybrid,hybrid,52,52,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,hotpotqa,ms2,balance_hybrid,hybrid,52,52,0,0,0,0,1.0,0.0,0.0,0.0,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,hotpotqa,ms1,copeland_graph,graph,52,18,0,6,20,8,0.34615384615384615,0.0,0.11538461538461539,0.38461538461538464,0.15384615384615385
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,hotpotqa,ms1,balance_graph,graph,52,18,0,20,12,2,0.34615384615384615,0.0,0.38461538461538464,0.23076923076923078,0.038461538461538464
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,hotpotqa,ms1,markov_graph,graph,52,18,0,13,17,4,0.34615384615384615,0.0,0.25,0.3269230769230769,0.07692307692307693
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,hotpotqa,ms1,copeland_hybrid,hybrid,52,18,0,14,18,2,0.34615384615384615,0.0,0.2692307692307692,0.34615384615384615,0.038461538461538464
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,hotpotqa,ms1,balance_hybrid,hybrid,52,18,0,28,6,0,0.34615384615384615,0.0,0.5384615384615384,0.11538461538461539,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,hotpotqa,ms1_drop_mutual,copeland_graph,graph,52,49,0,2,1,0,0.9423076923076923,0.0,0.038461538461538464,0.019230769230769232,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,hotpotqa,ms1_drop_mutual,balance_graph,graph,52,49,0,1,2,0,0.9423076923076923,0.0,0.019230769230769232,0.038461538461538464,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,hotpotqa,ms1_drop_mutual,markov_graph,graph,52,49,0,2,0,1,0.9423076923076923,0.0,0.038461538461538464,0.0,0.019230769230769232
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,hotpotqa,ms1_drop_mutual,copeland_hybrid,hybrid,52,49,0,2,1,0,0.9423076923076923,0.0,0.038461538461538464,0.019230769230769232,0.0
pool,primary_minmax_retention_matched,minmax + retention-matched,combsum_union_topk,hotpotqa,ms1_drop_mutual,balance_hybrid,hybrid,52,49,0,3,0,0,0.9423076923076923,0.0,0.057692307692307696,0.0,0.0
