order,method,query_id,split,auc_ndcg
static_adjacent,sparse_copeland,09109a5375d8e2ca752bedde17ba5acad1df61cb,dev,0.9556871655007841
static_adjacent,pure_bt_no_prior,09109a5375d8e2ca752bedde17ba5acad1df61cb,dev,0.9634866064552416
static_adjacent,fixed_blend,09109a5375d8e2ca752bedde17ba5acad1df61cb,dev,0.946322616180431
static_adjacent,regularized_bt,09109a5375d8e2ca752bedde17ba5acad1df61cb,dev,0.9128068336108812
static_adjacent,exhaustive,09109a5375d8e2ca752bedde17ba5acad1df61cb,dev,0.9896062251871525
static_adjacent,initial_bm25,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,0.7618017901203944
static_adjacent,sparse_copeland,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,0.9458353643911462
static_adjacent,pure_bt_no_prior,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,0.9498120766874988
static_adjacent,fixed_blend,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,0.8918719481957829
static_adjacent,regularized_bt,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,0.8959645038796713
static_adjacent,exhaustive,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,0.9896062251871525
static_adjacent,initial_bm25,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,0.9068250379649667
static_adjacent,sparse_copeland,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,0.9333856525469146
static_adjacent,pure_bt_no_prior,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,0.9401101668654026
static_adjacent,fixed_blend,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,0.9609028512848141
static_adjacent,regularized_bt,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,0.9706545913973277
static_adjacent,exhaustive,0ce7927d613e66a2062516e9e85e1b9a36d54029,dev,1.0
static_adjacent,initial_bm25,0daf48d0ce4e4200a753c28519f5761b160944fb,test,0.9708923176105699
static_adjacent,sparse_copeland,0daf48d0ce4e4200a753c28519f5761b160944fb,test,0.912564512886261
static_adjacent,pure_bt_no_prior,0daf48d0ce4e4200a753c28519f5761b160944fb,test,0.9255896435353653
static_adjacent,fixed_blend,0daf48d0ce4e4200a753c28519f5761b160944fb,test,0.9967477123204105
static_adjacent,regularized_bt,0daf48d0ce4e4200a753c28519f5761b160944fb,test,0.9957549771825763
static_adjacent,exhaustive,0daf48d0ce4e4200a753c28519f5761b160944fb,test,1.0
static_adjacent,initial_bm25,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,0.8687949224876581
static_adjacent,sparse_copeland,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,0.8602038302886275
static_adjacent,pure_bt_no_prior,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,0.9479713334902811
static_adjacent,fixed_blend,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,0.9515626388690626
static_adjacent,regularized_bt,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,0.9538900091515492
static_adjacent,exhaustive,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,1.0
static_adjacent,initial_bm25,1a66df57f88e689438d505474eff73e3a9180c5b,test,0.6064750651937415
static_adjacent,sparse_copeland,1a66df57f88e689438d505474eff73e3a9180c5b,test,0.8983477178796355
static_adjacent,pure_bt_no_prior,1a66df57f88e689438d505474eff73e3a9180c5b,test,0.8507103243431947
static_adjacent,fixed_blend,1a66df57f88e689438d505474eff73e3a9180c5b,test,0.8023819633496392
static_adjacent,regularized_bt,1a66df57f88e689438d505474eff73e3a9180c5b,test,0.7906098798065586
static_adjacent,exhaustive,1a66df57f88e689438d505474eff73e3a9180c5b,test,0.8539316501572936
static_adjacent,initial_bm25,21b1180af3087c1333708a9873f6d473eabe6751,dev,0.8687949224876581
static_adjacent,sparse_copeland,21b1180af3087c1333708a9873f6d473eabe6751,dev,0.8798161410621563
static_adjacent,pure_bt_no_prior,21b1180af3087c1333708a9873f6d473eabe6751,dev,0.9189916074629196
static_adjacent,fixed_blend,21b1180af3087c1333708a9873f6d473eabe6751,dev,0.9737081518509294
static_adjacent,regularized_bt,21b1180af3087c1333708a9873f6d473eabe6751,dev,0.9712331020411791
static_adjacent,exhaustive,21b1180af3087c1333708a9873f6d473eabe6751,dev,0.9896062251871525
static_adjacent,initial_bm25,2747421989619d293c05b0b82a547009128ebadb,test,0.6843515475204855
static_adjacent,sparse_copeland,2747421989619d293c05b0b82a547009128ebadb,test,0.8610687198116423
static_adjacent,pure_bt_no_prior,2747421989619d293c05b0b82a547009128ebadb,test,0.9302892981774533
static_adjacent,fixed_blend,2747421989619d293c05b0b82a547009128ebadb,test,0.8846339154840213
static_adjacent,regularized_bt,2747421989619d293c05b0b82a547009128ebadb,test,0.8683559539523731
static_adjacent,exhaustive,2747421989619d293c05b0b82a547009128ebadb,test,1.0
static_adjacent,initial_bm25,28f3343d2419147213e7580934cfc4e0cb88b088,test,0.8357799744028238
static_adjacent,sparse_copeland,28f3343d2419147213e7580934cfc4e0cb88b088,test,0.8247771996219435
static_adjacent,pure_bt_no_prior,28f3343d2419147213e7580934cfc4e0cb88b088,test,0.8866684539815972
static_adjacent,fixed_blend,28f3343d2419147213e7580934cfc4e0cb88b088,test,0.954788651362822
static_adjacent,regularized_bt,28f3343d2419147213e7580934cfc4e0cb88b088,test,0.9555346684667233
static_adjacent,exhaustive,28f3343d2419147213e7580934cfc4e0cb88b088,test,0.9669850519151657
static_adjacent,initial_bm25,29373c5bb0d60320844905916aec09d64c24cd79,test,0.8207658584763089
static_adjacent,sparse_copeland,29373c5bb0d60320844905916aec09d64c24cd79,test,0.9006093997262968
static_adjacent,pure_bt_no_prior,29373c5bb0d60320844905916aec09d64c24cd79,test,0.9299942564927159
static_adjacent,fixed_blend,29373c5bb0d60320844905916aec09d64c24cd79,test,0.9414549841253568
static_adjacent,regularized_bt,29373c5bb0d60320844905916aec09d64c24cd79,test,0.925309467813525
static_adjacent,exhaustive,29373c5bb0d60320844905916aec09d64c24cd79,test,0.9896062251871525
static_adjacent,initial_bm25,3ad8328b066bedca77c858a399a77521563d5c99,test,0.9068250379649667
static_adjacent,sparse_copeland,3ad8328b066bedca77c858a399a77521563d5c99,test,0.9199453910393225
static_adjacent,pure_bt_no_prior,3ad8328b066bedca77c858a399a77521563d5c99,test,0.9490227723622884
static_adjacent,fixed_blend,3ad8328b066bedca77c858a399a77521563d5c99,test,0.9671425400864935
static_adjacent,regularized_bt,3ad8328b066bedca77c858a399a77521563d5c99,test,0.9703121413201001
static_adjacent,exhaustive,3ad8328b066bedca77c858a399a77521563d5c99,test,1.0
static_adjacent,initial_bm25,4a343313042b654c7d85313de3d88486a1d0e9de,test,1.0
static_adjacent,sparse_copeland,4a343313042b654c7d85313de3d88486a1d0e9de,test,0.7891806628081273
static_adjacent,pure_bt_no_prior,4a343313042b654c7d85313de3d88486a1d0e9de,test,0.9040972337456155
static_adjacent,fixed_blend,4a343313042b654c7d85313de3d88486a1d0e9de,test,0.9948676245870063
static_adjacent,regularized_bt,4a343313042b654c7d85313de3d88486a1d0e9de,test,0.9948676245870063
static_adjacent,exhaustive,4a343313042b654c7d85313de3d88486a1d0e9de,test,1.0
static_adjacent,initial_bm25,4d4dc6568e24f283f3c5bcb88f280908a35da0e3,dev,0.7528479435844877
static_adjacent,sparse_copeland,4d4dc6568e24f283f3c5bcb88f280908a35da0e3,dev,0.975774109968215
static_adjacent,pure_bt_no_prior,4d4dc6568e24f283f3c5bcb88f280908a35da0e3,dev,0.9853964982562778
static_adjacent,fixed_blend,4d4dc6568e24f283f3c5bcb88f280908a35da0e3,dev,0.9664720838827008
static_adjacent,regularized_bt,4d4dc6568e24f283f3c5bcb88f280908a35da0e3,dev,0.9643933289201313
static_adjacent,exhaustive,4d4dc6568e24f283f3c5bcb88f280908a35da0e3,dev,1.0
static_adjacent,initial_bm25,4ec90b7da43e6438cbdc756624b1083f30288064,dev,0.544192623472237
static_adjacent,sparse_copeland,4ec90b7da43e6438cbdc756624b1083f30288064,dev,0.6230184855040848
static_adjacent,pure_bt_no_prior,4ec90b7da43e6438cbdc756624b1083f30288064,dev,0.6652011119564594
static_adjacent,fixed_blend,4ec90b7da43e6438cbdc756624b1083f30288064,dev,0.6826123261989911
static_adjacent,regularized_bt,4ec90b7da43e6438cbdc756624b1083f30288064,dev,0.6428067107198083
static_adjacent,exhaustive,4ec90b7da43e6438cbdc756624b1083f30288064,dev,0.6426881189719141
static_adjacent,initial_bm25,5137d6a245dffe321df34999fa77e190c19b4c37,test,0.9505310077117098
static_adjacent,sparse_copeland,5137d6a245dffe321df34999fa77e190c19b4c37,test,0.9343023255526277
static_adjacent,pure_bt_no_prior,5137d6a245dffe321df34999fa77e190c19b4c37,test,0.9824911838212984
static_adjacent,fixed_blend,5137d6a245dffe321df34999fa77e190c19b4c37,test,0.9963797672214342
static_adjacent,regularized_bt,5137d6a245dffe321df34999fa77e190c19b4c37,test,0.9922216319550327
static_adjacent,exhaustive,5137d6a245dffe321df34999fa77e190c19b4c37,test,1.0
static_adjacent,initial_bm25,51ee97313309157219412b6f5dfb314682b33992,dev,0.9896062251871525
static_adjacent,sparse_copeland,51ee97313309157219412b6f5dfb314682b33992,dev,0.8324637300661596
static_adjacent,pure_bt_no_prior,51ee97313309157219412b6f5dfb314682b33992,dev,0.952048507261005
static_adjacent,fixed_blend,51ee97313309157219412b6f5dfb314682b33992,dev,0.9945061475989235
static_adjacent,regularized_bt,51ee97313309157219412b6f5dfb314682b33992,dev,0.9997030350053472
static_adjacent,exhaustive,51ee97313309157219412b6f5dfb314682b33992,dev,1.0
static_adjacent,initial_bm25,5f1f12015d55c51764be27df92de175d2de8ee0d,test,0.9284591831945488
static_adjacent,sparse_copeland,5f1f12015d55c51764be27df92de175d2de8ee0d,test,0.9675767515108038
static_adjacent,pure_bt_no_prior,5f1f12015d55c51764be27df92de175d2de8ee0d,test,0.9573396775961435
static_adjacent,fixed_blend,5f1f12015d55c51764be27df92de175d2de8ee0d,test,0.9907615462436393
static_adjacent,regularized_bt,5f1f12015d55c51764be27df92de175d2de8ee0d,test,0.9931060526557431
static_adjacent,exhaustive,5f1f12015d55c51764be27df92de175d2de8ee0d,test,1.0
static_adjacent,initial_bm25,6079719b677d0abda12abcd5cd46582ca91585ad,test,0.4417906998012855
static_adjacent,sparse_copeland,6079719b677d0abda12abcd5cd46582ca91585ad,test,0.9629258947608275
static_adjacent,pure_bt_no_prior,6079719b677d0abda12abcd5cd46582ca91585ad,test,0.970737987508721
static_adjacent,fixed_blend,6079719b677d0abda12abcd5cd46582ca91585ad,test,0.8075084048776391
static_adjacent,regularized_bt,6079719b677d0abda12abcd5cd46582ca91585ad,test,0.7921314298595252
static_adjacent,exhaustive,6079719b677d0abda12abcd5cd46582ca91585ad,test,0.9896062251871525
static_adjacent,initial_bm25,661a03482f0532b7355188059b2263091ade1bae,test,1.0
static_adjacent,sparse_copeland,661a03482f0532b7355188059b2263091ade1bae,test,0.8305245938598687
static_adjacent,pure_bt_no_prior,661a03482f0532b7355188059b2263091ade1bae,test,0.9245362088202207
static_adjacent,fixed_blend,661a03482f0532b7355188059b2263091ade1bae,test,0.9894869712867714
static_adjacent,regularized_bt,661a03482f0532b7355188059b2263091ade1bae,test,0.9979212450374305
static_adjacent,exhaustive,661a03482f0532b7355188059b2263091ade1bae,test,1.0
static_adjacent,initial_bm25,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,dev,0.7864489426433972
static_adjacent,sparse_copeland,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,dev,0.9672583716362888
static_adjacent,pure_bt_no_prior,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,dev,0.9604691483280043
static_adjacent,fixed_blend,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,dev,0.9422693379672316
static_adjacent,regularized_bt,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,dev,0.9409011260633913
static_adjacent,exhaustive,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,dev,1.0
static_adjacent,initial_bm25,6affd37b83d4fca0d0e54e5d75433a74cb142671,test,1.0
static_adjacent,sparse_copeland,6affd37b83d4fca0d0e54e5d75433a74cb142671,test,0.837739050769122
static_adjacent,pure_bt_no_prior,6affd37b83d4fca0d0e54e5d75433a74cb142671,test,0.9232520322360269
static_adjacent,fixed_blend,6affd37b83d4fca0d0e54e5d75433a74cb142671,test,0.9810691767048795
static_adjacent,regularized_bt,6affd37b83d4fca0d0e54e5d75433a74cb142671,test,0.9979212450374305
static_adjacent,exhaustive,6affd37b83d4fca0d0e54e5d75433a74cb142671,test,1.0
static_adjacent,initial_bm25,6cdbbced12bff53bcbdde3cdb6d20b4bd02a9d6c,dev,0.9427731067700877
static_adjacent,sparse_copeland,6cdbbced12bff53bcbdde3cdb6d20b4bd02a9d6c,dev,0.8893286129857025
static_adjacent,pure_bt_no_prior,6cdbbced12bff53bcbdde3cdb6d20b4bd02a9d6c,dev,0.9048178922438962
static_adjacent,fixed_blend,6cdbbced12bff53bcbdde3cdb6d20b4bd02a9d6c,dev,0.9568604616670924
static_adjacent,regularized_bt,6cdbbced12bff53bcbdde3cdb6d20b4bd02a9d6c,dev,0.957995097130338
static_adjacent,exhaustive,6cdbbced12bff53bcbdde3cdb6d20b4bd02a9d6c,dev,0.9747429528567879
static_adjacent,initial_bm25,6f54a7933235ced5684e3bff18f7e5dc40510018,test,0.6552438651310554
static_adjacent,sparse_copeland,6f54a7933235ced5684e3bff18f7e5dc40510018,test,0.9122699573233573
static_adjacent,pure_bt_no_prior,6f54a7933235ced5684e3bff18f7e5dc40510018,test,0.9295478310866567
static_adjacent,fixed_blend,6f54a7933235ced5684e3bff18f7e5dc40510018,test,0.8698621898686117
static_adjacent,regularized_bt,6f54a7933235ced5684e3bff18f7e5dc40510018,test,0.8439154071597086
static_adjacent,exhaustive,6f54a7933235ced5684e3bff18f7e5dc40510018,test,0.9505310077117098
static_adjacent,initial_bm25,7323c2d32d6cdc3604dcedc574508d042ce3821e,test,0.8051628502199798
static_adjacent,sparse_copeland,7323c2d32d6cdc3604dcedc574508d042ce3821e,test,0.9396138658261913
static_adjacent,pure_bt_no_prior,7323c2d32d6cdc3604dcedc574508d042ce3821e,test,0.9400418462914677
static_adjacent,fixed_blend,7323c2d32d6cdc3604dcedc574508d042ce3821e,test,0.9652607151736798
static_adjacent,regularized_bt,7323c2d32d6cdc3604dcedc574508d042ce3821e,test,0.9613392502895828
static_adjacent,exhaustive,7323c2d32d6cdc3604dcedc574508d042ce3821e,test,0.9747429528567879
static_adjacent,initial_bm25,7445178858159988f2b17aa21376e13767fce5a6,test,0.7719970585389948
static_adjacent,sparse_copeland,7445178858159988f2b17aa21376e13767fce5a6,test,0.9401668326726457
static_adjacent,pure_bt_no_prior,7445178858159988f2b17aa21376e13767fce5a6,test,0.9304183714805343
static_adjacent,fixed_blend,7445178858159988f2b17aa21376e13767fce5a6,test,0.9491701957393308
static_adjacent,regularized_bt,7445178858159988f2b17aa21376e13767fce5a6,test,0.94018768012334
static_adjacent,exhaustive,7445178858159988f2b17aa21376e13767fce5a6,test,1.0
static_adjacent,initial_bm25,7526f88d4ee7a380fecd05c1f92208ad94605cec,dev,0.7598336331031965
static_adjacent,sparse_copeland,7526f88d4ee7a380fecd05c1f92208ad94605cec,dev,0.9051332490629381
static_adjacent,pure_bt_no_prior,7526f88d4ee7a380fecd05c1f92208ad94605cec,dev,0.9050666948278928
static_adjacent,fixed_blend,7526f88d4ee7a380fecd05c1f92208ad94605cec,dev,0.8945140231185474
static_adjacent,regularized_bt,7526f88d4ee7a380fecd05c1f92208ad94605cec,dev,0.8905971864856486
static_adjacent,exhaustive,7526f88d4ee7a380fecd05c1f92208ad94605cec,dev,0.9438661545147249
static_adjacent,initial_bm25,78495383450e02c5fe817e408726134b3084905d,test,0.6601396023754075
static_adjacent,sparse_copeland,78495383450e02c5fe817e408726134b3084905d,test,0.7862188187348546
static_adjacent,pure_bt_no_prior,78495383450e02c5fe817e408726134b3084905d,test,0.8467203463367732
static_adjacent,fixed_blend,78495383450e02c5fe817e408726134b3084905d,test,0.8794803179398016
static_adjacent,regularized_bt,78495383450e02c5fe817e408726134b3084905d,test,0.87442274402349
static_adjacent,exhaustive,78495383450e02c5fe817e408726134b3084905d,test,0.9512312000626861
static_adjacent,initial_bm25,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,test,0.7682972668889274
static_adjacent,sparse_copeland,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,test,0.9046883379783207
static_adjacent,pure_bt_no_prior,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,test,0.8576727149728811
static_adjacent,fixed_blend,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,test,0.9209614595406991
static_adjacent,regularized_bt,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,test,0.9002445529527978
static_adjacent,exhaustive,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,test,0.9068250379649667
static_adjacent,initial_bm25,866b1a9819f662ac2499be231965ded8e0323c7f,test,0.5580107938044674
static_adjacent,sparse_copeland,866b1a9819f662ac2499be231965ded8e0323c7f,test,0.9215061780499989
static_adjacent,pure_bt_no_prior,866b1a9819f662ac2499be231965ded8e0323c7f,test,0.9509833748375948
static_adjacent,fixed_blend,866b1a9819f662ac2499be231965ded8e0323c7f,test,0.8563052566752469
static_adjacent,regularized_bt,866b1a9819f662ac2499be231965ded8e0323c7f,test,0.8259725336423253
static_adjacent,exhaustive,866b1a9819f662ac2499be231965ded8e0323c7f,test,1.0
static_adjacent,initial_bm25,8bb3a478db8951f42198a885d7245d58036ba55c,dev,0.6843515475204855
static_adjacent,sparse_copeland,8bb3a478db8951f42198a885d7245d58036ba55c,dev,0.9559562736783727
static_adjacent,pure_bt_no_prior,8bb3a478db8951f42198a885d7245d58036ba55c,dev,0.9412554267027674
static_adjacent,fixed_blend,8bb3a478db8951f42198a885d7245d58036ba55c,dev,0.9661062535864229
static_adjacent,regularized_bt,8bb3a478db8951f42198a885d7245d58036ba55c,dev,0.9681850085489924
static_adjacent,exhaustive,8bb3a478db8951f42198a885d7245d58036ba55c,dev,0.9896062251871525
static_adjacent,initial_bm25,8bb49c0658d7b7cff42c655a6d7e005372ad32ea,test,0.8687949224876581
static_adjacent,sparse_copeland,8bb49c0658d7b7cff42c655a6d7e005372ad32ea,test,0.9221346616211001
static_adjacent,pure_bt_no_prior,8bb49c0658d7b7cff42c655a6d7e005372ad32ea,test,0.9236484709985353
static_adjacent,fixed_blend,8bb49c0658d7b7cff42c655a6d7e005372ad32ea,test,0.9762411364303765
static_adjacent,regularized_bt,8bb49c0658d7b7cff42c655a6d7e005372ad32ea,test,0.9844118520275077
static_adjacent,exhaustive,8bb49c0658d7b7cff42c655a6d7e005372ad32ea,test,1.0
static_adjacent,initial_bm25,8d37da5a9f05ee71d06cc6afcc1b14f8ff83147f,test,1.0
static_adjacent,sparse_copeland,8d37da5a9f05ee71d06cc6afcc1b14f8ff83147f,test,0.8376408899288506
static_adjacent,pure_bt_no_prior,8d37da5a9f05ee71d06cc6afcc1b14f8ff83147f,test,0.8750659388443758
static_adjacent,fixed_blend,8d37da5a9f05ee71d06cc6afcc1b14f8ff83147f,test,1.0
static_adjacent,regularized_bt,8d37da5a9f05ee71d06cc6afcc1b14f8ff83147f,test,1.0
static_adjacent,exhaustive,8d37da5a9f05ee71d06cc6afcc1b14f8ff83147f,test,1.0
static_adjacent,initial_bm25,9003fb79e7848ced3be975c3d87a9348a4b8d377,test,0.9550236580992477
static_adjacent,sparse_copeland,9003fb79e7848ced3be975c3d87a9348a4b8d377,test,0.9404683016327346
static_adjacent,pure_bt_no_prior,9003fb79e7848ced3be975c3d87a9348a4b8d377,test,0.9656385002436958
static_adjacent,fixed_blend,9003fb79e7848ced3be975c3d87a9348a4b8d377,test,0.9837105132953929
static_adjacent,regularized_bt,9003fb79e7848ced3be975c3d87a9348a4b8d377,test,0.9802889296867305
static_adjacent,exhaustive,9003fb79e7848ced3be975c3d87a9348a4b8d377,test,0.9828920819566878
static_adjacent,initial_bm25,9e76a700f03ef476b964b27e23c071163e44c232,test,1.0
static_adjacent,sparse_copeland,9e76a700f03ef476b964b27e23c071163e44c232,test,0.883740821024948
static_adjacent,pure_bt_no_prior,9e76a700f03ef476b964b27e23c071163e44c232,test,0.9436829140430136
static_adjacent,fixed_blend,9e76a700f03ef476b964b27e23c071163e44c232,test,1.0
static_adjacent,regularized_bt,9e76a700f03ef476b964b27e23c071163e44c232,test,1.0
static_adjacent,exhaustive,9e76a700f03ef476b964b27e23c071163e44c232,test,1.0
static_adjacent,initial_bm25,a829c1093eb4d78a198ebb9b4a33a8137b0359df,dev,0.5208317142742857
static_adjacent,sparse_copeland,a829c1093eb4d78a198ebb9b4a33a8137b0359df,dev,0.953057012449438
static_adjacent,pure_bt_no_prior,a829c1093eb4d78a198ebb9b4a33a8137b0359df,dev,0.9280773534575524
static_adjacent,fixed_blend,a829c1093eb4d78a198ebb9b4a33a8137b0359df,dev,0.7460729792114272
static_adjacent,regularized_bt,a829c1093eb4d78a198ebb9b4a33a8137b0359df,dev,0.7623524461072313
static_adjacent,exhaustive,a829c1093eb4d78a198ebb9b4a33a8137b0359df,dev,0.9512312000626861
static_adjacent,initial_bm25,ac24b99a5db633ce45f053287ca806157fff9663,dev,0.11305340175787204
static_adjacent,sparse_copeland,ac24b99a5db633ce45f053287ca806157fff9663,dev,0.6023206826477269
static_adjacent,pure_bt_no_prior,ac24b99a5db633ce45f053287ca806157fff9663,dev,0.7225659142703693
static_adjacent,fixed_blend,ac24b99a5db633ce45f053287ca806157fff9663,dev,0.43955146121673644
static_adjacent,regularized_bt,ac24b99a5db633ce45f053287ca806157fff9663,dev,0.44323968164758654
static_adjacent,exhaustive,ac24b99a5db633ce45f053287ca806157fff9663,dev,0.725124396546942
static_adjacent,initial_bm25,b045f045e331700cdef309e0d40b15a64cdf5b8a,test,0.7569060528760423
static_adjacent,sparse_copeland,b045f045e331700cdef309e0d40b15a64cdf5b8a,test,0.9688037197424824
static_adjacent,pure_bt_no_prior,b045f045e331700cdef309e0d40b15a64cdf5b8a,test,0.9719609547387943
static_adjacent,fixed_blend,b045f045e331700cdef309e0d40b15a64cdf5b8a,test,0.9688037197424824
static_adjacent,regularized_bt,b045f045e331700cdef309e0d40b15a64cdf5b8a,test,0.968896124745171
static_adjacent,exhaustive,b045f045e331700cdef309e0d40b15a64cdf5b8a,test,1.0
static_adjacent,initial_bm25,b37225fc67e1aeeb7877c4691f9036ed5cc01efa,test,0.6705019637402267
static_adjacent,sparse_copeland,b37225fc67e1aeeb7877c4691f9036ed5cc01efa,test,0.9622908810085442
static_adjacent,pure_bt_no_prior,b37225fc67e1aeeb7877c4691f9036ed5cc01efa,test,0.9501707912772326
static_adjacent,fixed_blend,b37225fc67e1aeeb7877c4691f9036ed5cc01efa,test,0.8657792868872863
static_adjacent,regularized_bt,b37225fc67e1aeeb7877c4691f9036ed5cc01efa,test,0.8560534371916947
static_adjacent,exhaustive,b37225fc67e1aeeb7877c4691f9036ed5cc01efa,test,0.9896062251871525
static_adjacent,initial_bm25,b47402a9a68f23b548ae6e0349700ea651b7a373,test,0.8297197050122157
static_adjacent,sparse_copeland,b47402a9a68f23b548ae6e0349700ea651b7a373,test,0.877311813801378
static_adjacent,pure_bt_no_prior,b47402a9a68f23b548ae6e0349700ea651b7a373,test,0.9190829885705981
static_adjacent,fixed_blend,b47402a9a68f23b548ae6e0349700ea651b7a373,test,0.9631573505654307
static_adjacent,regularized_bt,b47402a9a68f23b548ae6e0349700ea651b7a373,test,0.9587351087621294
static_adjacent,exhaustive,b47402a9a68f23b548ae6e0349700ea651b7a373,test,0.9896062251871525
static_adjacent,initial_bm25,b8397b4418bb1d576210d9a39d44725d6ffb2a44,test,0.8013122149737618
static_adjacent,sparse_copeland,b8397b4418bb1d576210d9a39d44725d6ffb2a44,test,0.8977391253078877
static_adjacent,pure_bt_no_prior,b8397b4418bb1d576210d9a39d44725d6ffb2a44,test,0.9376428311983734
static_adjacent,fixed_blend,b8397b4418bb1d576210d9a39d44725d6ffb2a44,test,0.9354563674748276
static_adjacent,regularized_bt,b8397b4418bb1d576210d9a39d44725d6ffb2a44,test,0.9200533212379801
static_adjacent,exhaustive,b8397b4418bb1d576210d9a39d44725d6ffb2a44,test,0.9512312000626861
static_adjacent,initial_bm25,b8eea99bb5345329ea058072133f568f7bdd27bd,test,0.5730249097309823
static_adjacent,sparse_copeland,b8eea99bb5345329ea058072133f568f7bdd27bd,test,0.9190616014516794
static_adjacent,pure_bt_no_prior,b8eea99bb5345329ea058072133f568f7bdd27bd,test,0.9657492974971733
static_adjacent,fixed_blend,b8eea99bb5345329ea058072133f568f7bdd27bd,test,0.8813402923284414
static_adjacent,regularized_bt,b8eea99bb5345329ea058072133f568f7bdd27bd,test,0.8694880139336075
static_adjacent,exhaustive,b8eea99bb5345329ea058072133f568f7bdd27bd,test,1.0
static_adjacent,initial_bm25,ba69c46c62b525941e91d0788d20b6ef91847cc4,dev,0.9708923176105699
static_adjacent,sparse_copeland,ba69c46c62b525941e91d0788d20b6ef91847cc4,dev,0.9337169791370232
static_adjacent,pure_bt_no_prior,ba69c46c62b525941e91d0788d20b6ef91847cc4,dev,0.9355943974442787
static_adjacent,fixed_blend,ba69c46c62b525941e91d0788d20b6ef91847cc4,dev,0.9944591400473688
static_adjacent,regularized_bt,ba69c46c62b525941e91d0788d20b6ef91847cc4,dev,0.9944923468944104
static_adjacent,exhaustive,ba69c46c62b525941e91d0788d20b6ef91847cc4,dev,1.0
static_adjacent,initial_bm25,bfebba8356c5d20dc6a9b2f72ff66adaf63321b7,dev,0.725124396546942
static_adjacent,sparse_copeland,bfebba8356c5d20dc6a9b2f72ff66adaf63321b7,dev,0.8827630971771693
static_adjacent,pure_bt_no_prior,bfebba8356c5d20dc6a9b2f72ff66adaf63321b7,dev,0.8631905097295853
static_adjacent,fixed_blend,bfebba8356c5d20dc6a9b2f72ff66adaf63321b7,dev,0.8045620327609777
static_adjacent,regularized_bt,bfebba8356c5d20dc6a9b2f72ff66adaf63321b7,dev,0.8382289524286098
static_adjacent,exhaustive,bfebba8356c5d20dc6a9b2f72ff66adaf63321b7,dev,0.9747429528567879
static_adjacent,initial_bm25,c05ae45c262b270df1e99a32efa35036aae8d950,test,0.8357799744028238
static_adjacent,sparse_copeland,c05ae45c262b270df1e99a32efa35036aae8d950,test,0.9002902813392505
static_adjacent,pure_bt_no_prior,c05ae45c262b270df1e99a32efa35036aae8d950,test,0.8879316113123086
static_adjacent,fixed_blend,c05ae45c262b270df1e99a32efa35036aae8d950,test,0.9468781235696333
static_adjacent,regularized_bt,c05ae45c262b270df1e99a32efa35036aae8d950,test,0.9513371052687427
static_adjacent,exhaustive,c05ae45c262b270df1e99a32efa35036aae8d950,test,0.9896062251871525
static_adjacent,initial_bm25,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,1.0
static_adjacent,sparse_copeland,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,0.8716466885826887
static_adjacent,pure_bt_no_prior,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,0.9619698527750594
static_adjacent,fixed_blend,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,1.0
static_adjacent,regularized_bt,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,1.0
static_adjacent,exhaustive,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,1.0
static_adjacent,initial_bm25,c4e76b318149a106563d53892dde801a37a637cc,test,0.8539316501572936
